"kD" "s" "z1vector" "z2vector" "z3vector" "z4vector" "z5vector" "z6vector" "z7vector" "z8vector" "z9vector"
0.43 0.5 0.5 0.501092102063832 0.505029085354128 0.533406382987377 0.561925163897665 0.566192957830693 0.538449455592271 0.567221094912541 0.571566871306907
0.44 0.5 0.5 0.503047963870214 0.506701327313687 0.534221151086578 0.562237837450707 0.566341655783676 0.539165789751633 0.567420007399375 0.571593649579673
0.45 0.5 0.5 0.504899796649087 0.508217649252724 0.535020098739485 0.562535684032996 0.566483035185244 0.539870572813304 0.567608656535492 0.571618444422396
0.46 0.5 0.5 0.506477115077949 0.509651461163496 0.535803637747041 0.562819671346157 0.566617586285654 0.540563927031886 0.567787753084895 0.571641405968575
0.47 0.5 0.500000000000001 0.507937577807597 0.511020439908577 0.536572160377274 0.563090686864538 0.566745756658983 0.541245980726902 0.567957945432097 0.571662669709492
0.48 0.5 0.500000000000007 0.509329558394159 0.512330660359836 0.537326041454676 0.563349545764352 0.566867955745769 0.541916867660021 0.568119826104667 0.57168235824192
0.49 0.5 0.500000000000067 0.510664207178443 0.51358605741344 0.538065640135281 0.563596997957375 0.566984558827857 0.542576726429736 0.568273937516447 0.57170058277063
0.5 0.5 0.500000000000664 0.511945877158097 0.514790009604283 0.538791301417839 0.563833734341203 0.567095910516472 0.543225699887921 0.56842077703464 0.571717444405009
0.01 0.52 0.5 0.5 0.5 0.500000032011503 0.50000003515898 0.500000051181637 0.500003135983711 0.500004125364159 0.500009255571189
0.02 0.52 0.5 0.5 0.5 0.500000065229181 0.500000119153191 0.500000443170302 0.500006838941055 0.500017721921551 0.50009445877132
0.03 0.52 0.5 0.5 0.5 0.500000105058709 0.500000450371325 0.50000351060408 0.500011809691567 0.500080224135622 0.500771350866235
0.04 0.52 0.5 0.5 0.5 0.500000158921135 0.500002007667229 0.500026297013825 0.500019184888282 0.500401809386565 0.504782230733265
0.05 0.52 0.5 0.5 0.5 0.500000238730395 0.50001017622935 0.500190709862885 0.500030991756392 0.502034258443136 0.516073946912356
0.06 0.52 0.5 0.5 0.5 0.500000365567375 0.50005650649831 0.501299766999868 0.500051078675483 0.508061194046106 0.529233048105088
0.07 0.52 0.5 0.5 0.5 0.50000057924919 0.500330723217713 0.506803409548185 0.500087105468169 0.518630819341257 0.539743860668214
0.08 0.52 0.5 0.5 0.5 0.500000959030559 0.501864247679391 0.519083634902894 0.500154927498148 0.527907786445307 0.547898361270217
0.09 0.52 0.5 0.5 0.5 0.50000167055411 0.50772156045625 0.530991476356565 0.500288366898017 0.534262909260018 0.554325855367487
0.1 0.52 0.5 0.5 0.5 0.500003077333316 0.517420366541372 0.539294590867532 0.50056044935436 0.53872334380288 0.559340153898769
0.11 0.52 0.5 0.5 0.5 0.500006017991023 0.525136073323693 0.544909013116036 0.501124374987151 0.542150690338287 0.563119709004828
0.12 0.52 0.5 0.5 0.5 0.500012528272985 0.530177881514445 0.548820389383015 0.502264050025028 0.544991448358158 0.565847000098377
0.13 0.52 0.5 0.5 0.5 0.500027805814367 0.533806529447194 0.551657973458904 0.50434392496443 0.547453464516066 0.567749388566555
0.14 0.52 0.5 0.5 0.5 0.500065753551195 0.536740127713224 0.553816113702934 0.507429773585963 0.549634369013383 0.569066585490418
0.15 0.52 0.5 0.5 0.5 0.50016484464791 0.539275138283471 0.555538391045793 0.510874696903876 0.551585172656736 0.570000724254928
0.16 0.52 0.5 0.5 0.5 0.500431448059765 0.541533407464789 0.556970039987092 0.513828510210465 0.553337771825005 0.570693086194936
0.17 0.52 0.5 0.5 0.5 0.501133106427938 0.543571934286201 0.558195745316145 0.516017728788551 0.554915958229812 0.571230615692511
0.18 0.52 0.5 0.5 0.5 0.502744922272582 0.545423589746365 0.559265733319698 0.517635784311931 0.556339570740818 0.571663827043062
0.19 0.52 0.5 0.5 0.5 0.505463743526346 0.547111541838054 0.56021165955196 0.518938995166642 0.5576259843156 0.572022365883737
0.2 0.52 0.5 0.5 0.5 0.50849302761997 0.548654332473959 0.561055218035513 0.520092266558789 0.558790640662864 0.572324662413142
0.21 0.52 0.5 0.5 0.5 0.510973082465344 0.550067722018165 0.56181246233435 0.521176964228019 0.559847271789677 0.572583034116566
0.22 0.52 0.5 0.5 0.5 0.512863335625024 0.551365433616575 0.56249593083323 0.522227686292644 0.560808044885313 0.572806235885297
0.23 0.52 0.5 0.5 0.5 0.514421868560369 0.552559523251309 0.563115741965087 0.523257667859594 0.561683697073024 0.573000766473241
0.24 0.52 0.5 0.5 0.5 0.515824170087542 0.553660617049531 0.563680219912352 0.524271547831481 0.562483673287565 0.573171592431022
0.25 0.52 0.5 0.5 0.5 0.517147719687161 0.554678094554032 0.564196297208208 0.525270831928182 0.563216264546177 0.57332258811885
0.26 0.52 0.5 0.5 0.500000000000002 0.518421802710961 0.55562024343746 0.564669799246126 0.526255977284072 0.563888741314237 0.573456824205608
0.27 0.52 0.5 0.5 0.500000000000011 0.519657308803221 0.556494394295159 0.565105657254032 0.527227115392936 0.564507477905886 0.573576766796754
0.28 0.52 0.5 0.500000000000001 0.500000000000074 0.520858899527384 0.557307039015203 0.565508072830726 0.528184283408365 0.565078065655399 0.573684419503974
0.29 0.52 0.5 0.500000000000006 0.5000000000005 0.52202920757883 0.558063934719769 0.565880647334561 0.52912749423634 0.565605414037372 0.573781427128725
0.3 0.52 0.5 0.500000000000044 0.500000000003497 0.523170144492319 0.558770194835082 0.566226484801389 0.530056757939301 0.566093839873499 0.57386915264806
0.31 0.52 0.5 0.500000000000318 0.500000000025439 0.52428328909324 0.559430368694136 0.566548274523236 0.53097208917962 0.566547145327947 0.573948735206878
0.32 0.52 0.5 0.500000000002371 0.500000000192446 0.525370010457432 0.560048510980794 0.566848357805496 0.531873510545993 0.566968685680393 0.574021134362209
0.33 0.52 0.5 0.500000000018464 0.500000001515113 0.5264315181097 0.560628242228487 0.567128782304874 0.532761054402896 0.567361427973859 0.574087164231054
0.34 0.52 0.5 0.500000000149924 0.500000012419773 0.527468891226679 0.561172801482792 0.567391346543414 0.533634763992314 0.567728001634277 0.5741475201273
0.35 0.52 0.5 0.500000001270258 0.500000105984607 0.528483100010744 0.561685092128159 0.567637636596787 0.534494694038446 0.56807074209774 0.574202799544938
0.36 0.52 0.5 0.500000011233205 0.500000939674044 0.529475022751348 0.562167721770247 0.567869056507206 0.535340910982677 0.56839172839004 0.574253518838995
0.37 0.52 0.5 0.500000103632154 0.500008582513951 0.53044545980211 0.562623036960918 0.568086853632471 0.536173492935924 0.568692815500285 0.574300126599222
0.38 0.52 0.5 0.500000994634306 0.500077781304066 0.531395145128051 0.563053153455603 0.568292139884183 0.536992529415438 0.568975662287063 0.57434301445732
0.39 0.52 0.5 0.500009819702117 0.500592357553373 0.532324755884092 0.56345998260409 0.568485909609622 0.537798120919544 0.569241755558083 0.574382525884883
0.4 0.52 0.5 0.500094828262076 0.50244413341153 0.53323492038376 0.56384525439623 0.568669054718362 0.538590378383271 0.569492430875348 0.574418963405239
0.41 0.52 0.5 0.500719018248752 0.504783551597965 0.534126224745604 0.564210537613657 0.568842377535208 0.53936942254947 0.569728890558932 0.574452594543447
0.42 0.52 0.5 0.502641098944456 0.506688794452875 0.534999218449793 0.564557257476815 0.569006601767538 0.54013538328322 0.569952219293324 0.574483656765144
0.43 0.52 0.5 0.504768394261429 0.508362864246962 0.535854418993975 0.564886711122769 0.569162381901465 0.540888398851814 0.570163397680532 0.574512361599509
0.44 0.52 0.5 0.506529486810151 0.509931325393799 0.536692315802759 0.565200081202668 0.569310311282876 0.541628615188111 0.570363314032873 0.574538898099666
0.45 0.52 0.500000000000001 0.508126536783256 0.51142405826667 0.537513373517378 0.565498447847446 0.5694509290929 0.542356185151325 0.570552774654556 0.574563435761756
0.46 0.52 0.500000000000007 0.50964028263626 0.51284967314497 0.538318034769648 0.565782799215764 0.569584726390125 0.543071267796298 0.570732512823996 0.574586126999163
0.47 0.52 0.500000000000064 0.511088348230319 0.514213027508392 0.539106722526065 0.566054040808411 0.569712151361922 0.543774027659782 0.570903196657192 0.574607109249196
0.48 0.52 0.500000000000651 0.51247647276093 0.515518142718602 0.539879842073114 0.566313003707922 0.569833613902973 0.544464634070232 0.57106543600578 0.574626506774527
0.49 0.52 0.500000000007095 0.513808454860062 0.516768650971176 0.540637782702692 0.566560451880266 0.569949489619389 0.54514326048588 0.571219788520755 0.574644432209898
0.5 0.52 0.500000000083127 0.515087610950569 0.517967882217254 0.541380919146582 0.566797088656757 0.570060123340739 0.545810083864521 0.571366764993683 0.574660987895228
0.01 0.54 0.5 0.5 0.5 0.50000003204787 0.500000035521225 0.500000053360211 0.500003145126008 0.500004247082194 0.500010079249026
0.02 0.54 0.5 0.5 0.5 0.500000065690283 0.500000126860524 0.500000508169323 0.500006914138894 0.500019506385249 0.500112626729962
0.03 0.54 0.5 0.5 0.5 0.500000106984703 0.500000519430683 0.500004405505088 0.500012099525922 0.500096166352375 0.500991570317565
0.04 0.54 0.5 0.5 0.5 0.500000164532424 0.500002538450173 0.500036064155564 0.500020027904732 0.500524966205579 0.50618655226251
0.05 0.54 0.5 0.5 0.5 0.500000252685364 0.50001415898108 0.500284595174468 0.500033149808336 0.50279946552726 0.518891400253485
0.06 0.54 0.5 0.5 0.5 0.50000039785258 0.500086444030327 0.502044772857185 0.500056292782115 0.510507528132033 0.531935288791689
0.07 0.54 0.5 0.5 0.5 0.500000651962829 0.500549612561799 0.509949323146665 0.50009944722079 0.521692836421542 0.542115203765796
0.08 0.54 0.5 0.5 0.5 0.500001122880755 0.503157057573315 0.52366053631366 0.50018414236789 0.53045603666131 0.550135982924726
0.09 0.54 0.5 0.5 0.5 0.500002046653145 0.511337040309878 0.535010005056708 0.500358133860155 0.536418521924561 0.556582156080418
0.1 0.54 0.5 0.5 0.5 0.50000396777038 0.521317931488623 0.542745973721769 0.500727754851947 0.54074613948042 0.56169808582601
0.11 0.54 0.5 0.5 0.5 0.500008211782194 0.528214675269578 0.548063045164642 0.501516975680861 0.54418738686771 0.565608006604747
0.12 0.54 0.5 0.5 0.5 0.500018186382685 0.532819834392562 0.551838292319905 0.503112070742501 0.547104093730665 0.568456835925135
0.13 0.54 0.5 0.5 0.5 0.500043125958324 0.536318295599338 0.554619522495542 0.50586754258643 0.549661044398096 0.570454013401474
0.14 0.54 0.5 0.5 0.5 0.500109204178602 0.539247158905336 0.556759042371565 0.50950125003141 0.551936903884366 0.571838287481377
0.15 0.54 0.5 0.5 0.5 0.500292224089023 0.541819321977448 0.558479760325648 0.513018505655409 0.553975270862628 0.572818729951525
0.16 0.54 0.5 0.5 0.5 0.500802281271143 0.544125149783235 0.559916688472796 0.515736811286672 0.555805736963023 0.573543743824765
0.17 0.54 0.5 0.5 0.5 0.502104485070564 0.546210694433698 0.56114954100285 0.517696623867272 0.557451934567723 0.57410499968148
0.18 0.54 0.5 0.5 0.5 0.504665960343064 0.54810538190412 0.562226330935649 0.519198431695742 0.558934389040767 0.574555787467598
0.19 0.54 0.5 0.5 0.5 0.507959285318025 0.549831585897237 0.563177923465076 0.520475934655945 0.560271447524145 0.574927473983372
0.2 0.54 0.5 0.5 0.5 0.510831004419382 0.551407958969409 0.564025889583446 0.521652315055566 0.561479570187935 0.575239670308397
0.21 0.54 0.5 0.5 0.5 0.512991150599921 0.552850657773631 0.564786420763855 0.522781379219532 0.562573453557824 0.575505548435411
0.22 0.54 0.5 0.5 0.5 0.514713879073042 0.554173869070532 0.56547226064116 0.523883945400245 0.563566136683495 0.575734486548179
0.23 0.54 0.5 0.5 0.5 0.516231397582672 0.555390103216945 0.566093722697429 0.524967344340792 0.564469125054519 0.57593343539454
0.24 0.54 0.5 0.5 0.5 0.517650457017559 0.556510405400693 0.566659293016748 0.526033964359893 0.565292530481513 0.576107688370992
0.25 0.54 0.5 0.5 0.500000000000002 0.51901120734355 0.557544531336814 0.567176031594209 0.52708454158143 0.566045217142331 0.576261357081738
0.26 0.54 0.5 0.5 0.500000000000015 0.520328132227878 0.558501101525948 0.567649862222122 0.528119302162258 0.566734944994556 0.576397685924446
0.27 0.54 0.5 0.500000000000001 0.500000000000107 0.52160711851532 0.559387738465549 0.56808579173447 0.52913832546967 0.567368504699387 0.576519269681202
0.28 0.54 0.5 0.50000000000001 0.500000000000785 0.522851320710533 0.56021118858634 0.568488079929214 0.530141652304307 0.56795184087437 0.576628208441076
0.29 0.54 0.5 0.500000000000075 0.500000000005974 0.524062961310975 0.560977430125224 0.568860373161747 0.531129316784375 0.568490162413308 0.576726220213798
0.3 0.54 0.5 0.500000000000585 0.50000000004729 0.525243853473322 0.56169176810383 0.569205810436681 0.532101356763653 0.568988039840515 0.576814724161234
0.31 0.54 0.5 0.500000000004754 0.500000000389506 0.526395560819154 0.562358917618712 0.569527108359791 0.533057818172142 0.569449490381075 0.576894903004866
0.32 0.54 0.5 0.500000000040315 0.50000000334005 0.52751946000201 0.562983076656414 0.569826629671204 0.533998757324036 0.569878051795774 0.576967750429666
0.33 0.54 0.5 0.500000000356663 0.500000029825583 0.528616776041093 0.563567989610486 0.570106438918858 0.534924242266928 0.570276846175503 0.577034107521163
0.34 0.54 0.5 0.500000003293352 0.500000277148178 0.529688607828891 0.564117002608098 0.5703683479832 0.535834353517838 0.570648634903193 0.577094691080902
0.35 0.54 0.5 0.500000031739682 0.500002669451763 0.530735948343046 0.564633111664338 0.570613953535458 0.536729184350769 0.570995865929883 0.577150115854413
0.36 0.54 0.5 0.50000031885364 0.500026194188575 0.531759701109374 0.565119004583463 0.570844668041094 0.537608840744905 0.571320714412589 0.577200912145013
0.37 0.54 0.5 0.500003320045241 0.500241096118125 0.532760693730637 0.565577097426058 0.571061745564654 0.538473441076363 0.571625117647817 0.577247539893591
0.38 0.54 0.5 0.500034951984708 0.501498443206998 0.533739689051703 0.566009566264389 0.57126630336193 0.539323115618984 0.571910805119479 0.577290400025236
0.39 0.54 0.5 0.500329978880958 0.504066947529682 0.534697394402883 0.566418374858087 0.571459340038288 0.540158005906406 0.572179324370821 0.577329843662833
0.4 0.54 0.5 0.501828559356715 0.50633568617132 0.535634469273207 0.566805298800339 0.571641750892376 0.540978263997155 0.57243206331056 0.577366179661783
0.41 0.54 0.5 0.504253562604485 0.508218565135011 0.536551531696491 0.567171946611373 0.571814340940395 0.541784051676075 0.572670269475099 0.577399680812744
0.42 0.54 0.5 0.506286941642256 0.509946351159725 0.537449163578897 0.567519778191216 0.571977836019337 0.542575539618595 0.57289506669149 0.577430588979714
0.43 0.54 0.500000000000001 0.5080533966349 0.511581686231682 0.538327915153755 0.567850120986981 0.572132892291388 0.543352906538803 0.573107469519205 0.577459119381132
0.44 0.54 0.500000000000005 0.509707820020072 0.51313939626831 0.539188308715142 0.568164184180623 0.572280104411571 0.544116338337788 0.57330839579171 0.577485464176573
0.45 0.54 0.500000000000044 0.511285059453598 0.51462591344434 0.540030841754179 0.568463071160416 0.572420012572747 0.544866027265036 0.573498677530229 0.577509795487284
0.46 0.54 0.500000000000457 0.512793934328804 0.516046111226492 0.54085598959986 0.568747790502677 0.572553108603891 0.545602171102618 0.573679070460886 0.577532267952396
0.47 0.54 0.500000000005055 0.51423918326978 0.51740431480828 0.541664207648181 0.569019265658654 0.572679841266739 0.546324972379524 0.573850262331523 0.577553020902195
0.48 0.54 0.500000000060091 0.515624745227777 0.518704467463902 0.542455933248758 0.569278343514381 0.572800620871082 0.5470346376214 0.574012880195024 0.57757218021392
0.49 0.54 0.500000000766927 0.516954197894735 0.519950183261526 0.543231587306134 0.56952580196809 0.572915823308798 0.547731376639387 0.574167496801088 0.577589859903051
0.5 0.54 0.500000010487414 0.518230833856768 0.52114478208544 0.543991575643201 0.569762356649848 0.573025793590263 0.548415401860408 0.574314636217407 0.577606163493163
0.01 0.56 0.5 0.5 0.5 0.500000032086567 0.500000035909247 0.500000055728211 0.500003154863203 0.500004379623983 0.500011003196286
0.02 0.56 0.5 0.5 0.5 0.500000066183504 0.500000135507943 0.500000584487451 0.50000699486483 0.500021568488794 0.500134720290506
0.03 0.56 0.5 0.5 0.5 0.500000109067468 0.500000602739333 0.500005552177041 0.50001241480575 0.500116058291005 0.501275045873216
0.04 0.56 0.5 0.5 0.5 0.500000170701066 0.500003236049939 0.500049725314964 0.500020962221546 0.500689906116193 0.507852215305306
0.05 0.56 0.5 0.5 0.5 0.500000268369153 0.500019891507299 0.500426462959495 0.500035600180962 0.50381821821112 0.52163709402241
0.06 0.56 0.5 0.5 0.5 0.500000435162556 0.500133528964334 0.503172073114731 0.500062391307094 0.513209250530317 0.534388629482133
0.07 0.56 0.5 0.5 0.5 0.500000738874039 0.50091497655222 0.513733728782491 0.500114391914606 0.524537717913967 0.54427258088838
0.08 0.56 0.5 0.5 0.5 0.500001326631055 0.505133166452777 0.528037886431243 0.500220912333629 0.532757347157344 0.552206830959365
0.09 0.56 0.5 0.5 0.5 0.500002536074378 0.515308882239638 0.53871186179958 0.500449508761984 0.538422228207948 0.558707931945238
0.1 0.56 0.5 0.5 0.5 0.500005187298617 0.524820243517555 0.545995187159987 0.500954510925819 0.542683879548619 0.5639555466916
0.11 0.56 0.5 0.5 0.5 0.50001139106551 0.531003963372787 0.551102313465908 0.502056427538447 0.546174531700647 0.568023022961305
0.12 0.56 0.5 0.5 0.5 0.50002690326888 0.535329731800977 0.554792671081509 0.504239915798934 0.54918514148434 0.571017145015492
0.13 0.56 0.5 0.5 0.5 0.500068286282723 0.538772641645646 0.557546195225784 0.507703931988657 0.551846607199001 0.573127481455209
0.14 0.56 0.5 0.5 0.5 0.500185112198251 0.54172715240328 0.559682795603238 0.511682324677912 0.554223181170031 0.574591265666516
0.15 0.56 0.5 0.5 0.5 0.500525264961845 0.544348947552871 0.561410449560411 0.515060016271592 0.556353061311912 0.575625668872224
0.16 0.56 0.5 0.5 0.5 0.501477837581571 0.546707985078855 0.562857232588197 0.51750553467566 0.558264374566623 0.576387851842018
0.17 0.56 0.5 0.5 0.5 0.503677098008951 0.548843558669225 0.56409971326522 0.519290133015624 0.559980943509462 0.576975480526034
0.18 0.56 0.5 0.5 0.5 0.507080542685032 0.550783182736712 0.565184679963231 0.520731171915198 0.561524138419412 0.577445411208341
0.19 0.56 0.5 0.5 0.5 0.510406475040294 0.552548999278326 0.566142731770251 0.522016632326539 0.56291336692283 0.577831190684144
0.2 0.56 0.5 0.5 0.5 0.512929251451126 0.554159988756086 0.566995589257524 0.523232592223395 0.564166170640281 0.578153872932664
0.21 0.56 0.5 0.5 0.5 0.514864968459002 0.555632800196691 0.56775972171782 0.524413095336898 0.565298263038953 0.578427633235889
0.22 0.56 0.5 0.5 0.5 0.516519041794799 0.556982136848905 0.568448150112246 0.525570260748111 0.566323600872082 0.57866255756803
0.23 0.56 0.5 0.5 0.5 0.518044288517812 0.558220999464179 0.569071421209355 0.526708057143325 0.56725449799556 0.578866097295547
0.24 0.56 0.5 0.5 0.500000000000002 0.519498751490366 0.559360880196491 0.569638204409763 0.527827712286568 0.568101767366484 0.579043901400647
0.25 0.56 0.5 0.5 0.500000000000017 0.520902825470067 0.560411933693174 0.570155699982549 0.528929608207989 0.568874875101836 0.579200336294698
0.26 0.56 0.5 0.500000000000002 0.50000000000013 0.522264317850712 0.561383132073944 0.570629938263468 0.530013884408673 0.569582094396159 0.579338831182731
0.27 0.56 0.5 0.500000000000013 0.500000000001032 0.523587119514781 0.562282405211342 0.57106600710856 0.531080615830258 0.570230651568827 0.579462116690033
0.28 0.56 0.5 0.500000000000106 0.50000000000853 0.524873846408553 0.563116766730033 0.571468228221284 0.53212986371405 0.570826860044934 0.579572394102092
0.29 0.56 0.5 0.500000000000899 0.500000000073358 0.52612659121772 0.563892426246398 0.571840295532268 0.533161691185633 0.571376240500681 0.579671457779397
0.3 0.56 0.5 0.500000000007939 0.500000000656638 0.527347144155498 0.564614888645334 0.572185384823188 0.534176169218663 0.571883626931875 0.579760785173411
0.31 0.56 0.5 0.500000000073161 0.50000000612089 0.528537074289634 0.565289041401605 0.572506241285507 0.535173379622406 0.572353259290918 0.579841603993053
0.32 0.56 0.5 0.500000000703695 0.500000059419602 0.529697773188868 0.565919231062724 0.572805249987543 0.536153416751313 0.572788863798318 0.579914942992653
0.33 0.56 0.5 0.500000007065976 0.500000599889563 0.53083048568468 0.56650933003604 0.573084492992614 0.537116388442046 0.573193722226319 0.579981670847363
0.34 0.56 0.5 0.500000074043091 0.500006256786224 0.531936333992141 0.56706279478986 0.573345795971016 0.538062416398088 0.573570731482283 0.580042526247598
0.35 0.56 0.5 0.500000807781897 0.500065323396742 0.533016337226461 0.567582716509312 0.573590766482592 0.538991636160743 0.57392245475859 0.58009814144014
0.36 0.56 0.5 0.500009081276517 0.500583202945312 0.534071427350185 0.568071865159118 0.573820825609515 0.539904196769992 0.574251165408818 0.580149060821824
0.37 0.56 0.5 0.50010012197785 0.502731605180313 0.53510246226432 0.568532727809073 0.574037234244839 0.540800260196167 0.574558884584412 0.580195755757968
0.38 0.56 0.5 0.500851516955746 0.505516120032446 0.536110236590965 0.568967541981458 0.574241115058782 0.541680000606528 0.574847413537821 0.580238636491111
0.39 0.56 0.5 0.503207561493894 0.507724768895521 0.537095490580534 0.56937832468757 0.57443347094816 0.542543603517626 0.575118361376378 0.580278061786139
0.4 0.56 0.5 0.505668838142191 0.50965280611772 0.538058917489717 0.569766897735471 0.574615200607843 0.543391264873782 0.575373168940055 0.580314346799066
0.41 0.56 0.5 0.50767318157317 0.511455049775994 0.539001169708423 0.570134909814245 0.574787111734178 0.544223190083556 0.575613129377694 0.580347769540374
0.42 0.56 0.500000000000002 0.509495589275713 0.51316512368894 0.539922863860489 0.570483855791725 0.57494993226981 0.545039593039255 0.575839405910243 0.580378576217882
0.43 0.56 0.500000000000023 0.511221341036192 0.514793031247647 0.540824585060465 0.570815093602613 0.575104320020528 0.545840695138978 0.576053047195418 0.580406985679852
0.44 0.56 0.500000000000235 0.512867988889276 0.516344914251623 0.541706890474934 0.571129859051524 0.57525087091254 0.546626724326232 0.576255000644876 0.580433193130694
0.45 0.56 0.500000000002627 0.514442053817084 0.517825987041897 0.542570312309635 0.571429278810148 0.575390126109259 0.547397914158472 0.576446123991111 0.580457373254848
0.46 0.56 0.500000000031544 0.51594831187111 0.519240958491625 0.543415360321747 0.571714381848584 0.57552257816724 0.548154502912984 0.576627195355781 0.580479682856249
0.47 0.56 0.500000000406867 0.517391008681005 0.520594124437281 0.544242523938959 0.571986109507239 0.575648676379319 0.548896732736087 0.576798922032701 0.580500263099038
0.48 0.56 0.500000005627876 0.518774029720783 0.521889415734551 0.545052274052535 0.572245324386854 0.575768831427502 0.549624848839737 0.576961948166313 0.580519241418263
0.49 0.56 0.500000083146498 0.520100948597355 0.523130436664476 0.545845064539798 0.572492818209443 0.575883419447485 0.550339098747997 0.577116861479166 0.58053673315608
0.5 0.56 0.500001297100051 0.521375059016032 0.524320498245612 0.546621333561873 0.572729318781807 0.575992785589851 0.551039731594631 0.577264199178945 0.580552842968505
0.01 0.58 0.5 0.5 0.5 0.500000032127668 0.500000036324282 0.500000058300558 0.500003165215522 0.500004523878302 0.50001204034115
0.02 0.58 0.5 0.5 0.5 0.500000066710282 0.500000145219796 0.500000674276272 0.500007081412033 0.500023956711665 0.500161642641111
0.03 0.58 0.5 0.5 0.5 0.500000111317818 0.500000703622959 0.50000702685706 0.500012757586364 0.500140981932736 0.501637910422638
0.04 0.58 0.5 0.5 0.5 0.500000177483137 0.500004158553563 0.500068920451809 0.500021998314409 0.500910827892106 0.509750758446492
0.05 0.58 0.5 0.5 0.5 0.500000286020362 0.500028205906847 0.500640791188276 0.500038387853096 0.505132728845506 0.524236005292785
0.06 0.58 0.5 0.5 0.5 0.500000478407102 0.500208042010115 0.504808451477794 0.500069549367547 0.516020136353392 0.536603822298762
0.07 0.58 0.5 0.5 0.5 0.500000843255466 0.501516076578142 0.517895366827964 0.500132582027031 0.527128403004796 0.546236767178664
0.08 0.58 0.5 0.5 0.5 0.500001581751673 0.507872250115066 0.532112378137477 0.500267490463668 0.534847756469635 0.554125305512859
0.09 0.58 0.5 0.5 0.5 0.500003178842002 0.519234842102038 0.542137851853081 0.500569939000409 0.540302778043061 0.560710902210008
0.1 0.58 0.5 0.5 0.5 0.50000687703197 0.527937073111852 0.549078155596477 0.50126242105634 0.544551353696188 0.566115289758276
0.11 0.58 0.5 0.5 0.5 0.500016063367596 0.533583862302957 0.554046841260181 0.502788561925109 0.548118368071342 0.570364596491012
0.12 0.58 0.5 0.5 0.5 0.500040547736733 0.537747758951384 0.557693745362738 0.505680855890948 0.551236600357394 0.573526728892825
0.13 0.58 0.5 0.5 0.5 0.500110282581493 0.541184928154784 0.560442997349285 0.509775719351883 0.554010268020457 0.575768666636929
0.14 0.58 0.5 0.5 0.5 0.500319232166824 0.54418506592486 0.562589687432966 0.513845478216781 0.556492544982411 0.577324750606941
0.15 0.58 0.5 0.5 0.5 0.500947708894217 0.546865064245954 0.564331405253568 0.516958603495794 0.558717622517364 0.578421031124092
0.16 0.58 0.5 0.5 0.5 0.502629672006794 0.549281593075128 0.565791944307 0.519159724680636 0.560712713580105 0.579225032049147
0.17 0.58 0.5 0.5 0.5 0.505854409087536 0.551469776241057 0.567046217620428 0.52083110034069 0.562502049983792 0.579841742849934
0.18 0.58 0.5 0.5 0.5 0.509616325936952 0.553456143480998 0.568140598211489 0.522254699410362 0.564107948164164 0.580332417188148
0.19 0.58 0.5 0.5 0.5 0.512621914906682 0.555262945514569 0.56910584902452 0.523570465543163 0.565550940445397 0.580733257100804
0.2 0.58 0.5 0.5 0.5 0.514847325400957 0.556909629188159 0.569964065325624 0.524835836852256 0.566849703560204 0.581067026901202
0.21 0.58 0.5 0.5 0.5 0.516671131153687 0.55841340534091 0.570732111689103 0.526071663631388 0.568021017486576 0.581349055912086
0.22 0.58 0.5 0.5 0.5 0.518317406326601 0.559789538422797 0.571423348741471 0.527284840879265 0.569079802400262 0.581590223605333
0.23 0.58 0.5 0.5 0.500000000000002 0.519874204694215 0.561051553767819 0.572048591034047 0.528477503442648 0.570039221437719 0.581798531645515
0.24 0.58 0.5 0.5 0.500000000000016 0.521371961278632 0.562211418594519 0.57261671152945 0.529650307939594 0.570910824172272 0.58198001424147
0.25 0.58 0.5 0.500000000000002 0.500000000000132 0.522821635580197 0.563279709974594 0.573135063382363 0.53080348694946 0.571704708601587 0.582139310861818
0.26 0.58 0.5 0.500000000000014 0.500000000001138 0.524228215329119 0.564265771217553 0.57360979170942 0.531937159490419 0.572429685908331 0.582280047069026
0.27 0.58 0.5 0.500000000000126 0.500000000010202 0.525594833239534 0.565177855724972 0.574046070942169 0.533051417823376 0.573093438201828 0.582405096795291
0.28 0.58 0.5 0.500000000001155 0.500000000095155 0.526923921101905 0.566023257520052 0.57444828850488 0.534146352510915 0.573702663884468 0.582516767415059
0.29 0.58 0.5 0.500000000011064 0.500000000924111 0.528217535148094 0.566808428297827 0.574820188551822 0.535222061124632 0.574263208273639 0.582616932874907
0.3 0.58 0.5 0.500000000110618 0.500000009348221 0.529477467095269 0.56753908140899 0.57516498548897 0.536278652271772 0.574780178979659 0.58270713106369
0.31 0.58 0.5 0.500000001154639 0.500000098485565 0.530705299449538 0.568220283575963 0.575485454382855 0.537316247830787 0.57525804662776 0.58278863610216
0.32 0.58 0.5 0.500000012583981 0.500001078315826 0.531902443055754 0.568856535358084 0.575784003527276 0.538334984188025 0.575700732083317 0.582862512752188
0.33 0.58 0.5 0.500000143095229 0.500012147836434 0.533070166111698 0.569451841475171 0.576062733120819 0.539335012782769 0.576111681585507 0.582929657887437
0.34 0.58 0.5 0.50000169150526 0.5001337595518 0.53420961746112 0.570009772105294 0.576323483046311 0.540316500140724 0.576493931245453 0.582990832471841
