"G" "X" "Y" "O" "A" "D"
624 0.429367610393467 6.56139853728101e-31 0.570798730732292 0.541140244830274 0.112551017056321
625 0.429366889411766 5.64318840839151e-31 0.570799451804922 0.541139301026796 0.112552741142103
626 0.429366179014659 4.85346683334983e-31 0.570800162291628 0.541138371065352 0.112554439921072
627 0.429365479046772 4.174254983386e-31 0.570800862347803 0.541137454743154 0.112556113764591
628 0.429364789355012 3.59008956636318e-31 0.57080155212656 0.541136551860376 0.112557763038575
629 0.429364109788532 3.08767088592334e-31 0.570802231778762 0.541135662220118 0.112559388103573
630 0.429363440198701 2.65556013584065e-31 0.570802901453063 0.541134785628354 0.112560989314847
631 0.429362780439068 2.28391904233116e-31 0.57080356129593 0.541133921893898 0.112562567022447
632 0.429362130365329 1.96428593040143e-31 0.570804211451683 0.541133070828358 0.11256412157129
633 0.429361489835303 1.68938311892273e-31 0.570804852062524 0.541132232246097 0.112565653301231
634 0.429360858708891 1.45295126183177e-31 0.570805483268568 0.541131405964193 0.112567162547143
635 0.429360236848052 1.2496068658913e-31 0.570806105207872 0.541130591802399 0.112568649638987
636 0.429359624116773 1.07471974273379e-31 0.57080671801647 0.541129789583105 0.112570114901882
637 0.429359020381033 9.2430760645083e-32 0.570807321828396 0.541128999131296 0.112571558656179
638 0.429358425508782 7.94945418093153e-32 0.570807916775718 0.541128220274521 0.112572981217531
639 0.429357839369905 6.8368741398435e-32 0.570808502988567 0.541127452842848 0.112574382896959
640 0.429357261836198 5.88000043356031e-32 0.570809080595162 0.541126696668833 0.112575764000922
641 0.429356692781341 5.05704289047772e-32 0.570809649721842 0.541125951587481 0.112577124831385
642 0.429356132080863 4.34926058527835e-32 0.57081021049309 0.541125217436211 0.112578465685882
643 0.429355579612124 3.74053516136945e-32 0.570810763031563 0.541124494054821 0.112579786857581
644 0.429355035254283 3.21700385414567e-32 0.570811307458118 0.541123781285452 0.112581088635353
645 0.429354498888271 2.7667438622852e-32 0.570811843891836 0.541123078972555 0.112582371303826
646 0.429353970396769 2.37950088284737e-32 0.570812372450053 0.541122386962859 0.112583635143458
647 0.42935344966418 2.04645563103142e-32 0.570812893248382 0.541121705105335 0.112584880430589
648 0.4293529365766 1.76002302994363e-32 0.570813406400737 0.541121033251162 0.112586107437506
649 0.429352431021801 1.5136794992715e-32 0.570813912019363 0.541120371253701 0.112587316432501
650 0.4293519328892 1.30181441129593e-32 0.570814410214856 0.541119718968457 0.112588507679931
651 0.42935144206984 1.11960233273598e-32 0.570814901096188 0.54111907625305 0.112589681440272
652 0.429350958456358 9.62893144030588e-33 0.570815384770733 0.541118442967184 0.112590837970182
653 0.429350481942972 8.28117534583721e-33 0.570815861344289 0.541117818972617 0.112591977522551
654 0.42935001242545 7.12205722491226e-33 0.570816330921099 0.541117204133131 0.112593100346559
655 0.429349549801091 6.12517548294596e-33 0.570816793603877 0.541116598314502 0.112594206687731
656 0.4293490939687 5.26782351218049e-33 0.570817249493832 0.54111600138447 0.112595296787989
657 0.42934864482857 4.53047259032752e-33 0.570817698690682 0.541115413212714 0.112596370885706
658 0.429348202282454 3.89632714223403e-33 0.570818141292687 0.541114833670817 0.112597429215757
659 0.429347766233551 3.35094223866301e-33 0.570818577396661 0.541114262632247 0.112598472009571
660 0.429347336586478 2.88189462313539e-33 0.570819007097998 0.541113699972322 0.112599499495181
661 0.429346913247253 2.47849977639604e-33 0.570819430490692 0.541113145568185 0.112600511897275
662 0.429346496123274 2.13156857617842e-33 0.570819847667356 0.541112599298779 0.112601509437244
663 0.429346085123297 1.83319801140533e-33 0.570820258719247 0.541112061044821 0.11260249233323
664 0.429345680157419 1.57659118529309e-33 0.570820663736277 0.541111530688774 0.112603460800174
665 0.429345281137055 1.35590250867235e-33 0.570821062807045 0.541111008114822 0.112604415049865
666 0.429344887974922 1.16610455837693e-33 0.570821456018843 0.541110493208845 0.112605355290981
667 0.429344500585017 1.00287356883941e-33 0.570821843457685 0.541109985858395 0.112606281729141
668 0.429344118882599 8.62490949295518e-34 0.570822225208322 0.541109485952672 0.112607194566946
669 0.429343742784173 7.41758583896774e-34 0.570822601354262 0.541108993382497 0.112608094004023
670 0.429343372207468 6.37925985869413e-34 0.570822971977784 0.541108508040291 0.112608980237071
671 0.42934300707142 5.48627646779923e-34 0.570823337159963 0.541108029820052 0.112609853459901
672 0.429342647296156 4.71829154120053e-34 0.57082369698068 0.541107558617329 0.112610713863483
673 0.429342292802977 4.05780850090565e-34 0.570824051518648 0.541107094329203 0.112611561635982
674 0.429341943514336 3.48977976189493e-34 0.570824400851421 0.541106636854261 0.112612396962802
675 0.429341599353827 3.00126395906511e-34 0.570824745055416 0.541106186092576 0.112613220026627
676 0.429341260246164 2.58113114852859e-34 0.570825084205927 0.541105741945688 0.112614031007461
677 0.429340926117166 2.21980926908102e-34 0.570825418377144 0.541105304316575 0.112614830082665
678 0.429340596893743 1.90906608928217e-34 0.570825747642168 0.541104873109639 0.112615617426997
679 0.429340272503876 1.64182167373495e-34 0.570826072073026 0.541104448230683 0.112616393212652
680 0.429339952876603 1.41198709719506e-34 0.570826391740689 0.54110402958689 0.112617157609298
681 0.429339637942006 1.21432573292408e-34 0.570826706715085 0.541103617086802 0.11261791078411
682 0.42933932763119 1.04433395582398e-34 0.570827017065115 0.541103210640303 0.112618652901814
683 0.429339021876274 8.98138543066314e-35 0.570827322858671 0.541102810158596 0.112619384124717
684 0.429338720610373 7.72408435224178e-35 0.570827624162646 0.541102415554185 0.112620104612742
685 0.429338423767582 6.64278847988447e-35 0.570827921042951 0.541102026740859 0.112620814523467
686 0.429338131282967 5.71286005849664e-35 0.570828213564531 0.541101643633667 0.112621514012158
687 0.429337843092544 4.91311011059171e-35 0.570828501791378 0.541101266148906 0.1126222032318
688 0.429337559133269 4.22531569256492e-35 0.570828785786542 0.541100894204096 0.112622882333136
689 0.429337279343025 3.63380472103277e-35 0.570829065612149 0.541100527717971 0.112623551464694
690 0.429337003660605 3.12509891172244e-35 0.570829341329413 0.541100166610451 0.112624210772824
691 0.429336732025702 2.68760669707747e-35 0.57082961299865 0.541099810802633 0.112624860401726
692 0.429336464378892 2.31135912717087e-35 0.57082988067929 0.541099460216771 0.112625500493485
693 0.429336200661627 1.98778273761298e-35 0.57083014442989 0.541099114776254 0.112626131188102
694 0.429335940816215 1.70950421020576e-35 0.570830404308147 0.5410987744056 0.112626752623522
695 0.429335684785812 1.47018237630602e-35 0.570830660370914 0.541098439030429 0.112627364935664
696 0.42933543251441 1.26436373571098e-35 0.570830912674205 0.541098108577455 0.112627968258454
697 0.429335183946822 1.08735819955631e-35 0.570831161273215 0.541097782974462 0.112628562723853
698 0.42933493902867 9.35132226419725e-36 0.570831406222327 0.541097462150296 0.112629148461883
699 0.429334697706377 8.04216917045275e-36 0.570831647575127 0.541097146034845 0.11262972560066
700 0.429334459927149 6.91628973869095e-36 0.570831885384414 0.541096834559025 0.112630294266417
701 0.429334225638971 5.94802724598468e-36 0.570832119702211 0.541096527654765 0.112630854583538
702 0.429333994790589 5.1153166114724e-36 0.570832350579777 0.541096225254993 0.112631406674577
703 0.429333767331501 4.39918162003557e-36 0.570832578067621 0.541095927293616 0.112631950660293
704 0.429333543211948 3.78330252537854e-36 0.570832802215508 0.541095633705516 0.112632486659671
705 0.429333322382902 3.25364418096631e-36 0.570833023072474 0.541095344426527 0.112633014789949
706 0.429333104796052 2.79813622623021e-36 0.570833240686833 0.541095059393422 0.112633535166646
707 0.429332890403799 2.40639804139545e-36 0.570833455106192 0.541094778543904 0.112634047903583
708 0.429332679159241 2.06950220423242e-36 0.570833666377458 0.541094501816588 0.112634553112912
709 0.429332471016165 1.77977105921886e-36 0.570833874546851 0.54109422915099 0.11263505090514
710 0.429332265929037 1.53060176400427e-36 0.570834079659909 0.541093960487511 0.11263554138915
711 0.429332063852992 1.31631582687735e-36 0.570834281761505 0.541093695767428 0.112636024672227
712 0.429331864743821 1.13202970693013e-36 0.570834480895851 0.54109343493288 0.112636500860082
713 0.429331668557968 9.73543528501802e-37 0.570834677106511 0.54109317792685 0.112636970056874
714 0.429331475252511 8.37245374202019e-37 0.570834870436409 0.541092924693162 0.112637432365234
715 0.429331284785164 7.20028975760309e-37 0.57083506092784 0.541092675176461 0.112637887886286
716 0.429331097114259 6.19222927211006e-37 0.570835248622477 0.541092429322205 0.112638336719669
717 0.429330912198738 5.32529807456466e-37 0.57083543356138 0.541092187076651 0.11263877896356
718 0.429330729998149 4.57973825035836e-37 0.570835615785009 0.541091948386845 0.112639214714695
719 0.429330550472632 3.9385579210636e-37 0.570835795333227 0.54109171320061 0.112639644068391
720 0.429330373582912 3.38714401642973e-37 0.570835972245315 0.541091481466532 0.112640067118565
721 0.429330199290293 2.91292925484244e-37 0.570836146559976 0.541091253133953 0.112640483957754
722 0.429330027556643 2.50510574370909e-37 0.570836318315342 0.541091028152958 0.112640894677139
723 0.429329858344394 2.15437867351166e-37 0.57083648754899 0.541090806474364 0.112641299366562
724 0.429329691616526 1.85275449284996e-37 0.570836654297942 0.541090588049707 0.112641698114546
725 0.429329527336566 1.59335873749365e-37 0.570836818598677 0.541090372831238 0.112642091008314
726 0.429329365468573 1.37027936217379e-37 0.57083698048714 0.541090160771906 0.11264247813381
727 0.429329205977136 1.17843200496863e-37 0.570837139998748 0.541089951825349 0.112642859575716
728 0.429329048827363 1.01344411391462e-37 0.570837297168395 0.541089745945887 0.112643235417469
729 0.429328893984874 8.71555295288647e-38 0.570837452030466 0.541089543088509 0.112643605741285
730 0.429328741415795 7.49531612655439e-38 0.570837604618841 0.541089343208866 0.112643970628169
731 0.429328591086747 6.44591883676183e-38 0.570837754966901 0.541089146263256 0.112644330157941
732 0.429328442964844 5.54344295075112e-38 0.570837903107538 0.541088952208622 0.112644684409246
733 0.42932829701768 4.76731891288695e-38 0.57083804907316 0.541088761002536 0.112645033459576
734 0.429328153213326 4.09985694535332e-38 0.570838192895702 0.541088572603193 0.112645377385287
735 0.429328011520323 3.52584387949226e-38 0.570838334606626 0.541088386969403 0.11264571626161
736 0.429327871907671 3.03219642983134e-38 0.570838474236936 0.541088204060576 0.112646050162677
737 0.429327734344827 2.60766300908903e-38 0.570838611817178 0.541088023836722 0.112646379161526
738 0.429327598801697 2.2425672886283e-38 0.570838747377451 0.541087846258436 0.112646703330128
739 0.429327465248628 1.92858766015653e-38 0.570838880947413 0.54108767128689 0.112647022739395
740 0.429327333656402 1.65856757262064e-38 0.570839012556283 0.541087498883826 0.112647337459198
741 0.429327203996229 1.42635242186351e-38 0.570839142232856 0.541087329011548 0.112647647558383
742 0.429327076239744 1.22664927572496e-38 0.5708392700055 0.541087161632914 0.112647953104786
743 0.429326950358998 1.05490623767566e-38 0.570839395902168 0.541086996711325 0.112648254165244
744 0.42932682632645 9.07208699625633e-39 0.570839519950405 0.541086834210718 0.112648550805618
745 0.429326704114966 7.80190119447322e-39 0.570839642177347 0.541086674095563 0.112648843090797
746 0.42932658369781 6.70955289768683e-39 0.570839762609734 0.541086516330848 0.112649131084721
747 0.429326465048637 5.77014349267286e-39 0.570839881273915 0.541086360882075 0.112649414850391
748 0.429326348141489 4.96226032518732e-39 0.570839998195851 0.541086207715254 0.112649694449881
749 0.429326232950791 4.2674886500148e-39 0.57084011340112 0.541086056796891 0.112649969944355
750 0.429326119451343 3.66999190933047e-39 0.570840226914926 0.541085908093986 0.112650241394081
751 0.429326007618312 3.15615077336081e-39 0.570840338762103 0.541085761574022 0.112650508858439
752 0.429325897427232 2.71425271655698e-39 0.570840448967121 0.541085617204959 0.112650772395939
753 0.429325788853998 2.33422505423643e-39 0.570840557554089 0.541085474955226 0.112651032064232
754 0.429325681874856 2.00740535515004e-39 0.570840664546764 0.541085334793719 0.112651287920123
755 0.4293255764664 1.7263439972665e-39 0.570840769968553 0.541085196689786 0.112651540019583
756 0.429325472605572 1.48463436664522e-39 0.57084087384252 0.541085060613227 0.11265178841776
757 0.429325370269648 1.27676682928915e-39 0.57084097619139 0.541084926534285 0.112652033168995
758 0.429325269436239 1.09800314768725e-39 0.570841077037554 0.541084794423639 0.112652274326828
759 0.429325170083287 9.44268479720656e-40 0.570841176403075 0.541084664252399 0.112652511944016
760 0.429325072189054 8.12058498336795e-40 0.570841274309691 0.541084535992098 0.11265274607254
761 0.429324975732125 6.98359515023186e-40 0.570841370778823 0.541084409614688 0.112652976763618
762 0.429324880691396 6.00579786493219e-40 0.570841465831575 0.541084285092531 0.112653204067717
763 0.429324787046075 5.16490438882716e-40 0.570841559488743 0.541084162398397 0.112653428034561
764 0.429324694775674 4.44174662958786e-40 0.570841651770816 0.541084041505451 0.112653648713147
765 0.429324603860008 3.81984022356439e-40 0.570841742697984 0.541083922387257 0.11265386615175
766 0.429324514279185 3.2850087898024e-40 0.57084183229014 0.541083805017764 0.112654080397939
767 0.429324426013608 2.82506079132832e-40 0.570841920566884 0.541083689371304 0.112654291498581
768 0.429324339043965 2.42951163836909e-40 0.570842007547528 0.541083575422585 0.112654499499859
769 0.429324253351231 2.08934469935175e-40 0.570842093251104 0.541083463146688 0.112654704447275
770 0.429324168916657 1.79680577233873e-40 0.57084217769636 0.541083352519057 0.112654906385665
771 0.429324085721772 1.54522633221e-40 0.57084226090177 0.541083243515498 0.112655105359206
772 0.429324003748373 1.32887152478422e-40 0.57084234288554 0.541083136112173 0.112655301411425
773 0.429323922978527 1.14280944312613e-40 0.570842423665604 0.541083030285591 0.112655494585213
774 0.429323843394564 9.82798706372879e-41 0.570842503259636 0.541082926012608 0.112655684922829
775 0.429323764979071 8.45191778583573e-41 0.570842581685049 0.541082823270419 0.112655872465913
776 0.429323687714895 7.26851823881716e-41 0.570842658959001 0.541082722036554 0.112656057255491
777 0.42932361158513 6.25081202697244e-41 0.570842735098397 0.541082622288872 0.112656239331991
778 0.429323536573121 5.37559979254665e-41 0.570842810119896 0.541082524005557 0.112656418735245
779 0.429323462662458 4.62293038645054e-41 0.570842884039911 0.541082427165114 0.112656595504499
780 0.429323389836971 3.97564608062604e-41 0.570842956874612 0.541082331746363 0.112656769678426
781 0.429323318080725 3.41899145554356e-41 0.570843028639936 0.541082237728435 0.112656941295128
782 0.429323247378024 2.94027704771057e-41 0.570843099351582 0.541082145090766 0.112657110392151
783 0.429323177713398 2.52859009026012e-41 0.570843169025022 0.541082053813096 0.112657277006486
784 0.429323109071607 2.17454575312229e-41 0.570843237675497 0.541081963875461 0.112657441174584
785 0.429323041437634 1.87007321242781e-41 0.570843305318029 0.54108187525819 0.11265760293236
786 0.42932297479668 1.60823167269204e-41 0.570843371967414 0.5410817879419 0.112657762315202
787 0.429322909134167 1.38305214807489e-41 0.570843437638235 0.541081701907495 0.112657919357976
788 0.429322844435729 1.18940139616982e-41 0.570843502344858 0.541081617136157 0.11265807409504
789 0.429322780687212 1.02286490272583e-41 0.570843566101441 0.541081533609344 0.112658226560245
790 0.429322717874668 8.79646249959717e-42 0.570843628921933 0.541081451308788 0.112658376786946
791 0.429322655984355 7.56480574570708e-42 0.570843690820076 0.541081370216487 0.112658524808008
792 0.429322595002734 6.50560142736748e-42 0.570843751809413 0.541081290314706 0.112658670655813
793 0.429322534916462 5.59470345573335e-42 0.570843811903288 0.541081211585967 0.112658814362269
794 0.429322475712393 4.81134656066207e-42 0.570843871114847 0.54108113401305 0.112658955958815
795 0.429322417377577 4.13767292763355e-42 0.570843929457045 0.541081057578989 0.112659095476427
796 0.429322359899248 3.55832511185634e-42 0.570843986942646 0.541080982267065 0.112659232945629
797 0.429322303264834 3.06009594992946e-42 0.570844043584226 0.541080908060806 0.112659368396494
798 0.429322247461943 2.63162748868365e-42 0.570844099394178 0.541080834943979 0.112659501858655
799 0.429322192478366 2.26315206817025e-42 0.570844154384712 0.541080762900594 0.11265963336131
800 0.429322138302075 1.94626965667109e-42 0.570844208567858 0.541080691914891 0.112659762933228
801 0.429322084921216 1.67375636197072e-42 0.570844261955471 0.541080621971344 0.112659890602755
802 0.429322032324111 1.43939975380001e-42 0.570844314559232 0.541080553054654 0.112660016397823
803 0.429321980499252 1.23785724352653e-42 0.570844366390647 0.541080485149746 0.112660140345952
804 0.429321929435302 1.06453429276318e-42 0.570844417461059 0.541080418241769 0.112660262474258
805 0.429321879121089 9.15479674573661e-43 0.570844467781638 0.541080352316085 0.112660382809459
806 0.429321829545604 7.87295399673554e-43 0.570844517363396 0.541080287358277 0.112660501377883
807 0.429321780698002 6.7705925432118e-43 0.570844566217179 0.541080223354134 0.112660618205467
808 0.429321732567596 5.82258184082209e-43 0.570844614353675 0.541080160289656 0.112660733317772
809 0.429321685143856 5.00731004889652e-43 0.570844661783417 0.54108009815105 0.11266084673998
810 0.429321638416405 4.30619135442371e-43 0.57084470851678 0.541080036924723 0.112660958496906
811 0.429321592375022 3.70324227837005e-43 0.570844754563988 0.541079976597282 0.112661068612999
812 0.429321547009633 3.18471730578407e-43 0.570844799935117 0.541079917155532 0.112661177112349
813 0.429321502310314 2.73879553346857e-43 0.570844844640093 0.541079858586472 0.112661284018694
814 0.429321458267284 2.35531119199076e-43 0.570844888688696 0.541079800877287 0.112661389355421
815 0.429321414870908 2.02552189895462e-43 0.570844932090564 0.541079744015356 0.112661493145576
816 0.429321372111691 1.74190936057893e-43 0.57084497485519 0.541079687988241 0.112661595411865
817 0.42932132998028 1.49800797831495e-43 0.570845016991933 0.541079632783686 0.112661696176662
818 0.429321288467455 1.28825745336217e-43 0.57084505851001 0.541079578389615 0.112661795462012
819 0.429321247564136 1.10787602899792e-43 0.570845099418506 0.54107952479413 0.112661893289636
820 0.429321207261372 9.52751481099054e-44 0.570845139726369 0.541079471985508 0.112661989680935
821 0.429321167550347 8.19347371824597e-44 0.570845179442419 0.541079419952196 0.112662084656999
822 0.429321128422373 7.04622429370423e-44 0.570845218575345 0.541079368682813 0.112662178238605
823 0.429321089868888 6.05961215932501e-44 0.570845257133708 0.541079318166144 0.112662270446227
824 0.429321051881459 5.21114503344573e-44 0.570845295125945 0.541079268391138 0.112662361300037
825 0.429321014451773 4.48147997155706e-44 0.570845332560367 0.541079219346907 0.112662450819913
826 0.429320977571643 3.85398240227414e-44 0.570845369445163 0.541079171022724 0.11266253902544
827 0.429320941233 3.31434690597512e-44 0.570845405788405 0.541079123408016 0.112662625935914
828 0.429320905427893 2.85027109109361e-44 0.570845441598044 0.541079076492369 0.112662711570349
829 0.429320870148488 2.4511751334935e-44 0.570845476881912 0.541079030265519 0.112662795947481
830 0.429320835387068 2.1079605853152e-44 0.570845511647731 0.541078984717355 0.112662879085769
831 0.429320801136027 1.81280295489322e-44 0.570845545903107 0.541078939837913 0.112662961003401
832 0.429320767387871 1.55897332921152e-44 0.570845579655532 0.541078895617375 0.1126630417183
833 0.429320734135218 1.34068497243653e-44 0.570845612912394 0.541078852046068 0.112663121248125
834 0.429320701370791 1.15296140344019e-44 0.570845645680966 0.541078809114461 0.112663199610273
835 0.429320669087424 9.91522944876797e-45 0.570845677968419 0.541078766813162 0.112663276821891
836 0.429320637278052 8.52689157469148e-45 0.570845709781817 0.541078725132919 0.112663352899868
837 0.429320605935716 7.33294935292404e-45 0.570845741128119 0.541078684064612 0.11266342786085
838 0.429320575053559 6.3061834927147e-45 0.570845772014183 0.541078643599259 0.112663501721237
839 0.429320544624825 5.4231859393086e-45 0.570845802446768 0.541078603728007 0.112663574497187
840 0.429320514642857 4.66382622759076e-45 0.57084583243253 0.541078564442135 0.112663646204622
841 0.429320485101094 4.01079255623585e-45 0.570845861978032 0.541078525733047 0.112663716859231
842 0.429320455993074 3.44919712012897e-45 0.570845891089735 0.541078487592278 0.112663786476471
843 0.429320427312428 2.96623670372026e-45 0.57084591977401 0.541078450011482 0.112663855071572
844 0.429320399052882 2.55090079776364e-45 0.570845948037133 0.541078412982439 0.112663922659542
845 0.429320371208252 2.19372058528534e-45 0.570845975885286 0.541078376497048 0.112663989255168
846 0.429320343772447 1.88655307432946e-45 0.570846003324563 0.541078340547329 0.11266405487302
847 0.429320316739465 1.62239545627446e-45 0.570846030360966 0.541078305125417 0.112664119527452
848 0.42932029010339 1.39522545757289e-45 0.570846057000411 0.541078270223562 0.112664183232611
849 0.429320263858396 1.1998640453449e-45 0.570846083248726 0.54107823583413 0.112664246002433
850 0.429320237998741 1.03185735686221e-45 0.570846109111655 0.541078201949599 0.112664307850651
851 0.429320212518766 8.87375161212233e-46 0.570846134594854 0.541078168562554 0.112664368790797
852 0.429320187412898 7.63123538321276e-46 0.570846159703899 0.541078135665694 0.112664428836203
853 0.429320162675643 6.56269784633656e-46 0.570846184444285 0.54107810325182 0.112664488000005
854 0.429320138301589 5.6437783347951e-46 0.570846208821422 0.541078071313842 0.112664546295148
855 0.429320114285405 4.85352717871499e-46 0.570846232840647 0.541078039844774 0.112664603734385
856 0.429320090621834 4.17392809614839e-46 0.570846256507211 0.54107800883773 0.112664660330282
857 0.429320067305701 3.58948745895265e-46 0.570846279826295 0.541077978285929 0.112664716095222
858 0.429320044331904 3.08688106967216e-46 0.570846302803 0.541077948182687 0.112664771041406
859 0.429320021695417 2.65465039675327e-46 0.570846325442351 0.541077918521417 0.112664825180853
860 0.429319999391287 2.28294134295126e-46 0.570846347749304 0.541077889295631 0.112664878525409
861 0.429319977414635 1.96327959144154e-46 0.570846369728738 0.541077860498937 0.112664931086744
862 0.429319955760651 1.68837740803106e-46 0.570846391385461 0.541077832125033 0.112664982876359
863 0.4293199344246 1.45196749498957e-46 0.570846412724212 0.541077804167713 0.112665033905582
864 0.429319913401812 1.24866010873383e-46 0.57084643374966 0.54107777662086 0.11266508418558
865 0.429319892687689 1.07382018395914e-46 0.570846454466405 0.541077749478449 0.112665133727351
866 0.429319872277699 9.23461662913491e-47 0.570846474878978 0.541077722734542 0.112665182541734
867 0.429319852167375 7.94156620747354e-47 0.570846494991846 0.541077696383288 0.11266523063941
868 0.42931983235232 6.82957115189313e-47 0.570846514809411 0.541077670418923 0.112665278030902
869 0.429319812828195 5.87327978883714e-47 0.570846534336005 0.541077644835765 0.112665324726576
870 0.429319793590732 5.05089022195011e-47 0.570846553575903 0.541077619628219 0.11266537073665
871 0.42931977463572 4.34365328821374e-47 0.570846572533314 0.54107759479077 0.11266541607119
872 0.429319755959013 3.73544511058651e-47 0.570846591212384 0.541077570317984 0.112665460740114
873 0.429319737556524 3.21239950220773e-47 0.570846609617202 0.541077546204508 0.112665504753195
874 0.429319719424228 2.76259184171487e-47 0.570846627751793 0.541077522445065 0.112665548120061
875 0.429319701558157 2.37576721265628e-47 0.570846645620125 0.54107749903446 0.112665590850202
876 0.429319683954403 2.04310660910966e-47 0.570846663226107 0.541077475967569 0.112665632952965
877 0.429319666609113 1.75702587744772e-47 0.570846680573592 0.541077453239347 0.112665674437561
878 0.429319649518493 1.51100281050931e-47 0.570846697666374 0.541077430844822 0.112665715313067
879 0.429319632678805 1.29942845225225e-47 0.570846714508194 0.541077408779093 0.112665755588426
880 0.429319616086363 1.11747922291396e-47 0.570846731102736 0.541077387037335 0.112665795272449
881 0.429319599737538 9.61006949372596e-48 0.57084674745363 0.541077365614791 0.112665834373818
882 0.429319583628753 8.26444293604288e-48 0.570846763564454 0.541077344506773 0.112665872901088
883 0.429319567756483 7.10723423178779e-48 0.570846779438732 0.541077323708664 0.112665910862688
884 0.429319552117255 6.11206069628485e-48 0.570846795079939 0.541077303215915 0.112665948266923
885 0.429319536707649 5.25623380147778e-48 0.570846810491495 0.541077283024041 0.112665985121976
886 0.429319521524293 4.5202419134855e-48 0.570846825676773 0.541077263128626 0.112666021435912
887 0.429319506563865 3.88730545805168e-48 0.570846840639095 0.541077243525318 0.112666057216674
888 0.429319491823091 3.34299437244043e-48 0.570846855381734 0.541077224209826 0.112666092472091
889 0.429319477298747 2.87489912234583e-48 0.570846869907916 0.541077205177927 0.112666127209876
890 0.429319462987655 2.47234778356769e-48 0.570846884220819 0.541077186425456 0.112666161437629
891 0.429319448886684 2.12616273839868e-48 0.570846898323574 0.54107716794831 0.112666195162838
892 0.42931943499275 1.82845143981231e-48 0.570846912219267 0.541077149742447 0.112666228392882
893 0.429319421302811 1.57242647322648e-48 0.570846925910939 0.541077131803885 0.112666261135032
894 0.429319407813873 1.35225081355e-48 0.570846939401584 0.5410771141287 0.11266629339645
895 0.429319394522985 1.16290474962831e-48 0.570846952694154 0.541077096713023 0.112666325184195
896 0.429319381427239 1.00007144218312e-48 0.570846965791557 0.541077079553045 0.112666356505221
897 0.42931936852377 8.60038506152905e-49 0.570846978696659 0.541077062645012 0.112666387366381
898 0.429319355809755 7.39613373669844e-49 0.570846991412283 0.541077045985225 0.112666417774426
899 0.429319343282412 6.36050508084023e-49 0.570847003941212 0.54107702957004 0.112666447736011
900 0.429319330939 5.46988809629956e-49 0.570847016286186 0.541077013395865 0.112666477257688
901 0.429319318776819 4.70397785682769e-49 0.570847028449906 0.541076997459161 0.112666506345918
902 0.429319306793208 4.04531258369694e-49 0.570847040435033 0.541076981756442 0.112666535007065
903 0.429319294985545 3.47887554141917e-49 0.57084705224419 0.541076966284273 0.112666563247398
904 0.429319283351247 2.99175267689968e-49 0.570847063879961 0.541076951039268 0.112666591073097
905 0.429319271887768 2.5728381967197e-49 0.570847075344891 0.541076936018094 0.112666618490249
906 0.429319260592601 2.21258137015332e-49 0.570847086641488 0.541076921217462 0.112666645504852
907 0.429319249463273 1.90276878540633e-49 0.570847097772224 0.541076906634136 0.112666672122818
908 0.429319238497351 1.63633709484238e-49 0.570847108739533 0.541076892264925 0.112666698349969
909 0.429319227692435 1.40721198006346e-49 0.570847119545817 0.541076878106685 0.112666724192044
910 0.429319217046161 1.2101696654838e-49 0.570847130193439 0.541076864156319 0.112666749654696
911 0.429319206556199 1.04071782310747e-49 0.570847140684727 0.541076850410774 0.112666774743496
912 0.429319196220256 8.94993153310159e-50 0.570847151021979 0.541076836867045 0.112666799463933
913 0.429319186036069 7.69673306613123e-50 0.570847161207455 0.541076823522166 0.112666823821416
914 0.42931917600141 6.61901138390677e-50 0.570847171243384 0.54107681037322 0.112666847821273
915 0.429319166114084 5.69219569625185e-50 0.570847181131962 0.54107679741733 0.112666871468756
916 0.429319156371928 4.89515568625711e-50 0.570847190875351 0.54107678465166 0.112666894769038
917 0.429319146772809 4.20971976571242e-50 0.570847200475684 0.541076772073418 0.112666917727217
918 0.429319137314629 3.62026078567163e-50 0.570847209935061 0.541076759679853 0.112666940348315
919 0.429319127995318 3.11333975691716e-50 0.570847219255552 0.541076747468253 0.112666962637282
920 0.429319118812837 2.6773994576345e-50 0.570847228439195 0.541076735435946 0.112666984598994
921 0.429319109765176 2.3025009429644e-50 0.570847237488001 0.5410767235803 0.112667006238256
922 0.429319100850357 1.98009694920321e-50 0.570847246403948 0.54107671189872 0.112667027559803
923 0.429319092066428 1.70283702656809e-50 0.570847255188988 0.541076700388653 0.112667048568299
924 0.429319083411469 1.46439995781143e-50 0.570847263845043 0.541076689047579 0.11266706926834
925 0.429319074883586 1.25934964204832e-50 0.570847272374005 0.541076677873017 0.112667089664455
926 0.429319066480912 1.08301115813605e-50 0.570847280777743 0.541076666862523 0.112667109761108
927 0.42931905820161 9.31364182010901e-51 0.570847289058093 0.541076656013687 0.112667129562693
928 0.429319050043867 8.00951328034271e-51 0.570847297216868 0.541076645324136 0.112667149073545
929 0.4293190420059 6.88799324647867e-51 0.570847305255852 0.541076634791532 0.11266716829793
930 0.42931903408595 5.92351227242717e-51 0.570847313176805 0.54107662441357 0.112667187240056
931 0.429319026282284 5.09408122780771e-51 0.570847320981459 0.54107661418798 0.112667205904067
932 0.429319018593193 4.38078997107377e-51 0.570847328671522 0.541076604112525 0.112667224294046
933 0.429319011016998 3.76737621991653e-51 0.570847336248676 0.541076594185 0.112667242414016
