"k" "s" "DF"
0.495 0.43 0.0189456107818754
0.4975 0.43 0.0187159660106767
0.5 0.43 0.0184886150658431
0.0025 0.435 1.57538456799262e-06
0.005 0.435 1.62538490272106e-06
0.0075 0.435 1.81262052580159e-06
0.01 0.435 2.15673932141511e-06
0.0125 0.435 2.69378709450302e-06
0.015 0.435 3.47931852405848e-06
0.0175 0.435 4.59213969981128e-06
0.02 0.435 6.13726213081107e-06
0.0225 0.435 8.24558887256374e-06
0.025 0.435 1.10685878107425e-05
0.0275 0.435 1.4772513828758e-05
0.03 0.435 1.95463210183598e-05
0.0325 0.435 2.56331102849257e-05
0.035 0.435 3.33723909263036e-05
0.0375 0.435 4.32337366361825e-05
0.04 0.435 5.5842110486022e-05
0.0425 0.435 7.20077147634785e-05
0.045 0.435 9.27691925600992e-05
0.0475 0.435 0.000119453321375465
0.05 0.435 0.00015375305006786
0.0525 0.435 0.000197826723613321
0.055 0.435 0.000254422673132387
0.0575 0.435 0.000327034488218865
0.06 0.435 0.000420093181181752
0.0625 0.435 0.000539203026903205
0.065 0.435 0.000691427892532327
0.0675 0.435 0.00088563392748303
0.07 0.435 0.00113289186837135
0.0725 0.435 0.00144693688138104
0.075 0.435 0.00184467435317181
0.0775 0.435 0.00234670446282696
0.08 0.435 0.00297781458300451
0.0825 0.435 0.00376735473374366
0.085 0.435 0.00474936713935816
0.0875 0.435 0.005962289837252
0.09 0.435 0.00744800666175525
0.0925 0.435 0.0092499927701124
0.095 0.435 0.0114103393892737
0.0975 0.435 0.0139655741011779
0.1 0.435 0.0169414543126068
0.1025 0.435 0.020347291056834
0.105 0.435 0.0241707720387619
0.1075 0.435 0.0283745273670539
0.11 0.435 0.0328956188293419
0.1125 0.435 0.0376486215852165
0.115 0.435 0.0425320995224947
0.1175 0.435 0.0474373628759807
0.12 0.435 0.0522578183663542
0.1225 0.435 0.0568972052112161
0.125 0.435 0.0612755043557916
0.1275 0.435 0.0653320458573279
0.13 0.435 0.0690260153367779
0.1325 0.435 0.0723349843970119
0.135 0.435 0.075252228572276
0.1375 0.435 0.0777835238661452
0.14 0.435 0.0799439357095774
0.1425 0.435 0.0817549189780125
0.145 0.435 0.0832418839075221
0.1475 0.435 0.0844322673515822
0.15 0.435 0.0853540792556861
0.1525 0.435 0.0860348597503442
0.155 0.435 0.0865009710157113
0.1575 0.435 0.0867771502912773
0.16 0.435 0.0868862592319281
0.1625 0.435 0.0868491759617729
0.165 0.435 0.0866847872597247
0.1675 0.435 0.0864100481764378
0.17 0.435 0.0860400846191155
0.1725 0.435 0.0855883210340774
0.175 0.435 0.0850666204387326
0.1775 0.435 0.0844854279429575
0.18 0.435 0.0838539117969342
0.1825 0.435 0.083180098125118
0.185 0.435 0.0824709970361666
0.1875 0.435 0.0817327188826714
0.19 0.435 0.0809705801969718
0.1925 0.435 0.0801891993382153
0.195 0.435 0.0793925822177323
0.1975 0.435 0.0785841986746976
0.2 0.435 0.0777670501889287
0.2025 0.435 0.0769437296698781
0.205 0.435 0.0761164740703342
0.2075 0.435 0.0752872105545326
0.21 0.435 0.0744575969136984
0.2125 0.435 0.073629056874871
0.215 0.435 0.0728028108964256
0.2175 0.435 0.071979902989525
0.22 0.435 0.0711612240512349
0.2225 0.435 0.0703475321437576
0.225 0.435 0.0695394701061109
0.2275 0.435 0.068737580840143
0.23 0.435 0.0679423205722018
0.2325 0.435 0.0671540703551338
0.235 0.435 0.0663731460424062
0.2375 0.435 0.0655998069368592
0.24 0.435 0.064834263290616
0.2425 0.435 0.0640766828097758
0.245 0.435 0.0633271962973406
0.2475 0.435 0.0625859025501874
0.25 0.435 0.0618528726104446
0.2525 0.435 0.0611281534581764
0.255 0.435 0.0604117712205574
0.2575 0.435 0.059703733962551
0.26 0.435 0.0590040341152744
0.2625 0.435 0.058312650590581
0.265 0.435 0.0576295506237842
0.2675 0.435 0.0569546913807177
0.27 0.435 0.0562880213603948
0.2725 0.435 0.0556294816202586
0.275 0.435 0.0549790068473402
0.2775 0.435 0.0543365262954651
0.28 0.435 0.0537019646059186
0.2825 0.435 0.0530752425266197
0.285 0.435 0.0524562775428199
0.2875 0.435 0.0518449844306002
0.29 0.435 0.0512412757429205
0.2925 0.435 0.0506450622366839
0.295 0.435 0.0500562532481546
0.2975 0.435 0.049474757023094
0.3 0.435 0.0489004810071582
0.3025 0.435 0.04833333210137
0.305 0.435 0.0477732168868592
0.3075 0.435 0.0472200418225289
0.31 0.435 0.0466737134188368
0.3125 0.435 0.0461341383904863
0.315 0.435 0.045601223790463
0.3175 0.435 0.0450748771275566
0.32 0.435 0.0445550064692465
0.3225 0.435 0.0440415205315985
0.325 0.435 0.0435343287576225
0.3275 0.435 0.0430333413853729
0.33 0.435 0.0425384695069125
0.3325 0.435 0.0420496251191461
0.335 0.435 0.0415667211673979
0.3375 0.435 0.0410896715825183
0.34 0.435 0.0406183913122127
0.3425 0.435 0.0401527963472087
0.345 0.435 0.0396928037428136
0.3475 0.435 0.039238331636345
0.35 0.435 0.0387892992608784
0.3525 0.435 0.0383456269556955
0.355 0.435 0.0379072361737875
0.3575 0.435 0.0374740494867235
0.36 0.435 0.0370459905871629
0.3625 0.435 0.0366229842892686
0.365 0.435 0.0362049565272421
0.3675 0.435 0.0357918343521883
0.37 0.435 0.0353835459274911
0.3725 0.435 0.0349800205228649
0.375 0.435 0.0345811885072345
0.3775 0.435 0.0341869813405737
0.38 0.435 0.033797331564828
0.3825 0.435 0.0334121727940285
0.385 0.435 0.033031439703699
0.3875 0.435 0.0326550680196445
0.39 0.435 0.0322829945062038
0.3925 0.435 0.031915156954038
0.395 0.435 0.0315514941675249
0.3975 0.435 0.0311919459518173
0.4 0.435 0.0308364530996198
0.4025 0.435 0.0304849573777351
0.405 0.435 0.0301374015134243
0.4075 0.435 0.0297937291806209
0.41 0.435 0.0294538849860366
0.4125 0.435 0.0291178144551904
0.415 0.435 0.0287854640183926
0.4175 0.435 0.0284567809967095
0.42 0.435 0.0281317135879346
0.4225 0.435 0.0278102108525865
0.425 0.435 0.027492222699954
0.4275 0.435 0.0271776998742069
0.43 0.435 0.0268665939405875
0.4325 0.435 0.0265588572716965
0.435 0.435 0.0262544430338876
0.4375 0.435 0.0259533051737793
0.44 0.435 0.025655398404898
0.4425 0.435 0.0253606781944562
0.445 0.435 0.0250691007502777
0.4475 0.435 0.0247806230078739
0.45 0.435 0.0244952026176785
0.4525 0.435 0.024212797932445
0.455 0.435 0.0239333679948109
0.4575 0.435 0.0236568725250327
0.46 0.435 0.0233832719088958
0.4625 0.435 0.0231125271857985
0.465 0.435 0.0228446000370156
0.4675 0.435 0.0225794527741407
0.47 0.435 0.0223170483277096
0.4725 0.435 0.0220573502360035
0.475 0.435 0.0218003226340358
0.4775 0.435 0.0215459302427168
0.48 0.435 0.021294138358203
0.4825 0.435 0.0210449128414245
0.485 0.435 0.0207982201077925
0.4875 0.435 0.0205540271170856
0.49 0.435 0.0203123013635129
0.4925 0.435 0.0200730108659535
0.495 0.435 0.01983612415837
0.4975 0.435 0.0196016102803948
0.5 0.435 0.0193694387680875
0.0025 0.44 1.5739086403423e-06
0.005 0.44 1.62590899907894e-06
0.0075 0.44 1.81917770498636e-06
0.01 0.44 2.17462881491819e-06
0.0125 0.44 2.7306487274223e-06
0.015 0.44 3.54656836956985e-06
0.0175 0.44 4.7069287290912e-06
0.02 0.44 6.32508225417683e-06
0.0225 0.44 8.54351118300789e-06
0.025 0.44 1.15288806042865e-05
0.0275 0.44 1.54663433917166e-05
0.03 0.44 2.0567966609739e-05
0.0325 0.44 2.71064392439108e-05
0.035 0.44 3.54616130704991e-05
0.0375 0.44 4.61592830283309e-05
0.04 0.44 5.99018505095064e-05
0.0425 0.44 7.76044448014673e-05
0.045 0.44 0.000100446394914602
0.0475 0.44 0.000129942027108134
0.05 0.44 0.00016803338880914
0.0525 0.44 0.000217208618568057
0.055 0.44 0.000280651222660553
0.0575 0.44 0.000362426867444346
0.06 0.44 0.000467715347754167
0.0625 0.44 0.000603096004878144
0.065 0.44 0.000776894698999025
0.0675 0.44 0.000999598862654224
0.07 0.44 0.0012843431691203
0.0725 0.44 0.001647460451378
0.075 0.44 0.00210907864306603
0.0775 0.44 0.00269372209958626
0.08 0.44 0.00343084196070804
0.0825 0.44 0.0043551533693799
0.085 0.44 0.00550659847188989
0.0875 0.44 0.00692969082859549
0.09 0.44 0.00867194810776401
0.0925 0.44 0.0107811201360498
0.095 0.44 0.0133010173032381
0.0975 0.44 0.0162659891182017
0.1 0.44 0.0196945107552776
0.1025 0.44 0.02358284319106
0.105 0.44 0.0279001648096948
0.1075 0.44 0.0325866754223756
0.11 0.44 0.0375557432342968
0.1125 0.44 0.0427002185474673
0.115 0.44 0.0479018912157648
0.1175 0.44 0.0530422063858472
0.12 0.44 0.0580121427424813
0.1225 0.44 0.062719629781199
0.125 0.44 0.067093745261596
0.1275 0.44 0.0710857948518965
0.13 0.44 0.0746679540272799
0.1325 0.44 0.077830372085494
0.135 0.44 0.0805775783555103
0.1375 0.44 0.0829248250382565
0.14 0.44 0.084894763944471
0.1425 0.44 0.0865146524883975
0.145 0.44 0.0878141416202222
0.1475 0.44 0.0888236126230762
0.15 0.44 0.0895729875026324
0.1525 0.44 0.0900909241289232
0.155 0.44 0.0904043101127335
0.1575 0.44 0.0905379801027602
0.16 0.44 0.0905145945367827
0.1625 0.44 0.0903546310076222
0.165 0.44 0.0900764509781799
0.1675 0.44 0.0896964141545718
0.17 0.44 0.0892290204246228
0.1725 0.44 0.0886870651230928
0.175 0.44 0.0880817977951998
0.1775 0.44 0.0874230778919181
0.18 0.44 0.0867195232040945
0.1825 0.44 0.0859786485421733
0.185 0.44 0.0852069933647564
0.1875 0.44 0.0844102378842737
0.19 0.44 0.0835933077321039
0.1925 0.44 0.0827604676238859
0.195 0.44 0.0819154046844971
0.1975 0.44 0.0810613022125547
0.2 0.44 0.0802009047165074
0.2025 0.44 0.0793365750604207
0.205 0.44 0.0784703445332874
0.2075 0.44 0.0776039566124362
0.21 0.44 0.0767389051373908
0.2125 0.44 0.0758764675509915
0.215 0.44 0.0750177338035199
0.2175 0.44 0.0741636314555711
0.22 0.44 0.0733149474580964
0.2225 0.44 0.0724723470344174
0.225 0.44 0.0716363900395878
0.2275 0.44 0.0708075451274719
0.23 0.44 0.0699862020152911
0.2325 0.44 0.0691726820990417
0.235 0.44 0.0683672476408213
0.2375 0.44 0.0675701097204632
0.24 0.44 0.0667814351186383
0.2425 0.44 0.0660013522764251
0.245 0.44 0.0652299564569391
0.2475 0.44 0.0644673142176966
0.25 0.44 0.0637134672876412
0.2525 0.44 0.0629684359299561
0.255 0.44 0.0622322218606687
0.2575 0.44 0.0615048107834434
0.26 0.44 0.0607861745926379
0.2625 0.44 0.0600762732895029
0.265 0.44 0.0593750566502165
0.2675 0.44 0.0586824656790874
0.27 0.44 0.0579984338756642
0.2725 0.44 0.0573228883405158
0.275 0.44 0.0566557507410321
0.2775 0.44 0.0559969381556662
0.28 0.44 0.0553463638125046
0.2825 0.44 0.054703937735885
0.285 0.44 0.0540695673129061
0.2875 0.44 0.0534431577900765
0.29 0.44 0.0528246127089587
0.2925 0.44 0.0522138342884809
0.295 0.44 0.0516107237605638
0.2975 0.44 0.0510151816648271
0.3 0.44 0.0504271081073834
0.3025 0.44 0.0498464029880747
0.305 0.44 0.0492729661999374
0.3075 0.44 0.0487066978042004
0.31 0.44 0.0481474981836943
0.3125 0.44 0.0475952681771947
0.315 0.44 0.0470499091968992
0.3175 0.44 0.0465113233309682
0.32 0.44 0.0459794134328274
0.3225 0.44 0.0454540831987177
0.325 0.44 0.0449352372348068
0.3275 0.44 0.0444227811150151
0.33 0.44 0.0439166214305767
0.3325 0.44 0.0434166658322407
0.335 0.44 0.042922823065909
0.3375 0.44 0.0424350030024201
0.34 0.44 0.0419531166621085
0.3425 0.44 0.0414770762347009
0.345 0.44 0.0410067950950485
0.3475 0.44 0.0405421878151368
0.35 0.44 0.0400831701727766
0.3525 0.44 0.0396296591573268
0.355 0.44 0.0391815729727708
0.3575 0.44 0.0387388310384312
0.36 0.44 0.0383013539875784
0.3625 0.44 0.0378690636641658
0.365 0.44 0.0374418831178963
0.3675 0.44 0.0370197365978099
0.37 0.44 0.0366025495445578
0.3725 0.44 0.0361902485815154
0.375 0.44 0.0357827615048733
0.3775 0.44 0.0353800172728276
0.38 0.44 0.0349819459939818
0.3825 0.44 0.0345884789150618
0.385 0.44 0.0341995484080348
0.3875 0.44 0.033815087956716
0.39 0.44 0.0334350321429359
0.3925 0.44 0.0330593166323365
0.395 0.44 0.0326878781598588
0.3975 0.44 0.0323206545149764
0.4 0.44 0.0319575845267232
0.4025 0.44 0.031598608048563
0.405 0.44 0.0312436659431414
0.4075 0.44 0.0308927000669563
0.41 0.44 0.0305456532549792
0.4125 0.44 0.0302024693052609
0.415 0.44 0.0298630929635445
0.4175 0.44 0.0295274699079124
0.42 0.44 0.0291955467334891
0.4225 0.44 0.0288672709372182
0.425 0.44 0.0285425909027316
0.4275 0.44 0.0282214558853275
0.43 0.44 0.0279038159970701
0.4325 0.44 0.0275896221920224
0.435 0.44 0.0272788262516254
0.4375 0.44 0.0269713807702313
0.44 0.44 0.0266672391408004
0.4425 0.44 0.0263663555407676
0.445 0.44 0.0260686849180859
0.4475 0.44 0.0257741829774526
0.45 0.44 0.0254828061667217
0.4525 0.44 0.025194511663507
0.455 0.44 0.0249092573619791
0.4575 0.44 0.0246270018598578
0.46 0.44 0.0243477044456046
0.4625 0.44 0.0240713250858131
0.465 0.44 0.023797824412801
0.4675 0.44 0.0235271637124025
0.47 0.44 0.0232593049119639
0.4725 0.44 0.022994210568538
0.475 0.44 0.0227318438572814
0.4775 0.44 0.0224721685600504
0.48 0.44 0.0222151490541963
0.4825 0.44 0.0219607503015591
0.485 0.44 0.0217089378376563
0.4875 0.44 0.0214596777610669
0.49 0.44 0.0212129367230081
0.4925 0.44 0.0209686819171033
0.495 0.44 0.0207268810693381
0.4975 0.44 0.0204875024282034
0.5 0.44 0.0202505147550228
0.0025 0.445 1.57240482092948e-06
0.005 0.445 1.62644244681679e-06
0.0075 0.445 1.82586445929688e-06
0.01 0.445 2.1929162953112e-06
0.0125 0.445 2.76845116905017e-06
0.015 0.445 3.6157959506124e-06
0.0175 0.445 4.82559151415071e-06
0.02 0.445 6.52011667110677e-06
0.0225 0.445 8.85433545299583e-06
0.025 0.445 1.2011434491377e-05
0.0275 0.445 1.61973044982524e-05
0.03 0.445 2.16495866207889e-05
0.0325 0.445 2.86738661456572e-05
0.035 0.445 3.76949493573399e-05
0.0375 0.445 4.93014457804376e-05
0.04 0.445 6.42826203614589e-05
0.0425 0.445 8.36718631453917e-05
0.045 0.445 0.000108807868078066
0.0475 0.445 0.000141418486553455
0.05 0.445 0.000183730776003276
0.0525 0.445 0.00023861203947861
0.055 0.445 0.000309748440510986
0.0575 0.445 0.00040186936916608
0.06 0.445 0.000521026955532403
0.0625 0.445 0.00067494073591256
0.065 0.445 0.000873416960445078
0.0675 0.445 0.00112884948085166
0.07 0.445 0.00145680313602291
0.0725 0.445 0.00187666894850886
0.075 0.445 0.00241236039069263
0.0775 0.445 0.00309298802056358
0.08 0.445 0.0039534026126417
0.0825 0.445 0.00503443316885268
0.085 0.445 0.00638257001229034
0.0875 0.445 0.00804876966342864
0.09 0.445 0.0100860199620072
0.0925 0.445 0.0125453543242108
0.095 0.445 0.0154702090144026
0.0975 0.445 0.018889424529153
0.1 0.445 0.0228097750284577
0.1025 0.445 0.0272095092165841
0.105 0.445 0.0320347094475377
0.1075 0.445 0.0372000142417922
0.11 0.445 0.0425942978589375
0.1125 0.445 0.0480905293167861
0.115 0.445 0.0535578173364146
0.1175 0.445 0.0588731360937921
0.12 0.445 0.0639305942843505
0.1225 0.445 0.0686470810816041
0.125 0.445 0.072964202067348
0.1275 0.445 0.0768472042835341
0.13 0.445 0.0802819343451716
0.1325 0.445 0.0832708483263743
0.135 0.445 0.0858288611316737
0.1375 0.445 0.0879795369264206
0.14 0.445 0.089751872641427
0.1425 0.445 0.0911777485322115
0.145 0.445 0.092290012420287
0.1475 0.445 0.0931211113358835
0.15 0.445 0.0937021670795949
0.1525 0.445 0.0940623953105794
0.155 0.445 0.0942287804928922
0.1575 0.445 0.0942259348999754
0.16 0.445 0.0940760853994956
0.1625 0.445 0.0937991453292642
0.165 0.445 0.0934128399324857
0.1675 0.445 0.0929328626077316
0.17 0.445 0.0923730459491047
0.1725 0.445 0.0917455365786004
0.175 0.445 0.0910609664654263
0.1775 0.445 0.0903286160969996
0.18 0.445 0.0895565667669707
0.1825 0.445 0.0887518405758076
0.185 0.445 0.087920527651748
0.1875 0.445 0.0870679007091036
0.19 0.445 0.0861985174525229
0.1925 0.445 0.0853163115729309
0.195 0.445 0.0844246732096998
0.1975 0.445 0.083526519807741
0.2 0.445 0.0826243583019881
0.2025 0.445 0.0817203395326071
0.205 0.445 0.0808163057446851
0.2075 0.445 0.0799138319648904
0.21 0.445 0.0790142619807478
0.2125 0.445 0.0781187395799329
0.215 0.445 0.0772282356401222
0.2175 0.445 0.0763435715961866
0.22 0.445 0.0754654397519774
0.2225 0.445 0.0745944208491431
0.225 0.445 0.0737309992555645
0.2275 0.445 0.0728755760910671
0.23 0.445 0.0720284805678672
0.2325 0.445 0.0711899797874912
0.235 0.445 0.0703602872043032
0.2375 0.445 0.0695395699379664
0.24 0.445 0.068727955092752
0.2425 0.445 0.067925535220303
0.245 0.445 0.0671323730438372
0.2475 0.445 0.066348505545625
0.25 0.445 0.0655739475055384
0.2525 0.445 0.0648086945663107
0.255 0.445 0.064052725890641
0.2575 0.445 0.0633060064661983
0.26 0.445 0.0625684891067648
0.2625 0.445 0.0618401161909974
0.265 0.445 0.0611208211744998
0.2675 0.445 0.0604105299058982
0.27 0.445 0.0597091617733268
0.2725 0.445 0.0590166307040431
0.275 0.445 0.0583328460367282
0.2775 0.445 0.0576577132833143
0.28 0.445 0.0569911347948445
0.2825 0.445 0.0563330103438756
0.285 0.445 0.0556832376342109
0.2875 0.445 0.0550417127472803
0.29 0.445 0.0544083305332174
0.2925 0.445 0.0537829849535967
0.295 0.445 0.0531655693818622
0.2975 0.445 0.0525559768666698
0.3 0.445 0.0519541003626839
0.3025 0.445 0.0513598329327671
0.305 0.445 0.0507730679249959
0.3075 0.445 0.050193699127488
0.31 0.445 0.0496216209036504
0.3125 0.445 0.0490567283101293
0.315 0.445 0.0484989171994546
0.3175 0.445 0.0479480843091269
0.32 0.445 0.0474041273386839
0.3225 0.445 0.0468669450160978
0.325 0.445 0.046336437154688
0.3275 0.445 0.045812504701604
0.33 0.445 0.0452950497788012
0.3325 0.445 0.0447839757173325
0.335 0.445 0.044279187085684
0.3375 0.445 0.0437805897127961
0.34 0.445 0.0432880907063511
0.3425 0.445 0.042801598466832
0.345 0.445 0.0423210226978148
0.3475 0.445 0.0418462744128962
0.35 0.445 0.0413772659396248
0.3525 0.445 0.0409139109207602
0.355 0.445 0.0404561243131528
0.3575 0.445 0.0400038223845075
0.36 0.445 0.0395569227082655
0.3625 0.445 0.0391153441568172
0.365 0.445 0.038679006893238
0.3675 0.445 0.0382478323617173
0.37 0.445 0.0378217432768363
0.3725 0.445 0.0374006636118348
0.375 0.445 0.0369845185859936
0.3775 0.445 0.0365732346512452
0.38 0.445 0.0361667394781176
0.3825 0.445 0.0357649619411022
0.385 0.445 0.035367832103532
0.3875 0.445 0.0349752812020451
0.39 0.445 0.0345872416307023
0.3925 0.445 0.03420364692482
0.395 0.445 0.0338244317445784
0.3975 0.445 0.0334495318584497
0.4 0.445 0.0330788841264978
0.4025 0.445 0.0327124264835863
0.405 0.445 0.0323500979225358
0.4075 0.445 0.0319918384772612
0.41 0.445 0.0316375892059206
0.4125 0.445 0.031287292174103
0.415 0.445 0.030940890438077
0.4175 0.445 0.0305983280281266
0.42 0.445 0.030259549931988
0.4225 0.445 0.0299245020784102
0.425 0.445 0.0295931313208501
0.4275 0.445 0.0292653854213183
0.43 0.445 0.0289412130343888
0.4325 0.445 0.0286205636913797
0.435 0.445 0.0283033877847158
0.4375 0.445 0.027989636552483
0.44 0.445 0.0276792620631786
0.4425 0.445 0.0273722172006647
0.445 0.445 0.027068455649329
0.4475 0.445 0.0267679318794593
0.45 0.445 0.0264706011328316
0.4525 0.445 0.0261764194085175
0.455 0.445 0.0258853434489115
0.4575 0.445 0.0255973307259799
0.46 0.445 0.0253123394277331
0.4625 0.445 0.02503032844492
0.465 0.445 0.0247512573579465
0.4675 0.445 0.0244750864240169
0.47 0.445 0.0242017765644982
0.4725 0.445 0.023931289352504
0.475 0.445 0.0236635870007007
0.4775 0.445 0.0233986323493315
0.48 0.445 0.0231363888544568
0.4825 0.445 0.0228768205764112
0.485 0.445 0.0226198921684715
0.4875 0.445 0.0223655688657374
0.49 0.445 0.0221138164742191
0.4925 0.445 0.0218646013601321
0.495 0.445 0.0216178904393934
0.4975 0.445 0.0213736511673204
0.5 0.445 0.0211318515285258
0.0025 0.45 1.57087279761546e-06
0.005 0.45 1.62698532506974e-06
0.0075 0.45 1.8326824962564e-06
0.01 0.45 2.21160904658183e-06
0.0125 0.45 2.80721702738495e-06
0.015 0.45 3.68706032884293e-06
0.0175 0.45 4.9482660149808e-06
0.02 0.45 6.72266301328465e-06
0.0225 0.45 9.17866574064811e-06
0.025 0.45 1.2517414628538e-05
0.0275 0.45 1.6967544719596e-05
0.03 0.45 2.27949770603655e-05
0.0325 0.45 3.03418534797414e-05
0.035 0.45 4.00830597876868e-05
0.0375 0.45 5.26773749939127e-05
0.04 0.45 6.90114871350728e-05
0.0425 0.45 9.02520572426614e-05
0.045 0.45 0.000117918276416225
0.0475 0.45 0.00015398105469371
0.05 0.45 0.000200993485377329
0.0525 0.45 0.000262258698411535
0.055 0.45 0.000342043297685252
0.0575 0.45 0.000445846447896215
0.06 0.45 0.000580736067127179
0.0625 0.45 0.000755764109509627
0.065 0.45 0.000982471831688654
0.0675 0.45 0.00127549192328076
0.07 0.45 0.00165324540189236
0.0725 0.45 0.00213871426141952
0.075 0.45 0.00276024209032905
0.0775 0.45 0.00355226975639391
0.08 0.45 0.00455584811381399
0.0825 0.45 0.00581868480812951
0.085 0.45 0.00739438755124972
0.0875 0.45 0.0093404894022603
0.09 0.45 0.0117148357843833
0.0925 0.45 0.0145700559243753
0.095 0.45 0.0179462119431176
0.0975 0.45 0.0218623388470593
0.1 0.45 0.0263083415074952
0.1025 0.45 0.0312392979301708
0.105 0.45 0.0365742232735377
0.1075 0.45 0.0422005070323794
0.11 0.45 0.0479836972737041
0.1125 0.45 0.0537806887937145
0.115 0.45 0.0594534316758916
0.1175 0.45 0.0648804127910656
0.12 0.45 0.0699641829024346
0.1225 0.45 0.0746345225003904
0.125 0.45 0.0788478978516964
0.1275 0.45 0.0825843901506633
0.13 0.45 0.0858433257572555
0.1325 0.45 0.088638588694117
0.135 0.45 0.0909942552403453
0.1375 0.45 0.0929408817238054
0.14 0.45 0.0945125526443795
0.1425 0.45 0.0957446599292272
0.145 0.45 0.0966723162689861
0.1475 0.45 0.0973292826907018
0.15 0.45 0.0977472932853071
0.1525 0.45 0.0979556748433911
0.155 0.45 0.0979811779082336
0.1575 0.45 0.0978479540920952
0.16 0.45 0.0975776304830379
0.1625 0.45 0.0971894450130225
0.165 0.45 0.0967004168627587
0.1675 0.45 0.0961255337302606
0.17 0.45 0.0954779435497045
0.1725 0.45 0.0947691424516895
0.175 0.45 0.0940091537779567
0.1775 0.45 0.093206695102927
0.18 0.45 0.0923693317041959
0.1825 0.45 0.0915036159410781
0.185 0.45 0.0906152126765175
0.1875 0.45 0.0897090113105762
0.19 0.45 0.0887892252546638
0.1925 0.45 0.0878594798165866
0.195 0.45 0.0869228895249239
0.1975 0.45 0.0859821259242315
0.2 0.45 0.0850394768394429
0.2025 0.45 0.0840968980523296
0.205 0.45 0.0831560582646552
0.2075 0.45 0.0822183781484236
0.21 0.45 0.0812850642079266
0.2125 0.45 0.0803571381042007
0.215 0.45 0.079435462021934
0.2175 0.45 0.0785207605929699
0.22 0.45 0.0776136398299212
0.2225 0.45 0.0767146034682965
0.225 0.45 0.0758240670658743
0.2275 0.45 0.074942370163663
0.23 0.45 0.0740697867733223
0.2325 0.45 0.0732065344210695
0.235 0.45 0.0723527819474026
0.2375 0.45 0.071508656235088
0.24 0.45 0.0706742480143713
0.2425 0.45 0.0698496168739177
0.245 0.45 0.0690347955882032
0.2475 0.45 0.0682297938566835
0.25 0.45 0.0674346015367362
0.2525 0.45 0.066649191440857
0.255 0.45 0.0658735217586695
0.2575 0.45 0.0651075381557579
0.26 0.45 0.0643511755939833
0.2625 0.45 0.0636043599116191
0.265 0.45 0.0628670091962223
0.2675 0.45 0.0621390349784974
0.27 0.45 0.0614203432714253
0.2725 0.45 0.0607108354755023
0.275 0.45 0.0600104091680029
0.2775 0.45 0.059318958791676
0.28 0.45 0.0586363762561254
0.2825 0.45 0.0579625514632892
0.285 0.45 0.0572973727668495
0.2875 0.45 0.0566407273740577
0.29 0.45 0.0559925016972957
0.2925 0.45 0.0553525816617046
0.295 0.45 0.0547208529743599
0.2975 0.45 0.0540972013597342
0.3 0.45 0.05348151276557
0.3025 0.45 0.0528736735427384
0.305 0.45 0.052273570602195
0.3075 0.45 0.0516810915517478
0.31 0.45 0.0510961248150015
0.3125 0.45 0.0505185597345513
0.315 0.45 0.0499482866612366
0.3175 0.45 0.0493851970310426
0.32 0.45 0.0488291834310477
0.3225 0.45 0.0482801396556478
0.325 0.45 0.047737960754136
0.3275 0.45 0.0472025430705998
0.33 0.45 0.046673784276977
0.3325 0.45 0.0461515834000248
0.335 0.45 0.0456358408428639
0.3375 0.45 0.0451264584016915
0.34 0.45 0.0446233392781878
0.3425 0.45 0.0441263880880867
0.345 0.45 0.0436355108663304
0.3475 0.45 0.0431506150691795
0.35 0.45 0.0426716095736184
0.3525 0.45 0.0421984046743524
0.355 0.45 0.0417309120786687
0.3575 0.45 0.0412690448994042
0.36 0.45 0.0408127176462343
0.3625 0.45 0.0403618462154831
0.365 0.45 0.0399163478786283
0.3675 0.45 0.0394761412696624
0.37 0.45 0.0390411463714505
0.3725 0.45 0.0386112845012176
0.375 0.45 0.0381864782952798
0.3775 0.45 0.0377666516931264
0.38 0.45 0.037351729920947
0.3825 0.45 0.03694163947469
0.385 0.45 0.0365363081027305
0.3875 0.45 0.036135664788219
0.39 0.45 0.0357396397311703
0.3925 0.45 0.035348164330354
0.395 0.45 0.0349611711650368
0.3975 0.45 0.0345785939766222
0.4 0.45 0.03420036765023
0.4025 0.45 0.033826428196254
0.405 0.45 0.03345671273193
0.4075 0.45 0.0330911594629478
0.41 0.45 0.0327297076651296
0.4125 0.45 0.0323722976662041
0.415 0.45 0.0320188708276945
0.4175 0.45 0.031669369526941
0.42 0.45 0.0313237371392761
0.4225 0.45 0.0309819180203659
0.425 0.45 0.0306438574887315
0.4275 0.45 0.0303095018084629
0.43 0.45 0.0299787981721355
0.4325 0.45 0.0296516946839375
0.435 0.45 0.0293281403430151
0.4375 0.45 0.0290080850270446
0.44 0.45 0.0286914794760349
0.4425 0.45 0.0283782752763643
0.445 0.45 0.0280684248450574
0.4475 0.45 0.0277618814143036
0.45 0.45 0.0274585990162199
0.4525 0.45 0.0271585324678591
0.455 0.45 0.0268616373564647
0.4575 0.45 0.0265678700249733
0.46 0.45 0.0262771875577644
0.4625 0.45 0.0259895477666565
0.465 0.45 0.0257049091771487
0.4675 0.45 0.0254232310149088
0.47 0.45 0.0251444731925027
0.4725 0.45 0.0248685962963675
0.475 0.45 0.0245955615740224
0.4775 0.45 0.0243253309215182
0.48 0.45 0.0240578668711212
0.4825 0.45 0.0237931325792306
