"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D1O" "A2D1O" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y" "A1D2O" "A2D2O"
229 0.212004752652308 0.229880204598578 3.74597798250346e-06 4.22692723724955e-06 0.225494987115752 0.279630193275634 6.67421468467252e-05 0.0132207239853839 1.48300145061443e-09 2.29659529689925e-07 0.000200224957538725 0.0396619422966222
230 0.212017548327945 0.229624636324596 3.39346660778683e-06 3.82517044698899e-06 0.225599010672654 0.279422346734457 6.72402628684417e-05 0.0133070608021394 1.35371728500293e-09 2.09495807570398e-07 0.00020171943488804 0.0399209729106107
231 0.212030499362769 0.229370500415319 3.07316342925201e-06 3.46052497274051e-06 0.225702641468182 0.279215423670279 6.77361486523568e-05 0.0133928529762506 1.23520416441086e-09 1.91025830861224e-07 0.000203207210752906 0.0401783679029209
232 0.212043602383727 0.22911781809889 2.78222572117607e-06 3.12967558945307e-06 0.22580587117757 0.279009448020819 6.82297493235397e-05 0.0134780937352681 1.12661393865435e-09 1.74114930357077e-07 0.00020468812135668 0.0404341070908738
233 0.212056853883577 0.228866609849661 2.51805154127361e-06 2.82959166632852e-06 0.225908691409959 0.278804442869264 6.87210115741322e-05 0.0135627766258806 1.02716054768547e-09 1.58638412354848e-07 0.000206162007561849 0.0406881712392295
234 0.212070250231093 0.228616895386853 2.27826032908456e-06 2.55750388688911e-06 0.226011093735759 0.278600430464185 6.92098836676433e-05 0.0136468955105523 9.36115908469755e-10 1.44480887768402e-07 0.000207628714887021 0.040940542050769
235 0.212083787680982 0.228368693674246 2.06067497353808e-06 2.31088276256851e-06 0.226113069712023 0.278397432238341 6.96963154415566e-05 0.0137304445639353 8.52806036072484e-10 1.31535640275147e-07 0.000209088093518634 0.0411912021561657
236 0.212097462383504 0.228122022920853 1.86330524700497e-06 2.08741881189417e-06 0.226214610905935 0.278195468826478 7.01802583083032e-05 0.0138134182690737 7.76607388878973e-10 1.19704031748215e-07 0.000210539998317521 0.0414401351031892
237 0.212111270393813 0.227876900582532 1.68433250958658e-06 1.88500428555205e-06 0.226315708916529 0.277994560082241 7.06616652546495e-05 0.0138958114134095 7.06943428033678e-10 1.08894943261766e-07 0.000211984288820521 0.0416873253452852
238 0.212125207680995 0.227633343364481 1.52209559348118e-06 1.70171632539443e-06 0.226416355394738 0.277794725094268 7.11404908395547e-05 0.0139776190846072 6.43281381365697e-10 9.90242499941241e-08 0.000213420829237283 0.0419327582295716
239 0.212139270136827 0.227391367224583 1.37507778303276e-06 1.5358014527865e-06 0.226516542061866 0.277595982201579 7.16166911905492e-05 0.0140588366662078 5.85129202271034e-10 9.00143283935841e-08 0.000214849488442445 0.0421764199842951
240 0.21215345358424 0.227150987377535 1.24189481151472e-06 1.38566128860679e-06 0.226616260726577 0.277398349008309 7.20902239986896e-05 0.0141394598331263 5.32032714242468e-10 8.17935940144536e-08 0.000216270139963355 0.0424182977057849
241 0.212167753785494 0.226912218299744 1.12128380084668e-06 1.24983941373871e-06 0.226715503300494 0.277201842397885 7.2561048512144e-05 0.014219484547005 4.8357293197364e-10 7.429606847577e-08 0.0002176826619635 0.0426583793449466
242 0.212182166450068 0.226675073734922 1.01209307529824e-06 1.12700928503345e-06 0.226814261812474 0.277006478546689 7.30291255284616e-05 0.0142989070514352 4.39363550212694e-10 6.74609740417968e-08 0.000219086937221834 0.0428966536933314
243 0.212196687242265 0.226439566700351 9.13272784812421e-07 1.01596312750589e-06 0.226912528421653 0.276812272937273 7.34944173855834e-05 0.0143777238670586 3.99048591800404e-10 6.12323543715129e-08 0.000220482853108158 0.0431331103688214
244 0.21221131178853 0.226205709493779 8.23866277896104e-07 9.15601728961673e-07 0.227010295429321 0.276619240371187 7.39568879516467e-05 0.0144559317865614 3.62300206596041e-10 5.55587200335187e-08 0.000221870301554734 0.0433677398009643
245 0.212226035684494 0.225973513700895 7.43002168086473e-07 8.24925068362796e-07 0.227107555289704 0.276427394981452 7.44165026136406e-05 0.0145335278695711 3.28816613269464e-10 5.03927174327886e-08 0.000223249179024308 0.0436005332159959
246 0.212240854501737 0.225742990203353 6.69887041824066e-07 7.43023714035123e-07 0.227204300619719 0.276236750244735 7.48732282649646e-05 0.0146105094374673 2.98320176218236e-10 4.56908198462147e-08 0.000224619386474718 0.0438314826215819
247 0.212255763794277 0.22551414918731 6.03798759155082e-07 6.69070932322196e-07 0.227300524207757 0.27604731899325 7.53270332919475e-05 0.0146868740681179 2.70555610152255e-10 4.14130393146479e-08 0.000225980829320232 0.0440605807913143
248 0.212270759104789 0.225287000152429 5.44080302059755e-07 6.02315451508337e-07 0.227396219021556 0.275859113426436 7.57778875593781e-05 0.0147626195905503 2.45288305174049e-10 3.75226581899e-08 0.000227333417389829 0.0442878212489926
249 0.212285835970557 0.225061551921328 4.90134128370433e-07 5.42074829786443e-07 0.227491378215222 0.275672145122425 7.62257623951031e-05 0.0148377440795673 2.22302765468942e-10 3.39859791857162e-08 0.000228677064882544 0.0445131982527228
250 0.212300989929166 0.224837812649418 4.41416992213087e-07 4.87729379745324e-07 0.227585995135448 0.275486425049338 7.6670630573743e-05 0.0149122458503181 2.01401155004615e-10 3.07720928318428e-08 0.000230011690320074 0.0447367067788614
251 0.212316216523931 0.224615789835129 3.97435194689275e-07 4.3871660531177e-07 0.227680063326976 0.275301963576424 7.71124662995808e-05 0.014986123452832 1.82401943922894e-10 2.78526612798407e-08 0.000231337216496798 0.0449583425058347
252 0.212331511309073 0.224395490330455 3.57740231121966e-07 3.94526110316638e-07 0.227773576537357 0.275118770485076 7.75512451886724e-05 0.0150593756665258 1.651386495869e-10 2.52017174580504e-08 0.000232653570427368 0.04517810179786
253 0.212346869854652 0.22417692035182 3.21924803627478e-07 3.54694940874734e-07 0.227866528721048 0.274936854979721 7.79869442502302e-05 0.0151320014946912 1.49458666523032e-10 2.2795478620976e-08 0.000233960683292024 0.0453959816885949
254 0.212362287751243 0.223960085491206 2.89619170056094e-07 3.18803326587066e-07 0.227958914042883 0.274756225698615 7.84195418673305e-05 0.0152040001589709 1.35222179768783e-10 2.06121733851838e-08 0.000235258490379812 0.0456119798647395
255 0.212377760614389 0.223744990727548 2.60487802474475e-07 2.8647078820273e-07 0.228050726880976 0.274576890724553 7.88490177769913e-05 0.0152753710938323 1.22301156403429e-10 1.86318813895109e-08 0.000236546931029818 0.0458260946496155
256 0.212393284088803 0.223531640438326 2.34226330352132e-07 2.57352581827243e-07 0.228141961829064 0.274398857595501 7.92753530496705e-05 0.0153461139410433 1.10578410298462e-10 1.68363847618553e-08 0.000237825948570601 0.0460383249867451
257 0.212408853852352 0.223320038411373 2.10558745469925e-07 2.31136452045106e-07 0.228232613698349 0.274222133315155 7.96985300682286e-05 0.0154162285441603 9.99467353778215e-11 1.52090306179905e-08 0.00023909549025795 0.0462486704234504
258 0.212424465619814 0.223110187856837 1.89234847298585e-07 2.0753966844687e-07 0.228322677518871 0.274046724363448 8.01185325064033e-05 0.0154857149430327 9.03081029239593e-11 1.37346038596651e-08 0.000240355507211107 0.0464571310944943
259 0.212440115146416 0.222902091419292 1.70027909206881e-07 1.86306322024479e-07 0.228412148540423 0.273872636706997 8.05353453068394e-05 0.0155545733683305 8.15729187042572e-11 1.23992095796488e-08 0.000241605954347599 0.046663707705782
260 0.212455798231161 0.222695751189973 1.52732547359363e-07 1.6720485973245e-07 0.228501022233062 0.273699875809499 8.09489546587171e-05 0.015622804236102 7.36593359229605e-11 1.11901644203438e-08 0.000242846790316815 0.0468684015181414
261 0.212471510719946 0.222491168719106 1.37162775559223e-07 1.50025837215107e-07 0.228589294287233 0.273528446642083 8.13593479750204e-05 0.0156904081423652 6.64926202263616e-11 1.00958962700645e-08 0.000244077977432441 0.0470712143311993
262 0.212487248508478 0.222288345028319 1.23150230589191e-07 1.34579871279946e-07 0.228676960613527 0.273358353693606 8.17665138694862e-05 0.0157573858577404 6.00045632033286e-11 9.10585171708392e-09 0.000245299481603895 0.0472721484673693
263 0.212503007544998 0.222087280623107 1.10542553808564e-07 1.20695775162056e-07 0.228764017342109 0.273189600980922 8.21704421332743e-05 0.015823738322126 5.41329410292883e-11 8.21041071604675e-09 0.000246511272266882 0.0474712067559672
264 0.212518783832813 0.221887975505346 9.92019158831868e-08 1.08218860981868e-07 0.22885046082184 0.273022192059084 8.25711237113947e-05 0.0158894666394249 4.88210150993985e-11 7.40080795435799e-09 0.000247713322313169 0.0476683925174669
265 0.212534573432642 0.221690429185811 8.90036725630182e-08 9.70093950552928e-08 0.2289362876191 0.272856130031519 8.29685506789303e-05 0.0159545720723238 4.40170716858737e-11 6.66906043768013e-09 0.000248905608019719 0.0478637095479111
266 0.212550372464783 0.221494640696719 7.98351403839827e-08 8.69411928782694e-08 0.229021494516349 0.272691417560145 8.33627162170892e-05 0.0160190560371296 3.96739978352964e-11 6.007900843731e-09 0.00025008810897727 0.048057162103488
267 0.212566177111115 0.221300608604238 7.15944820620479e-08 7.79003416831705e-08 0.229106078510447 0.272528056875444 8.37536145891224e-05 0.0160829200986673 3.57488908943251e-11 5.41071622218509e-09 0.000251260808018476 0.0482487548852856
268 0.212581983616918 0.221108331020988 6.41896921725634e-08 6.97840394582454e-08 0.229190036810734 0.272366049786484 8.41412411161373e-05 0.016146165965242 3.2202699216617e-11 4.87149164567467e-09 0.000252423691145713 0.0484384930242343
269 0.21259778829255 0.220917805618487 5.75376744712366e-08 6.2499540239049e-08 0.229273366836908 0.272205397690882 8.45255921528409e-05 0.0162087954836683 2.89998917601473e-11 4.38475844269124e-09 0.000253576747458631 0.0486263820662466
270 0.212613587514951 0.220729029639545 5.15634029188716e-08 5.59631963277733e-08 0.229356066216708 0.272046101584719 8.4906665063241e-05 0.0162708106343702 2.61081544326024e-11 3.94554666764004e-09 0.000254719969081568 0.0488124279575639
271 0.21262937772901 0.220541999910592 4.61991591240745e-08 5.00995888775646e-08 0.229438132783419 0.271888162072386 8.5284458196335e-05 0.0163322135265527 2.3498111183331e-11 3.54934148643605e-09 0.000255853351090894 0.0489966370303166
272 0.212645155448777 0.220356712853925 4.1383839520235e-08 4.48407389989326e-08 0.229519564573214 0.271731579376374 8.56589708618143e-05 0.0163930063934499 2.11430679736659e-11 3.19204317789217e-09 0.000256976891442375 0.0491790159883064
273 0.212660917258546 0.220173164499859 3.70623261486948e-08 4.01253922085957e-08 0.229600359822351 0.271576353346991 8.60302033058096e-05 0.0164531915876488 1.90187778834996e-11 2.8699304717794e-09 0.000258090590898651 0.049359571893016
274 0.212676659813795 0.219991350498784 3.31849154323941e-08 3.58983696516639e-08 0.229680516964231 0.271422483472012 8.63981566867025e-05 0.0165127715764933 1.7103225731042e-11 2.57962696388027e-09 0.000259194452956882 0.0495383121498529
275 0.212692379842001 0.219811266133102 2.97067997964973e-08 3.21099800897807e-08 0.229760034626339 0.271269968886251 8.6762833051028e-05 0.0165717489375672 1.53764306949548e-11 2.31807036665528e-09 0.000260288483776653 0.0497152444946314
276 0.212708074143339 0.219632906329052 2.65875974274399e-08 2.8715487164318e-08 0.229838911627072 0.271118808381061 8.71242353094894e-05 0.016630126354261 1.38202655337935e-11 2.08248437134387e-09 0.000261372692108203 0.0498903769802986
277 0.212723739591249 0.219456265668401 2.37909258621897e-08 2.56746269183034e-08 0.229917146972469 0.270969000413738 8.7482367213107e-05 0.01668790661142 1.24182910971518e-11 1.8703529134723e-09 0.00026244708922103 0.050063717963907
278 0.212739373132902 0.219281338399994 2.12840154678237e-08 2.29511709966014e-08 0.229994739852859 0.270820543116856 8.78372333295218e-05 0.016745092591078 1.11556049163512e-11 1.67939664888818e-09 0.00026351168883296 0.0502352760938374
279 0.212754971789556 0.219108118451174 1.90373592101337e-08 2.0512531343893e-08 0.230071689639422 0.270673434307501 8.8188839019472e-05 0.0168016872682755 1.00187027502174e-11 1.50755146163072e-09 0.000264566507039713 0.0504050602972751
280 0.212770532656803 0.218936599439039 1.70243954211159e-08 1.83294025869352e-08 0.230147995880687 0.27052767149641 8.85371904134611e-05 0.0168576937069635 8.99535204368752e-12 1.35294883822297e-09 0.000265611562245031 0.0505730797679416
281 0.212786052904724 0.218766774681547 1.52212205609237e-08 1.63754386239818e-08 0.230223658298975 0.270383251897024 8.88822943886345e-05 0.0169131150559936 8.07447633395786e-12 1.2138979553834e-09 0.000266646875091427 0.050739343954083
282 0.212801529777951 0.218598637208462 1.36063292321006e-08 1.46269602524695e-08 0.230298676786784 0.270240172434426 8.92241585458787e-05 0.0169679545451954 7.24604971087421e-12 1.08886933974223e-09 0.000267672468391586 0.0509038625467169
283 0.212816960595635 0.218432179772132 1.21603789444526e-08 1.30626909483295e-08 0.230373051403136 0.270098429754188 8.95627911871603e-05 0.0170222154815394 6.50100050552031e-12 9.76479968957328e-10 0.00026868836706048 0.0510666454681383
284 0.212832342751336 0.218267394858095 1.08659773494418e-08 1.16635181686147e-08 0.230446782369888 0.269958020231101 8.98982012931167e-05 0.0170759012453882 5.83112344373796e-12 8.75479693697131e-10 0.000269694598048227 0.0512277028606849
285 0.212847673712827 0.218104274695513 9.70748986503277e-09 1.04122777854407e-08 0.230519870068015 0.269818939977804 9.02303985009113e-05 0.0171290152868336 5.22899955984082e-12 7.84738869334733e-10 0.000270691190273734 0.051387045075762
286 0.212862951021829 0.217942811267428 8.67086579695687e-09 9.29355947527973e-09 0.230592315033873 0.269681184853289 9.05593930823662e-05 0.0171815611221211 4.68792322030393e-12 7.03237094918147e-10 0.000271678174559175 0.0515446826631263
287 0.212878172293668 0.217782996320837 7.74348123170628e-09 8.29353108506565e-09 0.230664117955445 0.269544750471302 9.08851959223813e-05 0.0172335423301605 4.20183565794419e-12 6.30052965084621e-10 0.000272655583565308 0.0517006263604286
288 0.212893335216871 0.217624821376578 6.91399713148901e-09 7.39978017686087e-09 0.230735279668575 0.269409632208619 9.12078184976515e-05 0.0172849625491225 3.76526446427412e-12 5.64354748109041e-10 0.00027362345172769 0.0518548870830126
289 0.212908437552691 0.217468277739045 6.17223120301237e-09 6.60117111741924e-09 0.230805801153209 0.269275825213201 9.15272728556899e-05 0.0173358254731211 3.37326853152098e-12 5.05391910252994e-10 0.000274581815193801 0.0520074759139714
290 0.21292347713458 0.217313356505696 5.50904224139362e-09 5.88771622913245e-09 0.230875683529625 0.269143324412234 9.18435715941658e-05 0.0173861348489813 3.02138797645845e-12 4.52487413046012e-10 0.000275530711761109 0.0521584040944565
291 0.212938451867603 0.217160048576391 4.91622576871124e-09 5.25045965577503e-09 0.230944928054674 0.269012124520033 9.2156727840564e-05 0.0174358944730905 2.70559861589273e-12 4.05030716116212e-10 0.000276470180816093 0.0523076830142406
292 0.212953359727795 0.217008344662528 4.38641989462536e-09 4.68137272126449e-09 0.231013536118038 0.268882220045831 9.24667552321742e-05 0.017485108188334 2.42227059856382e-12 3.62471423724877e-10 0.000277400263274252 0.0524553242025305
293 0.212968198761478 0.216858235295991 3.91302042496069e-09 4.17325967334805e-09 0.231081509238491 0.268753605301431 9.27736678964128e-05 0.0175337798811135 2.1681308305432e-12 3.24313518277836e-10 0.000278321001521108 0.052601339319027
294 0.212982967084525 0.216709710837912 3.49010433394169e-09 3.71967280765325e-09 0.231148849060187 0.268626274408738 9.30774804314864e-05 0.0175819134784471 1.94022886109999e-12 2.90110128813712e-10 0.00027923243935423 0.0527457401452312
295 0.212997662881586 0.216562761487234 3.1123607976221e-09 3.31483606176207e-09 0.231215557348973 0.26850022130715 9.33782078873978e-05 0.0176295129451507 1.73590592362844e-12 2.59458786831671e-10 0.000280134621926288 0.0528885385759933
296 0.213012284405271 0.216417377289087 2.77502906062456e-09 2.95357625468209e-09 0.231281635988718 0.268375439760827 9.36758657473014e-05 0.0176765822810992 1.55276685173318e-12 2.31997125844167e-10 0.000281027595689137 0.0530297466113004
297 0.213026829975302 0.216273548142974 2.4738424762177e-09 2.63126122502628e-09 0.231347086977678 0.268251923365821 9.39704699092086e-05 0.017723125518567 1.388654614098e-12 2.07398984747097e-10 0.000281911408338971 0.053169376348302
298 0.213041297977627 0.216131263810763 2.2049781215721e-09 2.34374419204779e-09 0.231411912424896 0.268129665557077 9.42620366680478e-05 0.0177691467196463 1.24162723345667e-12 1.85370878512894e-10 0.000282786108762516 0.053307439973568
299 0.213055686863503 0.215990513924493 1.96501144627549e-09 2.0873137280268e-09 0.231476114546626 0.268008659615299 9.45505826980801e-05 0.0178146499737419 1.10993687496704e-12 1.65648802852531e-10 0.000283651746984304 0.0534439497555769
300 0.213069995148558 0.215851287993987 1.75087546333052e-09 1.858648788939e-09 0.231539695662808 0.267888898673677 9.4836125035672e-05 0.0178596393951422 9.92010907685315e-13 1.47995342379759e-10 0.000284508374115005 0.0535789180374312
301 0.21308422141182 0.21571357541428 1.55982403834573e-09 1.65477830337277e-09 0.231602658193569 0.267770375724491 9.5118681062427e-05 0.017904119120664 8.86434759758953e-13 1.32197054463864e-10 0.000285356042300846 0.0537123572297949
302 0.213098364294725 0.215577365472862 1.38939887486787e-09 1.4730448677796e-09 0.231665004655774 0.267653083625566 9.53982684886757e-05 0.0179480933073711 7.91936403511052e-13 1.1806210339297e-10 0.000286194804674091 0.0538442798040513
303 0.213112422500109 0.215442647356731 1.2373998321622e-09 1.31107213977915e-09 0.231726737659622 0.267537015106606 9.56749053373251e-05 0.0179915661303645 7.07372320877816e-13 1.05418121704887e-10 0.000287024715304603 0.0539746982856753
304 0.213126394791178 0.21530941015927 1.10185824656824e-09 1.16673556079655e-09 0.231787859905278 0.267422162775386 9.5948609928066e-05 0.018034541780643 6.31714812776768e-13 9.41102775917661e-11 0.000287845829152483 0.0541036252478188
305 0.21314027999046 0.215177642886935 9.81012959154943e-10 1.03813607515107e-09 0.231848374179561 0.26730851912381 9.62194008619389e-05 0.018077024463034 5.6404052801572e-13 8.39995291626798e-11 0.000288658202021776 0.0542310733051026
306 0.213154076978749 0.215047334465769 8.7328878105669e-10 9.23576545179305e-10 0.231908283352675 0.267196076533837 9.6487297006255e-05 0.0181190183941917 5.03520098383112e-13 7.49610480678622e-11 0.000289461890515245 0.0543570551076139
307 0.213167784694032 0.214918473747733 7.77277153853707e-10 8.21540591367009e-10 0.231967590374995 0.267084827283276 9.67523174798743e-05 0.0181605278006617 4.49408776666188e-13 6.68827965621552e-11 0.000290256951990214 0.0544815833351024
308 0.213181402130408 0.214791049516871 6.91718785906372e-10 7.30673613063499e-10 0.232026298273895 0.266974763551446 9.70144816388346e-05 0.0182015569170127 4.0103798359626e-13 5.96642435245961e-11 0.000291043444515466 0.0546046706913737
309 0.213194928336999 0.214665050495289 6.15488066883123e-10 6.497657694156e-10 0.232084410150638 0.266865877424705 9.72738090623326e-05 0.0182421099840297 3.57807678186759e-13 5.32152062668179e-11 0.00029182142682919 0.0547263298988739
310 0.213208362416854 0.214540465348972 5.47579082036384e-10 5.77736721918728e-10 0.232141929177308 0.266758160901844 9.75303195390533e-05 0.0182821912469725 3.19179473672076e-13 4.74548061648831e-11 0.00029259095829798 0.0548465736934628
311 0.213221703525846 0.214417282693431 4.8709306526398e-10 5.13621959653081e-10 0.232198858593807 0.266651605899361 9.7784033053844e-05 0.0183218049538939 2.84670428330936e-13 4.23105272465473e-11 0.000293352098876862 0.0549654148193711
312 0.213234950871572 0.214295491099182 4.33227145812349e-10 4.56560546047385e-10 0.232255201704895 0.266546204256597 9.80349697747325e-05 0.0183609553540183 2.53847446940965e-13 3.77173678672843e-11 0.00029410490907035 0.0550828660243376
313 0.213248103712242 0.214175079097061 3.85264257785324e-10 4.05784142067928e-10 0.232310961877295 0.266441947740747 9.82831500402819e-05 0.0183996466961798 2.26322234510748e-13 3.36170765215806e-11 0.000294849449894524 0.0551989400549224
314 0.213261161355577 0.21405603518338 3.4256409455795e-10 3.60607175227629e-10 0.23236614253684 0.266338828051746 9.85285943472839e-05 0.0184378832273165 2.01746749318173e-13 2.99574636683401e-11 0.000295585782840105 0.0553136496519919
315 0.213274123157697 0.213938347824926 3.04555001885776e-10 3.20418036895113e-10 0.232420747165692 0.26623683682703 9.87713233387816e-05 0.0184756691910215 1.79809107191768e-13 2.66917822074632e-11 0.000296313969836536 0.0554270075463726
316 0.213286988522022 0.213822005463796 2.70726714062194e-10 2.84671202190553e-10 0.232474779299599 0.266135965646169 9.90113577924216e-05 0.0185130088261486 1.60229893444459e-13 2.37781699350213e-11 0.000297034073217035 0.0555390264546677
317 0.213299756898172 0.213706996522094 2.40623847015297e-10 2.52880177404458e-10 0.232528242525226 0.266036206035381 9.92487186091298e-05 0.0185499063654715 1.42758842943145e-13 2.11791479326748e-11 0.000297746155684631 0.0556497190752355
318 0.213312427780865 0.21359330940646 2.13840070847229e-10 2.24611189477752e-10 0.232581140477524 0.265937549471926 9.94834268021062e-05 0.0185863660343944 1.27171852506255e-13 1.88611694183851e-11 0.000298450280279147 0.055759098084322
319 0.213325000708831 0.213480932512465 1.90012892090782e-10 1.99477540736526e-10 0.23263347683717 0.265839987388376 9.97155034861356e-05 0.018622392049714 1.13268293196033e-13 1.67942141049225e-11 0.000299146510345139 0.0558671761323477
320 0.213337475263722 0.213369854228856 1.68818982969198e-10 1.77134559873367e-10 0.232685255328054 0.26574351117677 9.99449698672086e-05 0.0186579886184311 1.00868593141205e-13 1.49514235846602e-11 0.000299834909500757 0.0559739658403419
321 0.213349851069042 0.213260062941659 1.49970001268219e-10 1.57275087191776e-10 0.232736479714825 0.265648112192656 0.000100171847232449 0.0186931599366102 8.98120643152837e-14 1.33087736878069e-11 0.000300515541607534 0.0560794797965218
322 0.213362127789068 0.213151547038145 1.33208850129921e-10 1.39625438455451e-10 0.232787153800493 0.265553781759007 0.000100396156940341 0.0187279101882859 7.99549492301129e-14 1.18447801503385e-11 0.000301188470741068 0.0561837305530129
323 0.213374305127798 0.213044294910654 1.18306332215264e-10 1.23941797378045e-10 0.232837281424085 0.265460511170041 0.000100617920411257 0.0187622435444154 7.11686658057128e-14 1.05402342809518e-11 0.000301853761162601 0.0562867306227058
324 0.213386382827891 0.212938294960296 1.05058157310849e-10 1.1000699191267e-10 0.232886866458359 0.265368291694909 0.00010083715911827 0.0187961641618753 6.33382307663634e-14 9.3779656365458e-12 0.000302511477291471 0.056388492476248
325 0.213398360669632 0.212833535600509 9.32822666239403e-11 9.76276141097008e-11 0.232935912807568 0.265277114581296 0.00010105389457826 0.0188296761825023 5.63608438079812e-14 8.3426290059884e-12 0.000303161683678419 0.0564890285391642
326 0.213410238469902 0.212730005260499 8.28164407630586e-11 8.66314474565519e-11 0.232984424405286 0.265186971058893 0.000101268148343298 0.0188627837321748 5.01446165003267e-14 7.42051326491273e-12 0.000303804444979748 0.0565883511891039
327 0.213422016081153 0.21262769238855 7.35161617795453e-11 7.68651693397488e-11 0.233032405212277 0.265097852342778 0.000101479941992304 0.018895490919937 4.46074314452271e-14 6.59936990247959e-12 0.000304439825932303 0.0566864727532115
328 0.213433693390407 0.212526585455212 6.52527026850903e-11 6.81922996189917e-11 0.233079859214434 0.265009749636687 0.000101689297122982 0.0189278018371615 3.96759186232087e-14 5.86825923666922e-12 0.000305067891329271 0.0567834055056164
329 0.21344527031826 0.212426672956372 5.79114205943066e-11 6.04913693123118e-11 0.233126790420752 0.26492265413618 0.00010189623534402 0.0189597205567519 3.5284537138928e-14 5.21741252979372e-12 0.000305688705996775 0.0568791616650384
330 0.213456746817899 0.212327943416204 5.13902321000188e-11 5.36542860945749e-11 0.233173202861369 0.264836557031714 0.000102100778267544 0.0189912511323815 3.13747517326393e-14 4.63810839241898e-12 0.000306302334771257 0.0569737533925064
331 0.213468122874135 0.212230385390011 4.55982516990927e-11 4.75848757389453e-11 0.233219100585653 0.264751449511607 0.000102302947501837 0.0190223975977698 2.78942944716844e-14 4.12256202346694e-12 0.000306908842477618 0.0570671927891868
332 0.213479398502448 0.212133987466949 4.04545760728779e-11 4.21975808100083e-11 0.233264487660338 0.264667322764918 0.000102502764644306 0.0190531639659937 2.47965029827159e-14 3.66382597849863e-12 0.000307508293908122 0.0571594918943172
333 0.213490573748046 0.212038738272646 3.58871988108387e-11 3.74162998729047e-11 0.233309368167716 0.264584167984216 0.000102700251274688 0.0190835542288334 2.20397274412826e-14 3.25570128847935e-12 0.000308100753802024 0.0572506626832445
334 0.21350164868494 0.211944626471717 3.18320417687257e-11 3.31733522374749e-11 0.233353746203878 0.264501976368274 0.000102895428948505 0.0191135723561515 1.95867993089069e-14 2.89265786899978e-12 0.000308686286825929 0.057340717065562
335 0.213512623415032 0.211851640770168 2.82320906917982e-11 2.94085548302753e-11 0.233397625877 0.264420739124656 0.000103088319190751 0.0191432222953046 1.74045555065299e-14 2.56976326615264e-12 0.000309264957554847 0.0574296668833439
336 0.213523498067215 0.211759769917711 2.50366240254777e-11 2.6068399198663e-11 0.233441011305686 0.264340447472223 0.000103278943489804 0.0191725079705857 1.54634123441692e-14 2.28261888112187e-12 0.000309836830453948 0.0575175239094745
337 0.213534272796496 0.211669002709967 2.22005249951544e-11 2.31053179163901e-11 0.23348390661735 0.26426109264355 0.000103467323291572 0.0192014332826981 1.37369840961837e-14 2.02730290200852e-12 0.000310401969860979 0.0576042998460671
338 0.213544947783125 0.211579327990588 1.96836680769889e-11 2.04770307941337e-11 0.233526315946656 0.264182665887254 0.00010365347999385 0.0192300021082576 1.22017416254489e-14 1.80031924938742e-12 0.00031096043996935 0.0576900063229726
339 0.213555523231745 0.211490734653272 1.74503719144595e-11 1.81459623144643e-11 0.233568243433994 0.264105158470245 0.000103837434940898 0.0192582182993238 1.08367069232841e-14 1.59855191236916e-12 0.000311512304811857 0.0577746548963729
340 0.213565999370557 0.211403211643694 1.54689115719347e-11 1.60787226209568e-11 0.233609693224008 0.264028561679886 0.000104019209418221 0.0192860856829589 9.62317984992049e-15 1.41922411527061e-12 0.000312057628245041 0.0578582570474574
341 0.213576376450495 0.211316747961353 1.37110837664516e-11 1.42456452062894e-11 0.233650669464172 0.263952866826083 0.000104198824647566 0.0193136080608132 8.5444937370049e-15 1.25986181203945e-12 0.000312596473934153 0.0579408241811796
342 0.213586654744427 0.211231332661323 1.21518193909625e-11 1.26203751740252e-11 0.233691176303404 0.263878065243284 0.000104376301782103 0.0193407892087365 7.58579685304843e-15 1.1182610569431e-12 0.000313128905338723 0.0580223676250914
343 0.21359683454636 0.211146954855929 1.07688382444885e-11 1.11795026020665e-11 0.233731217890725 0.263804148292415 0.000104551661901815 0.0193676328764147 6.73385703843553e-15 9.9245884626646e-13 0.000313654985698711 0.0581028986282518
344 0.213606916170669 0.211063603716336 9.54234142402516e-12 9.90223612042854e-12 0.233770798373967 0.263731107362727 0.00010472492600907 0.01939414278703 5.9768870918631e-15 8.80707067367113e-13 0.000314174778021232 0.0581824283602092
345 0.213616899951336 0.210981268474062 8.45473731611159e-12 8.77011233906555e-12 0.233809921898516 0.263658933873586 0.000104896115024378 0.0194203226369449 5.30438873782703e-15 7.81449228860827e-13 0.000314688345067828 0.0582609679100532
346 0.213626786241212 0.210899938422416 7.4903975584722e-12 7.76673722938045e-12 0.2338485926061 0.263587619276174 0.000105065249782334 0.0194461760954093 4.70701322769313e-15 6.93299679364003e-13 0.000315195749342294 0.0583385282855345
347 0.213636575411284 0.210819602917856 6.6354397292722e-12 6.877555981488e-12 0.233886814633618 0.263517155055135 0.000105232351027732 0.0194717068042883 4.17643682740118e-15 6.15025052473402e-13 0.000315697053079019 0.0584151204122498
348 0.213646267849966 0.210740251381277 5.87753386797348e-12 6.08964823341548e-12 0.233924592112004 0.263447532730144 0.000105397439411852 0.019496918377812 3.70524962514971e-15 5.45527702851852e-13 0.00031619231823185 0.0584907551328904
