"k" "t" "SR"
0.2875 0.525 0.560988173221368
0.29 0.525 0.561356205500578
0.2925 0.525 0.561719684299334
0.295 0.525 0.562078665456329
0.2975 0.525 0.562433204591573
0.3 0.525 0.5627833570772
0.3025 0.525 0.563129178010201
0.305 0.525 0.563470722187004
0.3075 0.525 0.563808044079808
0.31 0.525 0.564141197814589
0.3125 0.525 0.5644702371507
0.315 0.525 0.564795215461988
0.3175 0.525 0.565116185719348
0.32 0.525 0.565433200474652
0.3225 0.525 0.565746311845983
0.325 0.525 0.566055571504105
0.3275 0.525 0.566361030660115
0.33 0.525 0.5666627400542
0.3325 0.525 0.566960749945474
0.335 0.525 0.567255110102801
0.3375 0.525 0.567545869796582
0.34 0.525 0.567833077791446
0.3425 0.525 0.56811678233979
0.345 0.525 0.568397031176133
0.3475 0.525 0.568673871512232
0.35 0.525 0.568947350032929
0.3525 0.525 0.569217512892669
0.355 0.525 0.569484405712678
0.3575 0.525 0.569748073578736
0.36 0.525 0.570008561039532
0.3625 0.525 0.570265912105556
0.365 0.525 0.570520170248501
0.3675 0.525 0.570771378401139
0.37 0.525 0.571019578957651
0.3725 0.525 0.571264813774373
0.375 0.525 0.57150712417094
0.3775 0.525 0.571746550931801
0.38 0.525 0.571983134308071
0.3825 0.525 0.572216914019719
0.385 0.525 0.572447929258043
0.3875 0.525 0.572676218688439
0.39 0.525 0.572901820453419
0.3925 0.525 0.573124772175874
0.395 0.525 0.573345110962571
0.3975 0.525 0.573562873407839
0.4 0.525 0.573778095597465
0.4025 0.525 0.573990813112753
0.405 0.525 0.574201061034747
0.4075 0.525 0.574408873948609
0.41 0.525 0.574614285948125
0.4125 0.525 0.574817330640331
0.415 0.525 0.57501804115026
0.4175 0.525 0.57521645012578
0.42 0.525 0.575412589742523
0.4225 0.525 0.575606491708896
0.425 0.525 0.575798187271164
0.4275 0.525 0.575987707218586
0.43 0.525 0.576175081888612
0.4325 0.525 0.576360341172124
0.435 0.525 0.576543514518711
0.4375 0.525 0.576724630941978
0.44 0.525 0.57690371902488
0.4425 0.525 0.577080806925069
0.445 0.525 0.577255922380261
0.4475 0.525 0.577429092713603
0.45 0.525 0.577600344839047
0.4525 0.525 0.577769705266715
0.455 0.525 0.577937200108263
0.4575 0.525 0.57810285508223
0.46 0.525 0.57826669551937
0.4625 0.525 0.578428746367967
0.465 0.525 0.578589032199129
0.4675 0.525 0.57874757721205
0.47 0.525 0.578904405239251
0.4725 0.525 0.579059539751783
0.475 0.525 0.5792130038644
0.4775 0.525 0.579364820340691
0.48 0.525 0.579515011598181
0.4825 0.525 0.579663599713388
0.485 0.525 0.57981060642683
0.4875 0.525 0.579956053148002
0.49 0.525 0.580099960960296
0.4925 0.525 0.58024235062588
0.495 0.525 0.580383242590529
0.4975 0.525 0.580522656988401
0.5 0.525 0.580660613646772
0.0025 0.53 0.500000000021797
0.005 0.53 0.500000000062931
0.0075 0.53 0.500000000196111
0.01 0.53 0.500000000676358
0.0125 0.53 0.500000002435058
0.015 0.53 0.500000008877203
0.0175 0.53 0.500000032408516
0.02 0.53 0.500000118068362
0.0225 0.53 0.500000428780334
0.025 0.53 0.500001550966587
0.0275 0.53 0.500005575068296
0.03 0.53 0.500019782551609
0.0325 0.53 0.500068055908092
0.035 0.53 0.500217227021957
0.0375 0.53 0.500591073606931
0.04 0.53 0.501248313107809
0.0425 0.53 0.502028111831102
0.045 0.53 0.502755681473635
0.0475 0.53 0.503408830818045
0.05 0.53 0.50402563454339
0.0525 0.53 0.50463601045595
0.055 0.53 0.505254458993007
0.0575 0.53 0.505886476216973
0.06 0.53 0.506533432446071
0.0625 0.53 0.507195001732858
0.065 0.53 0.507870221087274
0.0675 0.53 0.508557924397659
0.07 0.53 0.509256913021919
0.0725 0.53 0.509966020027742
0.075 0.53 0.510684132609962
0.0775 0.53 0.511410198397104
0.08 0.53 0.512143225684394
0.0825 0.53 0.512882281455683
0.085 0.53 0.513626488665319
0.0875 0.53 0.514375023335919
0.09 0.53 0.515127111680386
0.0925 0.53 0.515882027324941
0.095 0.53 0.516639088659869
0.0975 0.53 0.517397656325421
0.1 0.53 0.518157130832639
0.1025 0.53 0.518916950315692
0.105 0.53 0.519676588410892
0.1075 0.53 0.520435552256888
0.11 0.53 0.521193380610254
0.1125 0.53 0.521949642070573
0.115 0.53 0.522703933409122
0.1175 0.53 0.523455877995383
0.12 0.53 0.524205124315728
0.1225 0.53 0.524951344578847
0.125 0.53 0.525694233402688
0.1275 0.53 0.526433506577921
0.13 0.53 0.527168899903183
0.1325 0.53 0.527900168087619
0.135 0.53 0.528627083716488
0.1375 0.53 0.529349436275839
0.14 0.53 0.530067031232511
0.1425 0.53 0.530779689165954
0.145 0.53 0.531487244948583
0.1475 0.53 0.532189546971585
0.15 0.53 0.53288645641333
0.1525 0.53 0.533577846547697
0.155 0.53 0.534263602089826
0.1575 0.53 0.534943618576985
0.16 0.53 0.535617801782376
0.1625 0.53 0.53628606715988
0.165 0.53 0.536948339317869
0.1675 0.53 0.537604551520333
0.17 0.53 0.538254645213715
0.1725 0.53 0.538898569577941
0.175 0.53 0.539536281100239
0.1775 0.53 0.540167743170444
0.18 0.53 0.54079292569657
0.1825 0.53 0.54141180473952
0.185 0.53 0.542024362165865
0.1875 0.53 0.542630585317725
0.19 0.53 0.543230466698811
0.1925 0.53 0.543824003675784
0.195 0.53 0.544411198194118
0.1975 0.53 0.544992056507723
0.2 0.53 0.545566588921611
0.2025 0.53 0.546134809546965
0.205 0.53 0.546696736067972
0.2075 0.53 0.547252389519856
0.21 0.53 0.547801794077545
0.2125 0.53 0.548344976854488
0.215 0.53 0.548881967711105
0.2175 0.53 0.549412799072435
0.22 0.53 0.54993750575455
0.2225 0.53 0.550456124799321
0.225 0.53 0.550968695317154
0.2275 0.53 0.551475258337338
0.23 0.53 0.551975856665654
0.2325 0.53 0.552470534748917
0.235 0.53 0.552959338546153
0.2375 0.53 0.553442315406092
0.24 0.53 0.55391951395073
0.2425 0.53 0.55439098396466
0.245 0.53 0.554856776289941
0.2475 0.53 0.555316942726251
0.25 0.53 0.555771535936097
0.2525 0.53 0.556220609354863
0.255 0.53 0.556664217105479
0.2575 0.53 0.55710241391752
0.26 0.53 0.557535255050527
0.2625 0.53 0.557962796221382
0.265 0.53 0.558385093535552
0.2675 0.53 0.558802203422031
0.27 0.53 0.559214182571821
0.2725 0.53 0.559621087879807
0.275 0.53 0.560022976389848
0.2775 0.53 0.560419905242985
0.28 0.53 0.560811931628579
0.2825 0.53 0.561199112738297
0.285 0.53 0.56158150572278
0.2875 0.53 0.561959167650893
0.29 0.53 0.562332155471442
0.2925 0.53 0.562700525977235
0.295 0.53 0.563064335771386
0.2975 0.53 0.563423641235762
0.3 0.53 0.563778498501475
0.3025 0.53 0.564128963421309
0.305 0.53 0.564475091544021
0.3075 0.53 0.564816938090398
0.31 0.53 0.565154557931003
0.3125 0.53 0.565488005565534
0.315 0.53 0.565817335103695
0.3175 0.53 0.566142600247545
0.32 0.53 0.566463854275205
0.3225 0.53 0.566781150025902
0.325 0.53 0.567094539886257
0.3275 0.53 0.567404075777751
0.33 0.53 0.567709809145338
0.3325 0.53 0.568011790947112
0.335 0.53 0.568310071645004
0.3375 0.53 0.568604701196431
0.34 0.53 0.568895729046866
0.3425 0.53 0.569183204123269
0.345 0.53 0.56946717482834
0.3475 0.53 0.569747689035539
0.35 0.53 0.570024794084851
0.3525 0.53 0.570298536779228
0.355 0.53 0.570568963381696
0.3575 0.53 0.570836119613072
0.36 0.53 0.571100050650265
0.3625 0.53 0.571360801125122
0.365 0.53 0.571618415123789
0.3675 0.53 0.571872936186558
0.37 0.53 0.572124407308172
0.3725 0.53 0.572372870938544
0.375 0.53 0.572618368983899
0.3775 0.53 0.572860942808265
0.38 0.53 0.573100633235337
0.3825 0.53 0.573337480550654
0.385 0.53 0.573571524504088
0.3875 0.53 0.57380280431262
0.39 0.53 0.574031358663373
0.3925 0.53 0.574257225716899
0.395 0.53 0.57448044311069
0.3975 0.53 0.5747010479629
0.4 0.53 0.574919076876263
0.4025 0.53 0.575134565942189
0.405 0.53 0.575347550745025
0.4075 0.53 0.575558066366467
0.41 0.53 0.57576614739011
0.4125 0.53 0.575971827906122
0.415 0.53 0.576175141516031
0.4175 0.53 0.576376121337614
0.42 0.53 0.57657480000988
0.4225 0.53 0.576771209698132
0.425 0.53 0.576965382099098
0.4275 0.53 0.577157348446133
0.43 0.53 0.577347139514468
0.4325 0.53 0.57753478562651
0.435 0.53 0.577720316657179
0.4375 0.53 0.577903762039274
0.44 0.53 0.578085150768873
0.4425 0.53 0.578264511410746
0.445 0.53 0.578441872103776
0.4475 0.53 0.5786172605664
0.45 0.53 0.578790704102045
0.4525 0.53 0.578962229604557
0.455 0.53 0.579131863563636
0.4575 0.53 0.579299632070245
0.46 0.53 0.579465560822015
0.4625 0.53 0.579629675128625
0.465 0.53 0.579791999917162
0.4675 0.53 0.579952559737453
0.47 0.53 0.580111378767371
0.4725 0.53 0.580268480818108
0.475 0.53 0.580423889339412
0.4775 0.53 0.580577627424796
0.48 0.53 0.580729717816692
0.4825 0.53 0.580880182911583
0.485 0.53 0.58102904476508
0.4875 0.53 0.581176325096959
0.49 0.53 0.58132204529615
0.4925 0.53 0.581466226425684
0.495 0.53 0.581608889227585
0.4975 0.53 0.581750054127717
0.5 0.53 0.581889741240575
0.0025 0.535 0.50000000002205
0.005 0.535 0.500000000063976
0.0075 0.535 0.500000000202366
0.01 0.535 0.500000000711525
0.0125 0.535 0.500000002614124
0.015 0.535 0.500000009725956
0.0175 0.535 0.500000036235004
0.02 0.535 0.500000134704177
0.0225 0.535 0.500000499119331
0.025 0.535 0.500001841451848
0.0275 0.535 0.500006745764417
0.03 0.535 0.500024336405831
0.0325 0.535 0.500084568397144
0.035 0.535 0.500268412780799
0.0375 0.535 0.500707034556542
0.04 0.535 0.501416780732645
0.0425 0.535 0.502199223492795
0.045 0.535 0.502910524818808
0.0475 0.535 0.50355497666058
0.05 0.535 0.504172798874175
0.0525 0.535 0.504789961609774
0.055 0.535 0.505418001611229
0.0575 0.535 0.506060882730467
0.06 0.535 0.506719271765525
0.0625 0.535 0.50739253306284
0.065 0.535 0.50807956704263
0.0675 0.535 0.508779144381553
0.07 0.535 0.509490033946992
0.0725 0.535 0.510211049352449
0.075 0.535 0.51094106416737
0.0775 0.535 0.511679015296109
0.08 0.535 0.512423902001153
0.0825 0.535 0.513174783397927
0.085 0.535 0.513930775481025
0.0875 0.535 0.514691048076295
0.09 0.535 0.515454821864135
0.0925 0.535 0.516221365526111
0.095 0.535 0.516989993031784
0.0975 0.535 0.517760061069084
0.1 0.535 0.518530966616094
0.1025 0.535 0.519302144649782
0.105 0.535 0.520073065986155
0.1075 0.535 0.520843235245804
0.11 0.535 0.521612188938598
0.1125 0.535 0.522379493661238
0.115 0.535 0.523144744401416
0.1175 0.535 0.523907562942495
0.12 0.535 0.524667596362766
0.1225 0.535 0.52542451562359
0.125 0.535 0.52617801424097
0.1275 0.535 0.526927807035343
0.13 0.535 0.527673628954685
0.1325 0.535 0.528415233966258
0.135 0.535 0.529152394012611
0.1375 0.535 0.529884898027734
0.14 0.535 0.530612551009469
0.1425 0.535 0.531335173144587
0.145 0.535 0.532052598983135
0.1475 0.535 0.532764676658904
0.15 0.535 0.533471267153059
0.1525 0.535 0.534172243598221
0.155 0.535 0.534867490620409
0.1575 0.535 0.535556903716504
0.16 0.535 0.536240388664993
0.1625 0.535 0.536917860967973
0.165 0.535 0.53758924532247
0.1675 0.535 0.538254475119333
0.17 0.535 0.538913491968025
0.1725 0.535 0.539566245245792
0.175 0.535 0.540212691669785
0.1775 0.535 0.5408527948908
0.18 0.535 0.5414865251074
0.1825 0.535 0.542113858699285
0.185 0.535 0.54273477787882
0.1875 0.535 0.543349270359732
0.19 0.535 0.543957329042054
0.1925 0.535 0.544558951712423
0.195 0.535 0.545154140758946
0.1975 0.535 0.545742902899868
0.2 0.535 0.546325248925315
0.2025 0.535 0.546901193451475
0.205 0.535 0.547470754686576
0.2075 0.535 0.548033954208079
0.21 0.535 0.548590816750542
0.2125 0.535 0.549141370003635
0.215 0.535 0.549685644419822
0.2175 0.535 0.550223673031249
0.22 0.535 0.550755491275411
0.2225 0.535 0.551281136829189
0.225 0.535 0.55180064945087
0.2275 0.535 0.552314070829786
0.23 0.535 0.552821444443231
0.2325 0.535 0.553322815420324
0.235 0.535 0.553818230412508
0.2375 0.535 0.554307737470394
0.24 0.535 0.554791385926669
0.2425 0.535 0.555269226284793
0.245 0.535 0.555741310113244
0.2475 0.535 0.556207689945061
0.25 0.535 0.556668419182456
0.2525 0.535 0.55712355200627
0.255 0.535 0.557573143290078
0.2575 0.535 0.558017248518715
0.26 0.535 0.558455923711058
0.2625 0.535 0.55888922534687
0.265 0.535 0.559317210297514
0.2675 0.535 0.559739935760398
0.27 0.535 0.560157459196961
0.2725 0.535 0.560569838274066
0.275 0.535 0.560977130808641
0.2775 0.535 0.561379394715419
0.28 0.535 0.561776687957659
0.2825 0.535 0.562169068500703
0.285 0.535 0.562556594268241
0.2875 0.535 0.562939323101174
0.29 0.535 0.563317312718947
0.2925 0.535 0.563690620683255
0.295 0.535 0.564059304364
0.2975 0.535 0.5644234209074
0.3 0.535 0.564783027206163
0.3025 0.535 0.565138179871618
0.305 0.535 0.56548893520771
0.3075 0.535 0.565835349186789
0.31 0.535 0.566177477427091
0.3125 0.535 0.56651537517184
0.315 0.535 0.566849097269888
0.3175 0.535 0.56717869815783
0.32 0.535 0.567504231843509
0.3225 0.535 0.567825751890846
0.325 0.535 0.568143311405944
0.3275 0.535 0.568456963024379
0.33 0.535 0.568766758899639
0.3325 0.535 0.569072750692643
0.335 0.535 0.569374989562286
0.3375 0.535 0.569673526156957
0.34 0.535 0.56996841060698
0.3425 0.535 0.570259692517935
0.345 0.535 0.570547420964798
0.3475 0.535 0.570831644486873
0.35 0.535 0.571112411083459
0.3525 0.535 0.571389768210221
0.355 0.535 0.571663762776219
0.3575 0.535 0.571934441141564
0.36 0.535 0.572201849115663
0.3625 0.535 0.572466031956015
0.365 0.535 0.572727034367529
0.3675 0.535 0.572984900502341
0.37 0.535 0.573239673960081
0.3725 0.535 0.573491397788579
0.375 0.535 0.573740114484981
0.3775 0.535 0.573985865997237
0.38 0.535 0.57422869372595
0.3825 0.535 0.574468638526563
0.385 0.535 0.574705740711841
0.3875 0.535 0.574940040054662
0.39 0.535 0.575171575791062
0.3925 0.535 0.575400386623536
0.395 0.535 0.575626510724574
0.3975 0.535 0.575849985740405
0.4 0.535 0.576070848794944
0.4025 0.535 0.576289136493919
0.405 0.535 0.576504884929169
0.4075 0.535 0.576718129683088
0.41 0.535 0.576928905833223
0.4125 0.535 0.577137247956983
0.415 0.535 0.577343190136477
0.4175 0.535 0.577546765963449
0.42 0.535 0.577748008544309
0.4225 0.535 0.577946950505247
0.425 0.535 0.578143623997421
0.4275 0.535 0.57833806070221
0.43 0.535 0.57853029183652
0.4325 0.535 0.578720348158146
0.435 0.535 0.578908259971162
0.4375 0.535 0.579094057131353
0.44 0.535 0.579277769051675
0.4425 0.535 0.579459424707729
0.445 0.535 0.579639052643248
0.4475 0.535 0.579816680975601
0.45 0.535 0.579992337401291
0.4525 0.535 0.580166049201458
0.455 0.535 0.580337843247367
0.4575 0.535 0.580507746005897
0.46 0.535 0.580675783545005
0.4625 0.535 0.580841981539172
0.465 0.535 0.581006365274837
0.4675 0.535 0.581168959655787
0.47 0.535 0.581329789208544
0.4725 0.535 0.581488878087688
0.475 0.535 0.581646250081179
0.4775 0.535 0.581801928615621
0.48 0.535 0.58195593676149
0.4825 0.535 0.582108297238328
0.485 0.535 0.582259032419895
0.4875 0.535 0.582408164339261
0.49 0.535 0.582555714693876
0.4925 0.535 0.582701704850568
0.495 0.535 0.582846155850512
0.4975 0.535 0.582989088414137
0.5 0.535 0.583130522945985
0.0025 0.54 0.500000000022313
0.005 0.54 0.500000000065057
0.0075 0.54 0.500000000208934
0.01 0.54 0.500000000749151
0.0125 0.54 0.500000002809491
0.015 0.54 0.500000010670566
0.0175 0.54 0.500000040579705
0.02 0.54 0.500000153974816
0.0225 0.54 0.50000058223359
0.025 0.54 0.500002191396248
0.0275 0.54 0.500008181302052
0.03 0.54 0.500029993593607
0.0325 0.54 0.500105081012915
0.035 0.54 0.500330078872787
0.0375 0.54 0.500836422934216
0.04 0.54 0.50158798812695
0.0425 0.54 0.502364641634171
0.045 0.54 0.503060428392504
0.0475 0.54 0.503699156208317
0.05 0.54 0.504320105030905
0.0525 0.54 0.504945210020666
0.055 0.54 0.505583445809677
0.0575 0.54 0.506237526674716
0.06 0.54 0.506907562425795
0.0625 0.54 0.507592675804147
0.065 0.54 0.508291660594673
0.0675 0.54 0.509003237003465
0.07 0.54 0.509726146711982
0.0725 0.54 0.510459186066679
0.075 0.54 0.511201215922386
0.0775 0.54 0.511951162858354
0.08 0.54 0.512708017302594
0.0825 0.54 0.513470830623553
0.085 0.54 0.514238711949042
0.0875 0.54 0.515010824990896
0.09 0.54 0.515786384976038
0.0925 0.54 0.516564655718663
0.095 0.54 0.517344946843491
0.0975 0.54 0.518126611160401
0.1 0.54 0.518909042186825
0.1025 0.54 0.519691671812537
0.105 0.54 0.520473968100658
0.1075 0.54 0.521255433218339
0.11 0.54 0.522035601490403
0.1125 0.54 0.522814037569264
0.115 0.54 0.523590334714519
0.1175 0.54 0.524364113175763
0.12 0.54 0.525135018672443
0.1225 0.54 0.52590272096475
0.125 0.54 0.526666912509884
0.1275 0.54 0.527427307198258
0.13 0.54 0.528183639164548
0.1325 0.54 0.528935661668736
0.135 0.54 0.529683146042633
0.1375 0.54 0.530425880697606
0.14 0.54 0.531163670189528
0.1425 0.54 0.531896334337218
0.145 0.54 0.532623707390911
0.1475 0.54 0.533345637247484
0.15 0.54 0.534061984709451
0.1525 0.54 0.534772622784889
0.155 0.54 0.535477436025699
0.1575 0.54 0.536176319901767
0.16 0.54 0.536869180208761
0.1625 0.54 0.537555932507484
0.165 0.54 0.538236501592821
0.1675 0.54 0.53891082099047
0.17 0.54 0.539578832479797
0.1725 0.54 0.540240485641232
0.175 0.54 0.540895737426773
0.1775 0.54 0.541544551752239
0.18 0.54 0.542186899110026
0.1825 0.54 0.542822756201205
0.185 0.54 0.543452105585865
0.1875 0.54 0.544074935350703
0.19 0.54 0.544691238792911
0.1925 0.54 0.54530101411949
0.195 0.54 0.54590426416117
0.1975 0.54 0.546500996100161
0.2 0.54 0.547091221211037
0.2025 0.54 0.547674954614067
0.205 0.54 0.548252215040377
0.2075 0.54 0.54882302460835
0.21 0.54 0.549387408610716
0.2125 0.54 0.549945395311802
0.215 0.54 0.550497015754476
0.2175 0.54 0.551042303576304
0.22 0.54 0.551581294834496
0.2225 0.54 0.552114027839241
0.225 0.54 0.552640542995026
0.2275 0.54 0.553160882649595
0.23 0.54 0.553675090950187
0.2325 0.54 0.554183213706734
0.235 0.54 0.554685298261704
0.2375 0.54 0.555181393366302
0.24 0.54 0.555671549062736
0.2425 0.54 0.556155816572296
0.245 0.54 0.556634248188981
0.2475 0.54 0.557106897178436
0.25 0.54 0.557573817681974
0.2525 0.54 0.558035064625451
0.255 0.54 0.558490693632799
0.2575 0.54 0.558940760943997
0.26 0.54 0.55938532333731
0.2625 0.54 0.559824438055593
0.265 0.54 0.560258162736495
0.2675 0.54 0.560686555346395
0.27 0.54 0.561109674117893
0.2725 0.54 0.56152757749073
0.275 0.54 0.561940324055955
0.2775 0.54 0.562347972503227
0.28 0.54 0.562750581571087
0.2825 0.54 0.563148210000101
0.285 0.54 0.563540916488712
0.2875 0.54 0.563928759651709
0.29 0.54 0.564311797981185
0.2925 0.54 0.564690089809872
0.295 0.54 0.565063693276746
0.2975 0.54 0.565432666294804
0.3 0.54 0.565797066520912
0.3025 0.54 0.566156951327622
0.305 0.54 0.566512377776875
0.3075 0.54 0.56686340259551
0.31 0.54 0.567210082152471
0.3125 0.54 0.567552472437649
0.315 0.54 0.567890629042293
0.3175 0.54 0.568224607140878
0.32 0.54 0.5685544614744
0.3225 0.54 0.568880246334999
0.325 0.54 0.569202015551867
0.3275 0.54 0.569519822478356
0.33 0.54 0.569833719980247
0.3325 0.54 0.570143760425108
0.335 0.54 0.570449995672686
0.3375 0.54 0.570752477066288
0.34 0.54 0.571051255425095
0.3425 0.54 0.571346381037357
0.345 0.54 0.571637903654429
0.3475 0.54 0.571925872485595
0.35 0.54 0.572210336193652
0.3525 0.54 0.572491342891186
0.355 0.54 0.572768940137538
0.3575 0.54 0.573043174936381
0.36 0.54 0.573314093733914
0.3625 0.54 0.573581742417598
0.365 0.54 0.573846166315438
0.3675 0.54 0.57410741019575
0.37 0.54 0.574365518267407
0.3725 0.54 0.574620534180511
0.375 0.54 0.574872501027493
0.3775 0.54 0.575121461344587
0.38 0.54 0.575367457113672
0.3825 0.54 0.575610529764444
0.385 0.54 0.57585072017692
0.3875 0.54 0.576088068684214
0.39 0.54 0.57632261507561
0.3925 0.54 0.576554398599865
0.395 0.54 0.576783457968772
0.3975 0.54 0.577009831360921
0.4 0.54 0.577233556425679
0.4025 0.54 0.577454670287341
0.405 0.54 0.577673209549462
0.4075 0.54 0.577889210299341
0.41 0.54 0.578102708112652
0.4125 0.54 0.5783137380582
0.415 0.54 0.578522334702799
0.4175 0.54 0.578728532116254
0.42 0.54 0.578932363876443
0.4225 0.54 0.57913386307448
0.425 0.54 0.579333062319956
0.4275 0.54 0.579529993746242
0.43 0.54 0.57972468901586
0.4325 0.54 0.579917179325892
0.435 0.54 0.580107495413435
0.4375 0.54 0.580295667561095
0.44 0.54 0.580481725602498
0.4425 0.54 0.580665698927835
0.445 0.54 0.580847616489413
0.4475 0.54 0.581027506807215
0.45 0.54 0.581205397974467
0.4525 0.54 0.581381317663207
0.455 0.54 0.581555293129839
0.4575 0.54 0.581727351220684
0.46 0.54 0.581897518377514
0.4625 0.54 0.582065820643067
0.465 0.54 0.582232283666542
0.4675 0.54 0.582396932709063
0.47 0.54 0.582559792649124
0.4725 0.54 0.582720887987995
0.475 0.54 0.582880242855096
0.4775 0.54 0.583037881013335
0.48 0.54 0.583193825864404
0.4825 0.54 0.583348100454042
0.485 0.54 0.583500727477247
0.4875 0.54 0.583651729283444
0.49 0.54 0.58380112788161
0.4925 0.54 0.583948944945355
0.495 0.54 0.584095201817937
0.4975 0.54 0.584239919517252
0.5 0.54 0.584383118740748
0.0025 0.545 0.500000000022584
0.005 0.545 0.500000000066176
0.0075 0.545 0.500000000215836
0.01 0.545 0.500000000789443
0.0125 0.545 0.50000000302289
0.015 0.545 0.500000011723366
0.0175 0.545 0.500000045521181
0.02 0.545 0.500000176341147
0.0225 0.545 0.50000068065656
0.025 0.545 0.500002613934433
0.0275 0.545 0.500009945247489
0.03 0.545 0.500037027351137
0.0325 0.545 0.500130481750069
0.035 0.545 0.500403469594499
0.0375 0.545 0.500977746257806
0.04 0.545 0.50175906727973
0.0425 0.545 0.502524084043252
0.045 0.545 0.503206273271918
0.0475 0.545 0.503842120244544
0.05 0.545 0.504467995828254
0.0525 0.545 0.505101996117438
0.055 0.545 0.505750927488339
0.0575 0.545 0.506416495348822
0.06 0.545 0.507098370751915
0.0625 0.545 0.507795488025937
0.065 0.545 0.508506557150472
0.0675 0.545 0.50923025737525
0.07 0.545 0.509965307090681
0.0725 0.545 0.510710486964653
0.075 0.545 0.511464645800611
0.0775 0.545 0.512226700152656
0.08 0.545 0.512995631775038
0.0825 0.545 0.513770484398186
0.085 0.545 0.514550360373602
0.0875 0.545 0.515334417383226
0.09 0.545 0.516121865282264
0.0925 0.545 0.516911963097952
0.095 0.545 0.517704016189189
0.0975 0.545 0.518497373565074
0.1 0.545 0.51929142535751
0.1025 0.545 0.520085600441692
0.105 0.545 0.520879364197694
0.1075 0.545 0.521672216406068
0.11 0.545 0.522463689270297
0.1125 0.545 0.523253345558988
0.115 0.545 0.524040776860842
0.1175 0.545 0.524825601945616
0.12 0.545 0.525607465224581
0.1225 0.545 0.526386035304226
0.125 0.545 0.527161003627279
0.1275 0.545 0.527932083195413
0.13 0.545 0.528699007368331
0.1325 0.545 0.529461528734226
0.135 0.545 0.530219418046929
0.1375 0.545 0.53097246322533
0.14 0.545 0.531720468410986
0.1425 0.545 0.532463253080058
0.145 0.545 0.533200651206011
0.1475 0.545 0.533932510469737
0.15 0.545 0.534658691514021
0.1525 0.545 0.535379067239441
0.155 0.545 0.536093522139059
0.1575 0.545 0.536801951669393
0.16 0.545 0.53750426165538
0.1625 0.545 0.538200367727179
0.165 0.545 0.538890194786847
0.1675 0.545 0.539573676503016
0.17 0.545 0.540250754831898
0.1725 0.545 0.540921379562998
0.175 0.545 0.541585507888088
0.1775 0.545 0.542243103992057
0.18 0.545 0.542894138664382
0.1825 0.545 0.543538588930018
0.185 0.545 0.544176437698638
0.1875 0.545 0.54480767343117
0.19 0.545 0.545432289822708
0.1925 0.545 0.546050285500888
0.195 0.545 0.546661663738914
0.1975 0.545 0.54726643218246
0.2 0.545 0.547864602589731
0.2025 0.545 0.548456190583997
0.205 0.545 0.549041215417978
0.2075 0.545 0.549619699749497
0.21 0.545 0.550191669427819
0.2125 0.545 0.550757153290192
0.215 0.545 0.551316182968067
0.2175 0.545 0.551868792702558
0.22 0.545 0.552415019168703
0.2225 0.545 0.552954901308107
0.225 0.545 0.553488480169595
0.2275 0.545 0.554015798757505
0.23 0.545 0.554536901887267
0.2325 0.545 0.555051836047952
0.235 0.545 0.555560649271481
0.2375 0.545 0.556063391008183
0.24 0.545 0.556560112008446
0.2425 0.545 0.557050864210178
0.245 0.545 0.557535700631827
0.2475 0.545 0.558014675270723
0.25 0.545 0.558487843006514
0.2525 0.545 0.558955259509467
0.255 0.545 0.559416981153432
0.2575 0.545 0.559873064933261
0.26 0.545 0.560323568386507
0.2625 0.545 0.560768549519197
0.265 0.545 0.561208066735513
0.2675 0.545 0.561642178771228
0.27 0.545 0.562070944630704
0.2725 0.545 0.562494423527329
0.275 0.545 0.56291267482722
0.2775 0.545 0.563325757996071
0.28 0.545 0.56373373254899
0.2825 0.545 0.564136658003208
0.285 0.545 0.564534593833527
0.2875 0.545 0.564927599430389
0.29 0.545 0.565315734060451
0.2925 0.545 0.565699056829548
0.295 0.545 0.566077626647944
0.2975 0.545 0.566451502197768
0.3 0.545 0.56682074190253
0.3025 0.545 0.567185403898627
0.305 0.545 0.567545546008746
0.3075 0.545 0.56790122571708
0.31 0.545 0.568252500146265
0.3125 0.545 0.568599426035963
0.315 0.545 0.568942059723016
0.3175 0.545 0.569280457123087
0.32 0.545 0.569614673713725
0.3225 0.545 0.569944764518783
0.325 0.545 0.57027078409412
0.3275 0.545 0.570592786514526
0.33 0.545 0.570910825361811
0.3325 0.545 0.571224953714
0.335 0.545 0.571535224135567
0.3375 0.545 0.571841688668679
0.34 0.545 0.572144398825364
0.3425 0.545 0.572443405580596
0.345 0.545 0.572738759366203
0.3475 0.545 0.573030510065596
0.35 0.545 0.573318707009248
0.3525 0.545 0.573603398970893
0.355 0.545 0.573884634164399
0.3575 0.545 0.574162460241287
0.36 0.545 0.57443692428885
0.3625 0.545 0.574708072828844
0.365 0.545 0.574975951816712
0.3675 0.545 0.575240606641316
0.37 0.545 0.575502082125139
0.3725 0.545 0.575760422524941
0.375 0.545 0.576015671532825
0.3775 0.545 0.576267872277696
0.38 0.545 0.576517067327097
0.3825 0.545 0.576763298689372
0.385 0.545 0.577006607816164
0.3875 0.545 0.577247035605205
0.39 0.545 0.577484622403387
0.3925 0.545 0.577719408010084
0.395 0.545 0.577951431680729
0.3975 0.545 0.578180732130602
0.4 0.545 0.578407347538822
0.4025 0.545 0.578631315552539
