"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y"
911 0.371459793794225 0.053538375286669 0.413205809343974 0.0591926949382744 0.000466025543030097 0.0251848061161842 0.00139807662909029 0.0755544183485527
912 0.371604429513869 0.0533577950632657 0.413387866997788 0.0589960804371496 0.00046651455282629 0.0251969424441559 0.00139954365847887 0.0755908273324676
913 0.37174863254834 0.0531777542092777 0.413569398333406 0.0588000340919669 0.000467002491651798 0.0252090427126005 0.00140100747495539 0.0756271281378014
914 0.371892403179168 0.0529982523805722 0.413750403543623 0.0586045556965864 0.000467489357321785 0.0252211069426906 0.00140246807196536 0.0756633208280716
915 0.372035741695252 0.0528192892237932 0.413930882831094 0.0584096450342126 0.000467975147683874 0.0252331351562282 0.00140392544305162 0.0756994054686847
916 0.372178648392815 0.0526408643764127 0.414110836408286 0.0582153018774467 0.000468459860618114 0.0252451273756418 0.00140537958185434 0.0757353821269253
917 0.37232112357537 0.0524629774667832 0.41429026449743 0.0580215259883394 0.000468943494036959 0.0252570836239823 0.00140683048211088 0.0757712508719468
918 0.37246316755367 0.0522856281141899 0.414469167330476 0.0578283171184437 0.00046942604588523 0.02526900392492 0.00140827813765569 0.0758070117747599
919 0.372604780645671 0.0521088159289028 0.414647545149034 0.0576356750088681 0.000469907514140092 0.025280888302741 0.00140972254242028 0.0758426649082229
920 0.372745963176486 0.0519325405122301 0.414825398204335 0.0574435993903307 0.000470387896811012 0.0252927367823436 0.00141116369043304 0.0758782103470308
921 0.372886715478345 0.0517568014565706 0.415002726757174 0.0572520899832122 0.000470867191939729 0.0253045493892349 0.00141260157581919 0.0759136481677048
922 0.373027037890551 0.0515815983454672 0.415179531077861 0.0570611464976112 0.000471345397600213 0.0253163261495272 0.00141403619280064 0.0759489784485816
923 0.373166930759438 0.0514069307536603 0.415355811446172 0.0568707686333983 0.000471822511898626 0.0253280670899343 0.00141546753569588 0.075984201269803
924 0.373306394438324 0.0512327982471415 0.415531568151298 0.0566809560802707 0.000472298532973281 0.0253397722377682 0.00141689559891984 0.0760193167133046
925 0.373445429287475 0.0510592003832072 0.41570680149179 0.0564917085178081 0.000472773458994597 0.0253514416209353 0.00141832037698379 0.0760543248628058
926 0.373584035674055 0.050886136710513 0.415881511775514 0.0563030256155274 0.000473247288165055 0.0253630752679328 0.00141974186449516 0.0760892258037982
927 0.373722213972083 0.0507136067691277 0.416055699319593 0.0561149070329393 0.00047372001871915 0.0253746732078451 0.00142116005615745 0.0761240196235354
928 0.373859964562393 0.050541610090588 0.41622936445036 0.0559273524196038 0.000474191648923342 0.0253862354703405 0.00142257494677003 0.0761587064110215
929 0.373997287832587 0.050370146197953 0.416402507503302 0.0557403614151867 0.000474662177076005 0.0253977620856669 0.00142398653122802 0.0761932862570007
930 0.374134184176993 0.0501992146058589 0.416575128823009 0.0555539336495161 0.000475131601507373 0.0254092530846486 0.00142539480452212 0.0762277592539458
931 0.374270653996616 0.0500288148205743 0.416747228763122 0.0553680687426396 0.000475599920579486 0.0254207084986825 0.00142679976173846 0.0762621254960476
932 0.374406697699102 0.0498589463400553 0.416918807686279 0.0551827663048813 0.000476067132686134 0.0254321283597345 0.0014282013980584 0.0762963850792035
933 0.374542315698684 0.0496896086540006 0.417089865964063 0.054998025936899 0.000476533236252801 0.0254435127003356 0.0014295997087584 0.0763305381010068
934 0.374677508416145 0.0495208012439073 0.417260403976946 0.054813847229742 0.000476998229736596 0.0254548615535783 0.00143099468920979 0.0763645846607347
935 0.37481227627877 0.0493525235831266 0.417430422114239 0.054630229764909 0.000477462111626204 0.0254661749531128 0.00143238633487861 0.0763985248593385
936 0.374946619720299 0.0491847751369192 0.417599920774033 0.0544471731144063 0.000477924880441813 0.0254774529331436 0.00143377464132544 0.0764323587994309
937 0.375080539180889 0.0490175553625117 0.417768900363152 0.0542646768408059 0.000478386534735049 0.0254886955284253 0.00143515960420515 0.0764660865852758
938 0.375214035107059 0.0488508637091527 0.417937361297092 0.0540827404973043 0.000478847073088916 0.0254999027742589 0.00143654121926675 0.0764997083227766
939 0.375347107951655 0.0486846996181686 0.418105303999971 0.053901363627781 0.000479306494117722 0.0255110747064883 0.00143791948235316 0.0765332241194649
940 0.375479758173798 0.0485190625230203 0.41827272890447 0.053720545766858 0.000479764796467006 0.0255222113614964 0.00143929438940102 0.0765666340844893
941 0.375611986238839 0.0483539518493598 0.418439636451784 0.0535402864399584 0.000480221978813472 0.0255333127762013 0.00144066593644042 0.0765999383286038
942 0.375743792618318 0.0481893670150865 0.418606027091561 0.0533605851633662 0.000480678039864914 0.0255443789880523 0.00144203411959474 0.0766331369641568
943 0.375875177789913 0.0480253074304041 0.418771901281851 0.0531814414442858 0.000481132978360136 0.0255554100350264 0.00144339893508041 0.0766662301050792
944 0.376006142237399 0.0478617724978774 0.418937259489049 0.0530028547809017 0.000481586793068882 0.0255664059556244 0.00144476037920664 0.0766992178668733
945 0.376136686450599 0.0476987616124891 0.419102102187839 0.0528248246624383 0.00048203948279175 0.025577366788867 0.00144611844837525 0.0767321003666011
946 0.37626681092534 0.0475362741616972 0.419266429861138 0.0526473505692205 0.000482491046360119 0.025588292574291 0.00144747313908036 0.076764877722873
947 0.376396516163407 0.0473743095254916 0.419430243000042 0.0524704319727335 0.000482941482636063 0.0255991833519454 0.00144882444790819 0.0767975500558363
948 0.376525802672495 0.0472128670764519 0.41959354210377 0.0522940683356836 0.00048339079051227 0.0256100391623878 0.00145017237153681 0.0768301174871635
949 0.376654670966165 0.0470519461798041 0.419756327679603 0.0521182591120585 0.000483838968911953 0.0256208600466802 0.00145151690673586 0.0768625801400406
950 0.376783121563801 0.0468915461934783 0.419918600242836 0.0519430037471884 0.00048428601678877 0.0256316460463854 0.00145285805036631 0.0768949381391562
951 0.376911154990555 0.0467316664681662 0.420080360316713 0.0517683016778066 0.000484731933126731 0.025642397203563 0.00145419579938019 0.0769271916106891
952 0.37703877177731 0.0465723063473785 0.420241608432378 0.0515941523321108 0.000485176716940113 0.0256531135607657 0.00145553015082034 0.076959340682297
953 0.37716597246063 0.0464134651675024 0.42040234512881 0.051420555129824 0.000485620367273366 0.0256637951610351 0.0014568611018201 0.0769913854831052
954 0.377292757582712 0.0462551422578593 0.420562570952776 0.051247509482256 0.000486062883201021 0.0256744420478981 0.00145818864960306 0.0770233261436944
955 0.377419127691343 0.0460973369407626 0.420722286458766 0.051075014792365 0.0004865042638276 0.0256850542653632 0.0014595127914828 0.0770551627960896
956 0.377545083339853 0.0459400485315751 0.42088149220894 0.0509030704548185 0.000486944508287515 0.025695631857916 0.00146083352486254 0.077086895573748
957 0.377670625087066 0.0457832763387673 0.421040188773068 0.0507316758560556 0.000487383615744978 0.0257061748705158 0.00146215084723493 0.0771185246115473
958 0.377795753497257 0.0456270196639747 0.421198376728478 0.0505608303743485 0.000487821585393898 0.0257166833485916 0.00146346475618169 0.0771500500457747
959 0.377920469140104 0.045471277802056 0.421356056659993 0.0503905333798644 0.000488258416457787 0.0257271573380381 0.00146477524937336 0.0771814720141143
960 0.37804477259064 0.0453160500411507 0.421513229159875 0.0502207842347274 0.000488694108189653 0.025737596885212 0.00146608232456896 0.0772127906556359
961 0.378168664429211 0.0451613356627371 0.421669894827772 0.0500515822930803 0.000489128659871905 0.0257480020369278 0.00146738597961571 0.0772440061107834
962 0.378292145241426 0.0450071339416906 0.421826054270654 0.0498829269011473 0.000489562070816245 0.0257583728404542 0.00146868621244874 0.0772751185213626
963 0.37841521561811 0.0448534441463408 0.42198170810276 0.0497148173972956 0.000489994340363566 0.0257687093435099 0.0014699830210907 0.0773061280305298
964 0.37853787615526 0.0447002655385303 0.422136856945536 0.049547253112098 0.000490425467883845 0.0257790115942601 0.00147127640365154 0.0773370347827802
965 0.378660127453998 0.0445475973736721 0.422291501427584 0.049380233368395 0.000490855452776039 0.025789279641312 0.00147256635832812 0.0773678389239359
966 0.378781970120522 0.0443954389008078 0.422445642184595 0.0492137574813574 0.000491284294467971 0.0257995135337114 0.00147385288340391 0.0773985406011342
967 0.378903404766064 0.0442437893626655 0.422599279859302 0.0490478247585486 0.000491711992416227 0.0258097133209387 0.00147513597724868 0.0774291399628162
968 0.379024432006839 0.0440926479957176 0.422752415101413 0.0488824344999871 0.000492138546106042 0.0258198790529048 0.00147641563831813 0.0774596371587144
969 0.379145052464003 0.0439420140302391 0.422905048567555 0.0487175859982092 0.000492563955051188 0.0258300107799472 0.00147769186515357 0.0774900323398417
970 0.379265266763601 0.0437918866903649 0.423057180921222 0.0485532785383313 0.000492988218793864 0.0258401085528264 0.00147896465638159 0.0775203256584791
971 0.379385075536526 0.0436422651941485 0.423208812832709 0.0483895113981126 0.000493411336904577 0.0258501724227215 0.00148023401071373 0.0775505172681644
972 0.37950447941847 0.0434931487536188 0.423359944979058 0.0482262838480178 0.000493833308982031 0.0258602024412267 0.00148149992694609 0.0775806073236801
973 0.379623479049878 0.0433445365748393 0.423510578044001 0.0480635951512797 0.000494254134653009 0.0258701986603474 0.00148276240395903 0.0776105959810421
974 0.379742075075902 0.0431964278579645 0.423660712717899 0.0479014445639621 0.000494673813572258 0.0258801611324958 0.00148402144071677 0.0776404833974874
975 0.379860268146354 0.0430488217972987 0.423810349697686 0.047739831335022 0.000495092345422365 0.0258900899104877 0.00148527703626709 0.077670269731463
976 0.379978058915659 0.0429017175813532 0.423959489686809 0.0475787547063726 0.000495509729913641 0.0258999850475379 0.00148652918974092 0.0776999551426136
977 0.380095448042813 0.0427551143929041 0.424108133395174 0.0474182139129462 0.000495925966784004 0.0259098465972569 0.00148777790035201 0.0777295397917706
978 0.38021243619133 0.04260901140905 0.424256281539082 0.0472582081827564 0.000496341055798848 0.0259196746136466 0.00148902316739654 0.0777590238409397
979 0.380329024029204 0.0424634078012695 0.424403934841175 0.0470987367369613 0.000496754996750929 0.0259294691510966 0.00149026499025279 0.0777884074532898
980 0.380445212228854 0.0423183027354786 0.42455109403038 0.0469397987899258 0.000497167789460238 0.0259392302643802 0.00149150336838071 0.0778176907931407
981 0.380561001467086 0.0421736953720885 0.424697759841843 0.0467813935492844 0.000497579433773876 0.0259489580086507 0.00149273830132163 0.0778468740259521
982 0.380676392425042 0.0420295848660624 0.424843933016879 0.0466235202160038 0.000497989929565928 0.0259586524394372 0.00149396978869778 0.0778759573183117
983 0.380791385788156 0.0418859703669736 0.424989614302911 0.0464661779844457 0.000498399276737338 0.0259683136126411 0.00149519783021201 0.0779049408379232
984 0.380905982246108 0.041742851019062 0.425134804453411 0.0463093660424291 0.000498807475215781 0.0259779415845318 0.00149642242564734 0.0779338247535953
985 0.381020182492777 0.0416002259612917 0.425279504227844 0.0461530835712931 0.000499214524955535 0.0259875364117432 0.0014976435748666 0.0779626092352297
986 0.381133987226197 0.0414580943274078 0.425423714391608 0.0459973297459592 0.00049962042593735 0.0259970981512698 0.00149886127781205 0.0779912944538094
987 0.381247397148511 0.0413164552459936 0.425567435715978 0.0458421037349939 0.000500025178168319 0.0260066268604625 0.00150007553450496 0.0780198805813876
988 0.381360412965925 0.0411753078405277 0.425710668978049 0.0456874047006711 0.000500428781681749 0.0260161225970252 0.00150128634504525 0.0780483677910757
989 0.381473035388661 0.0410346512294402 0.425853414960673 0.0455332317990345 0.000500831236537025 0.0260255854190106 0.00150249370961108 0.0780767562570319
990 0.381585265130916 0.0408944845261699 0.42599567445241 0.0453795841799596 0.000501232542819482 0.0260350153848165 0.00150369762845845 0.0781050461544496
991 0.381697102910811 0.0407548068392208 0.426137448247462 0.0452264609872164 0.000501632700640266 0.0260444125531821 0.0015048981019208 0.0781332376595462
992 0.38180854945035 0.0406156172722188 0.42627873714562 0.0450738613585315 0.000502031710136207 0.0260537769831837 0.00150609513040862 0.078161330949551
993 0.381919605475374 0.0404769149239675 0.426419541952204 0.0449217844256497 0.000502429571469676 0.0260631087342315 0.00150728871440903 0.0781893262026946
994 0.382030271715512 0.0403386988885052 0.42655986347801 0.0447702293143966 0.000502826284828457 0.0260724078660655 0.00150847885448537 0.0782172235981965
995 0.382140548904144 0.0402009682551608 0.426699702539247 0.0446191951447405 0.000503221850425603 0.0260816744387515 0.00150966555127681 0.0782450233162544
996 0.382250437778347 0.0400637221086097 0.426839059957482 0.0444686810308538 0.000503616268499306 0.0260909085126774 0.00151084880549792 0.0782727255380323
997 0.382359939078858 0.03992695952893 0.426977936559586 0.0443186860811754 0.000504009539312752 0.0261001101485499 0.00151202861793826 0.0783003304456497
998 0.382469053550025 0.0397906795916581 0.42711633317767 0.0441692093984718 0.00050440166315399 0.0261092794073898 0.00151320498946197 0.0783278382221695
999 0.382577781939761 0.0396548813678448 0.427254250649035 0.0440202500798993 0.000504792640335786 0.0261184163505291 0.00151437792100736 0.0783552490515873
1000 0.382686124999505 0.0395195639241102 0.427391689816112 0.0438718072170649 0.000505182471195488 0.0261275210396066 0.00151554741358646 0.0783825631188197
1001 0.382794083484173 0.0393847263226997 0.427528651526402 0.043723879896088 0.00050557115609488 0.0261365935365645 0.00151671346828464 0.0784097806096934
1002 0.382901658152116 0.0392503676215392 0.427665136632425 0.0435764671976619 0.000505958695420048 0.0261456339036445 0.00151787608626014 0.0784369017109334
1003 0.383008849765074 0.03911648687429 0.42780114599166 0.0434295681971144 0.000506345089581232 0.0261546422033841 0.0015190352687437 0.0784639266101523
1004 0.383115659088133 0.038983083130404 0.427936680466491 0.0432831819644694 0.000506730339012688 0.0261636184986129 0.00152019101703806 0.0784908554958388
1005 0.383222086889683 0.0388501554351785 0.428071740924145 0.0431373075645073 0.000507114444172541 0.0261725628524489 0.00152134333251762 0.0785176885573466
1006 0.383328133941371 0.0387177028298111 0.428206328236643 0.0429919440568265 0.000507497405542646 0.0261814753282944 0.00152249221662794 0.0785444259848832
1007 0.383433801018058 0.0385857243514539 0.428340443280739 0.0428470904959034 0.00050787922362844 0.026190355989833 0.00152363767088532 0.078571067969499
1008 0.383539088897777 0.0384542190332683 0.428474086937865 0.0427027459311535 0.000508259898958799 0.0261992049010253 0.0015247796968764 0.078597614703076
1009 0.383643998361689 0.0383231859044789 0.428607260094075 0.0425589094069913 0.000508639432085896 0.0262080221261056 0.00152591829625769 0.0786240663783168
1010 0.383748530194038 0.0381926239904281 0.428739963639991 0.0424155799628912 0.00050901782358505 0.0262168077295778 0.00152705347075515 0.0786504231887335
1011 0.383852685182112 0.0380625323126294 0.428872198470744 0.042272756633447 0.000509395074054583 0.0262255617762123 0.00152818522216375 0.078676685328637
1012 0.383956464116195 0.0379329098888215 0.429003965485921 0.0421304384484323 0.000509771184115675 0.0262342843310418 0.00152931355234702 0.0787028529931255
1013 0.384059867789526 0.037803755733022 0.42913526558951 0.0419886244328605 0.000510146154412213 0.0262429754593581 0.00153043846323664 0.0787289263780743
1014 0.384162896998258 0.0376750688555806 0.429266099689842 0.0418473136070439 0.000510519985610649 0.0262516352267081 0.00153155995683195 0.0787549056801244
1015 0.384265552541414 0.0375468482632327 0.429396468699537 0.041706504986654 0.000510892678399847 0.0262602636988906 0.00153267803519954 0.0787807910966717
1016 0.384367835220844 0.0374190929591518 0.429526373535452 0.0415661975827801 0.000511264233490938 0.0262688609419521 0.00153379270047281 0.0788065828258562
1017 0.384469745841183 0.0372918019430031 0.429655815118621 0.0414263904019892 0.000511634651617171 0.0262774270221838 0.00153490395485151 0.0788322810665514
1018 0.38457128520981 0.037164974210996 0.429784794374203 0.0412870824463848 0.000512003933533765 0.0262859620061178 0.00153601180060129 0.0788578860183533
1019 0.384672454136803 0.0370386087559364 0.429913312231431 0.0411482727136657 0.000512372080017757 0.0262944659605233 0.00153711624005327 0.0788833978815699
1020 0.384773253434902 0.0369127045672793 0.430041369623549 0.0410099601971848 0.000512739091867856 0.0263029389524035 0.00153821727560357 0.0789088168572104
1021 0.384873683919462 0.036787260631181 0.430168967487766 0.0408721438860077 0.000513104969904291 0.0263113810489915 0.00153931490971287 0.0789341431469745
1022 0.384973746408416 0.0366622759305509 0.430296106765198 0.0407348227649712 0.00051346971496866 0.0263197923177473 0.00154040914490598 0.0789593769532418
1023 0.385073441722229 0.0365377494451032 0.430422788400815 0.0405979958147412 0.000513833327923783 0.0263281728263539 0.00154149998377135 0.0789845184790616
1024 0.385172770683862 0.0364136801514089 0.430549013343388 0.040461662011871 0.000514195809653548 0.026336522642714 0.00154258742896065 0.0790095679281418
1025 0.385271734118725 0.0362900670229466 0.430674782545433 0.0403258203288587 0.000514557161062762 0.0263448418349463 0.00154367148318829 0.0790345255048389
1026 0.385370332854642 0.0361669090301543 0.43080009696316 0.0401904697342056 0.000514917383076998 0.0263531304713824 0.00154475214923099 0.0790593914141471
1027 0.385468567721806 0.03604420514048 0.43092495755642 0.040055609192473 0.000515276476642446 0.0263613886205628 0.00154582942992734 0.0790841658616885
1028 0.385566439552739 0.0359219543184323 0.43104936528865 0.0399212376643394 0.000515634442725758 0.026369616351234 0.00154690332817727 0.0791088490537021
1029 0.385663949182254 0.0358001555256316 0.431173321126822 0.0397873541066583 0.000515991282313902 0.0263778137323446 0.0015479738469417 0.0791334411970337
1030 0.385761097447413 0.0356788077208599 0.431296826041389 0.0396539574725143 0.000516346996414001 0.026385980833042 0.001549040989242 0.079157942499126
1031 0.385857885187484 0.0355579098601113 0.431419881006235 0.03952104671128 0.000516701586053191 0.0263941177226692 0.00155010475815957 0.0791823531680077
1032 0.385954313243908 0.0354374608966419 0.431542486998618 0.0393886207686728 0.000517055052278461 0.0264022244707613 0.00155116515683538 0.0792066734122839
1033 0.386050382460254 0.0353174597810191 0.431664644999123 0.0392566785868106 0.000517407396156503 0.0264103011470418 0.00155222218846951 0.0792309034411253
1034 0.386146093682179 0.0351979054611718 0.431786355991608 0.0391252191042683 0.00051775861877356 0.0264183478214196 0.00155327585632068 0.0792550434642589
1035 0.386241447757391 0.0350787968824393 0.431907620963152 0.0389942412561333 0.000518108721235272 0.0264263645639857 0.00155432616370582 0.0792790936919572
1036 0.386336445535611 0.0349601329876204 0.432028440904003 0.0388637439740614 0.000518457704666527 0.0264343514450095 0.00155537311399958 0.0793030543350285
1037 0.386431087868529 0.0348419127170224 0.432148816807529 0.0387337261863319 0.0005188055702113 0.0264423085349356 0.0015564167106339 0.0793269256048068
1038 0.38652537560977 0.0347241350085097 0.432268749670164 0.0386041868179031 0.00051915231903251 0.0264502359043807 0.00155745695709753 0.0793507077131422
1039 0.386619309614853 0.034606798797552 0.43238824049136 0.0384751247904673 0.000519497952311858 0.0264581336241302 0.00155849385693557 0.0793744008723906
1040 0.386712890741151 0.034489903017273 0.432507290273534 0.0383465390225049 0.00051984247124968 0.0264660017651346 0.00155952741374904 0.0793980052954038
1041 0.386806119847857 0.0343734465984977 0.43262590002202 0.0382184284293397 0.00052018587706479 0.0264738403985067 0.00156055763119437 0.0794215211955201
1042 0.386898997795943 0.0342574284698008 0.432744070745014 0.0380907919231928 0.000520528170994331 0.0264816495955181 0.00156158451298299 0.0794449487865544
1043 0.38699152544812 0.0341418475575537 0.432861803453531 0.0379636284132369 0.000520869354293616 0.0264894294275961 0.00156260806288085 0.0794682882827882
1044 0.387083703668806 0.0340267027859719 0.432979099161348 0.0378369368056497 0.00052120942823598 0.0264971799663201 0.00156362828470794 0.0794915398989603
1045 0.387175533324081 0.0339119930771624 0.433095958884961 0.0377107160036679 0.000521548394112625 0.026504901283419 0.00156464518233788 0.0795147038502571
1046 0.387267015281658 0.03379771735117 0.433212383643531 0.0375849649076405 0.000521886253232466 0.0265125934507676 0.0015656587596974 0.0795377803523028
1047 0.387358150410838 0.0336838745260242 0.433328374458835 0.0374596824150816 0.000522223006921979 0.0265202565403834 0.00156666902076594 0.0795607696211501
1048 0.387448939582477 0.0335704635177852 0.433443932355219 0.0373348674207238 0.000522558656525046 0.0265278906244236 0.00156767596957514 0.0795836718732708
1049 0.38753938366895 0.0334574832405907 0.43355905835955 0.0372105188165705 0.000522893203402805 0.026535495775182 0.00156867961020842 0.079606487325546
1050 0.38762948354411 0.0333449326067009 0.433673753501164 0.0370866354919483 0.000523226648933497 0.0265430720650858 0.00156967994680049 0.0796292161952572
1051 0.387719240083257 0.0332328105265445 0.433788018811821 0.0369632163335593 0.000523558994512307 0.0265506195666922 0.00157067698353692 0.0796518587000766
1052 0.387808654163098 0.0331211159087644 0.433901855325656 0.036840260225533 0.000523890241551221 0.026558138352686 0.00157167072465366 0.0796744150580581
1053 0.387897726661711 0.0330098476602622 0.43401526407913 0.0367177660494779 0.000524220391478867 0.0265656284958759 0.0015726611744366 0.0796968854876276
1054 0.387986458458514 0.0328990046862437 0.434128246110983 0.0365957326845328 0.000524549445740361 0.0265730900691915 0.00157364833722108 0.0797192702075744
1055 0.38807485043422 0.0327885858902629 0.434240802462188 0.0364741590074185 0.000524877405797161 0.0265805231456806 0.00157463221739148 0.0797415694370417
1056 0.388162903470811 0.0326785901742671 0.434352934175903 0.0363530438924877 0.000525204273126909 0.0265879277985059 0.00157561281938073 0.0797637833955177
1057 0.388250618451498 0.0325690164386405 0.434464642297423 0.0362323862117769 0.000525530049223282 0.0265953041009421 0.00157659014766985 0.0797859123028264
1058 0.388337996260686 0.0324598635822483 0.434575927874135 0.0361121848350557 0.00052585473559584 0.0266026521263729 0.00157756420678752 0.0798079563791186
1059 0.388425037783941 0.0323511305024805 0.434686791955471 0.0359924386298777 0.000526178333769872 0.0266099719482878 0.00157853500130961 0.0798299158448632
1060 0.388511743907952 0.032242816095295 0.434797235592861 0.03587314646163 0.000526500845286245 0.0266172636402794 0.00157950253585874 0.0798517909208383
1061 0.3885981155205 0.0321349192552611 0.434907259839689 0.0357543071935829 0.000526822271701257 0.0266245272760406 0.00158046681510377 0.0798735818281217
1062 0.388684153510423 0.0320274388756019 0.435016865751245 0.0356359196869395 0.000527142614586479 0.0266317629293611 0.00158142784375944 0.0798952887880833
1063 0.38876985876758 0.0319203738482377 0.435126054384683 0.0355179828008845 0.000527461875528609 0.0266389706741251 0.00158238562658583 0.0799169120223754
1064 0.388855232182821 0.0318137230638275 0.435234826798969 0.0354004953926329 0.00052778005612932 0.0266461505843081 0.00158334016838796 0.0799384517529243
1065 0.388940274647947 0.0317074854118119 0.435343184054846 0.0352834563174793 0.000528097158005109 0.0266533027339739 0.00158429147401533 0.0799599082019218
1066 0.389024987055683 0.0316016597804546 0.435451127214779 0.0351668644288455 0.000528413182787146 0.0266604271972722 0.00158523954836144 0.0799812815918165
1067 0.389109370299642 0.0314962450568841 0.43555865734292 0.0350507185783288 0.000528728132121127 0.0266675240484351 0.00158618439636338 0.0800025721453054
1068 0.389193425274292 0.031391240127135 0.435665775505054 0.0349350176157497 0.00052904200766712 0.0266745933617751 0.00158712602300136 0.0800237800853252
1069 0.389277152874922 0.0312866438761893 0.435772482768566 0.0348197603891996 0.000529354811099421 0.0266816352116813 0.00158806443329826 0.080044905635044
1070 0.389360553997612 0.0311824551880172 0.435878780202386 0.0347049457450879 0.000529666544106399 0.0266886496726177 0.0015889996323192 0.0800659490178531
1071 0.389443629539199 0.0310786729456175 0.435984668876955 0.034590572528189 0.000529977208390352 0.0266956368191195 0.00158993162517106 0.0800869104573585
1072 0.389526380397244 0.0309752960310582 0.436090149864177 0.0344766395816889 0.000530286805667356 0.0267025967257908 0.00159086041700207 0.0801077901773724
1073 0.389608807470001 0.0308723233255164 0.436195224237375 0.0343631457472316 0.000530595337667118 0.0267095294673018 0.00159178601300135 0.0801285884019055
1074 0.389690911656388 0.0307697537093184 0.436299893071252 0.0342500898649657 0.000530902806132825 0.0267164351183862 0.00159270841839848 0.0801493053551585
1075 0.389772693855949 0.0306675860619788 0.436404157441846 0.0341374707735896 0.000531209212821002 0.026723313753838 0.001593627638463 0.0801699412615142
1076 0.389854154968828 0.0305658192622403 0.43650801842649 0.0340252873103976 0.000531514559501359 0.0267301654485097 0.00159454367850408 0.080190496345529
1077 0.389935295895736 0.0304644521881124 0.436611477103766 0.0339135383113249 0.00053181884795665 0.0267369902773085 0.00159545654386995 0.0802109708319255
1078 0.39001611753792 0.0303634837169102 0.436714534553468 0.0338022226109928 0.000532122079982521 0.0267437883151947 0.00159636623994756 0.0802313649455842
1079 0.39009662079713 0.0302629127252932 0.436817191856559 0.0336913390427538 0.000532424257387367 0.0267505596371785 0.0015972727721621 0.0802516789115356
1080 0.390176806575596 0.0301627380893033 0.436919450095127 0.0335808864387352 0.000532725381992184 0.0267573043183175 0.00159817614597655 0.0802719129549525
1081 0.390256675775987 0.0300629586844027 0.437021310352347 0.0334708636298843 0.000533025455630428 0.0267640224337141 0.00159907636689129 0.0802920673011422
1082 0.390336229301391 0.0299635733855122 0.437122773712443 0.0333612694460117 0.000533324480147866 0.0267707140585128 0.0015999734404436 0.0803121421755384
1083 0.390415468055276 0.0298645810670477 0.437223841260639 0.0332521027158351 0.000533622457402431 0.0267773792678981 0.00160086737220729 0.0803321378036942
1084 0.390494392941468 0.0297659806029585 0.437324514083129 0.0331433622670229 0.000533919389264081 0.0267840181370913 0.00160175816779224 0.0803520544112738
1085 0.390573004864117 0.0296677708667634 0.43742479326703 0.033035046926237 0.000534215277614655 0.0267906307413485 0.00160264583284396 0.0803718922240454
1086 0.390651304727669 0.0295699507315878 0.437524679900346 0.0329271555191756 0.000534510124347724 0.0267972171559578 0.00160353037304317 0.0803916514678733
1087 0.390729293436837 0.0294725190701999 0.437624175071925 0.0328196868706161 0.000534803931368456 0.0268037774562369 0.00160441179410537 0.0804113323687107
1088 0.390806971896572 0.0293754747550472 0.437723279871427 0.0327126398044569 0.000535096700593471 0.0268103117175308 0.00160529010178041 0.0804309351525923
1089 0.390884341012034 0.029278816658292 0.437821995389276 0.0326060131437595 0.000535388433950694 0.0268168200152089 0.00160616530185208 0.0804504600456266
1090 0.390961401688566 0.0291825436518471 0.437920322716627 0.0324998057107904 0.00053567913337922 0.026823302424663 0.00160703740013766 0.080469907273989
1091 0.391038154831661 0.0290866546074114 0.43801826294533 0.0323940163270621 0.000535968800829171 0.0268297590213048 0.00160790640248751 0.0804892770639145
1092 0.391114601346937 0.0289911483965049 0.438115817167884 0.0322886438133747 0.000536257438261552 0.0268361898805633 0.00160877231478466 0.0805085696416898
1093 0.391190742140112 0.0288960238905032 0.438212986477406 0.0321836869898563 0.000536545047648117 0.0268425950778825 0.00160963514294435 0.0805277852336474
1094 0.39126657811697 0.0288012799606727 0.438309771967593 0.0320791446760037 0.000536831630971222 0.0268489746887191 0.00161049489291367 0.0805469240661573
1095 0.391342110183337 0.0287069154782042 0.43840617473268 0.0319750156907225 0.000537117190223693 0.0268553287885403 0.00161135157067108 0.0805659863656209
1096 0.391417339245057 0.0286129293142478 0.438502195867408 0.0318712988523676 0.000537401727408682 0.0268616574528211 0.00161220518222605 0.0805849723584632
1097 0.391492266207959 0.0285193203399456 0.438597836466986 0.0317679929787822 0.000537685244539531 0.0268679607570421 0.00161305573361859 0.0806038822711264
1098 0.391566891977835 0.0284260874264664 0.438693097627052 0.0316650968873376 0.000537967743639636 0.0268742387766877 0.00161390323091891 0.080622716330063
1099 0.391641217460408 0.0283332294450378 0.438787980443641 0.0315626093949723 0.000538249226742304 0.0268804915872429 0.00161474768022691 0.0806414747617287
1100 0.391715243561315 0.0282407452669803 0.438882486013144 0.0314605293182308 0.000538529695890624 0.0268867192641919 0.00161558908767187 0.0806601577925757
1101 0.391788971186069 0.0281486337637391 0.438976615432279 0.0313588554733019 0.000538809153137325 0.0268929218830154 0.00161642745941198 0.0806787656490462
1102 0.391862401240044 0.0280568938069172 0.439070369798049 0.0312575866760575 0.000539087600544643 0.0268990995191885 0.00161726280163393 0.0806972985575655
1103 0.391935534628442 0.0279655242683072 0.43916375020771 0.0311567217420899 0.000539365040184185 0.0269052522481785 0.00161809512055255 0.0807157567445355
