"k" "s" "DF"
0.4175 0.2725 0.230258379295012
0.4175 0.275 0.231974327745422
0.4175 0.2775 0.233651332587827
0.4175 0.28 0.235287713228385
0.4175 0.2825 0.236881736779961
0.4175 0.285 0.238431616687513
0.4175 0.2875 0.239935511366296
0.4175 0.29 0.241391522860914
0.4175 0.2925 0.242797695534403
0.4175 0.295 0.244152014797732
0.4175 0.2975 0.245452405891514
0.4175 0.3 0.246696732733263
0.4175 0.3025 0.247882796845166
0.4175 0.305 0.249008336379216
0.4175 0.3075 0.250071025258561
0.4175 0.31 0.251068472456103
0.4175 0.3125 0.251998221433819
0.4175 0.315 0.252857749768815
0.4175 0.3175 0.253644468994982
0.4175 0.32 0.254355724692082
0.4175 0.3225 0.254988796857356
0.4175 0.325 0.255540900598133
0.4175 0.3275 0.256009187187557
0.4175 0.33 0.256390745529316
0.4175 0.3325 0.256682604081209
0.4175 0.335 0.256881733291403
0.4175 0.3375 0.256985048605354
0.4175 0.34 0.256989414105394
0.4175 0.3425 0.256891646849044
0.4175 0.345 0.256688521975799
0.4175 0.3475 0.25637677865564
0.4175 0.35 0.255953126955417
0.4175 0.3525 0.255414255701523
0.4175 0.355 0.254756841418599
0.4175 0.3575 0.253977558424202
0.4175 0.36 0.25307309015803
0.4175 0.3625 0.252040141821215
0.4175 0.365 0.250875454395919
0.4175 0.3675 0.249575820107561
0.4175 0.37 0.248138099381171
0.4175 0.3725 0.246559239328997
0.4175 0.375 0.244836293788242
0.4175 0.3775 0.242966444905232
0.4175 0.38 0.240947026234977
0.4175 0.3825 0.238775547292776
0.4175 0.385 0.23644971945692
0.4175 0.3875 0.23396748307878
0.4175 0.39 0.23132703560869
0.4175 0.3925 0.228526860493613
0.4175 0.395 0.225565756546335
0.4175 0.3975 0.22244286742706
0.4175 0.4 0.219157710818363
0.4175 0.4025 0.215710206815504
0.4175 0.405 0.212100704998617
0.4175 0.4075 0.208330009604165
0.4175 0.41 0.204399402173456
0.4175 0.4125 0.200310661029547
0.4175 0.415 0.196066076923887
0.4175 0.4175 0.191668464204062
0.4175 0.42 0.187121166886875
0.4175 0.4225 0.182428059078996
0.4175 0.425 0.177593539271752
0.4175 0.4275 0.172622518147268
0.4175 0.43 0.167520399668589
0.4175 0.4325 0.162293055383294
0.4175 0.435 0.156946792043709
0.4175 0.4375 0.151488312830669
0.4175 0.44 0.145924672654079
0.4175 0.4425 0.140263228183882
0.4175 0.445 0.134511583430535
0.4175 0.4475 0.128677531836074
0.4175 0.45 0.122768995947979
0.4175 0.4525 0.116793965822057
0.4175 0.455 0.110760437333705
0.4175 0.4575 0.104676351567489
0.4175 0.46 0.0985495364040357
0.4175 0.4625 0.0923876513340412
0.4175 0.465 0.0861981364073426
0.4175 0.4675 0.0799881660775112
0.4175 0.47 0.073764608537541
0.4175 0.4725 0.0675339909684938
0.4175 0.475 0.0613024709488119
0.4175 0.4775 0.055075814104871
0.4175 0.48 0.0488593779293534
0.4175 0.4825 0.042658101556911
0.4175 0.485 0.0364765011662356
0.4175 0.4875 0.0303186705641732
0.4175 0.49 0.0241882862886407
0.4175 0.4925 0.0180886072459877
0.4175 0.495 0.0120208447127325
0.4175 0.4975 0.00570690178566606
0.4175 0.5 0.000323610654054325
0.42 0.0025 0.000206292580082112
0.42 0.005 0.000909530038044203
0.42 0.0075 0.00263743585937123
0.42 0.01 0.00492349722231992
0.42 0.0125 0.00707096949690765
0.42 0.015 0.00902570158155135
0.42 0.0175 0.0108868572158559
0.42 0.02 0.0127142372509818
0.42 0.0225 0.0145354590760611
0.42 0.025 0.0163625371891697
0.42 0.0275 0.018200470194497
0.42 0.03 0.0200512152948836
0.42 0.0325 0.021915454342244
0.42 0.035 0.0237933508840123
0.42 0.0375 0.0256848645410919
0.42 0.04 0.0275898778901631
0.42 0.0425 0.029508246162387
0.42 0.045 0.031439815927219
0.42 0.0475 0.0333844316087636
0.42 0.05 0.0353419373720111
0.42 0.0525 0.037312177333376
0.42 0.055 0.0392949952251109
0.42 0.0575 0.0412902339287167
0.42 0.06 0.0432977350184768
0.42 0.0625 0.045317338354448
0.42 0.065 0.0473488817286457
0.42 0.0675 0.0493922005572964
0.42 0.07 0.0514471276100128
0.42 0.0725 0.0535134927675533
0.42 0.075 0.0555911228013053
0.42 0.0775 0.0576798411690643
0.42 0.08 0.0597794678228552
0.42 0.0825 0.0618898190254801
0.42 0.085 0.0640107071731812
0.42 0.0875 0.0661419406223552
0.42 0.09 0.0682833235186537
0.42 0.0925 0.0704346556271362
0.42 0.095 0.0725957321623612
0.42 0.0975 0.0747663436175033
0.42 0.1 0.0769462755917096
0.42 0.1025 0.0791353086150322
0.42 0.105 0.0813332179703513
0.42 0.1075 0.0835397735117684
0.42 0.11 0.0857547394790043
0.42 0.1125 0.087977874307376
0.42 0.115 0.0902089304329454
0.42 0.1175 0.0924476540924791
0.42 0.12 0.0946937851178439
0.42 0.1225 0.0969470567245013
0.42 0.125 0.0992071952937588
0.42 0.1275 0.101473920148439
0.42 0.13 0.103746943321639
0.42 0.1325 0.10602596931824
0.42 0.135 0.108310694868838
0.42 0.1375 0.110600808675744
0.42 0.14 0.112895991150727
0.42 0.1425 0.115195914144118
0.42 0.145 0.117500240664951
0.42 0.1475 0.119808624591737
0.42 0.15 0.122120710373519
0.42 0.1525 0.124436132720798
0.42 0.155 0.126754516285952
0.42 0.1575 0.129075475332716
0.42 0.16 0.131398613394309
0.42 0.1625 0.133723522919769
0.42 0.165 0.136049784908053
0.42 0.1675 0.13837696852942
0.42 0.17 0.140704630733647
0.42 0.1725 0.143032315844559
0.42 0.175 0.145359555140386
0.42 0.1775 0.147685866419421
0.42 0.18 0.150010753550435
0.42 0.1825 0.152333706007325
0.42 0.185 0.154654198387392
0.42 0.1875 0.156971689912717
0.42 0.19 0.159285623914006
0.42 0.1925 0.161595427296316
0.42 0.195 0.16390050998605
0.42 0.1975 0.166200264358584
0.42 0.2 0.168494064645885
0.42 0.2025 0.170781266323486
0.42 0.205 0.173061205476151
0.42 0.2075 0.175333198141573
0.42 0.21 0.177596539631445
0.42 0.2125 0.179850503829239
0.42 0.215 0.18209434246403
0.42 0.2175 0.184327284359717
0.42 0.22 0.186548534658988
0.42 0.2225 0.18875727402141
0.42 0.225 0.190952657795039
0.42 0.2275 0.19313381516095
0.42 0.23 0.195299848250186
0.42 0.2325 0.197449831232566
0.42 0.235 0.199582809376958
0.42 0.2375 0.201697798082595
0.42 0.24 0.203793781881145
0.42 0.2425 0.205869713409289
0.42 0.245 0.207924512351721
0.42 0.2475 0.209957064354538
0.42 0.25 0.211966219909187
0.42 0.2525 0.213950793207273
0.42 0.255 0.215909560966699
0.42 0.2575 0.217841261229867
0.42 0.26 0.21974459213488
0.42 0.2625 0.22161821066097
0.42 0.265 0.223460731349692
0.42 0.2675 0.225270725003804
0.42 0.27 0.227046717366101
0.42 0.2725 0.228787187781015
0.42 0.275 0.230490567842207
0.42 0.2775 0.232155240030036
0.42 0.28 0.233779536343396
0.42 0.2825 0.235361736931146
0.42 0.285 0.236900068729162
0.42 0.2875 0.238392704109966
0.42 0.29 0.23983775955285
0.42 0.2925 0.241233294343576
0.42 0.295 0.242577309313936
0.42 0.2975 0.243867745632831
0.42 0.3 0.245102483662051
0.42 0.3025 0.246279341891586
0.42 0.305 0.247396075971119
0.42 0.3075 0.248450377856374
0.42 0.31 0.249439875091131
0.42 0.3125 0.250362130248148
0.42 0.315 0.251214640554747
0.42 0.3175 0.251994837731636
0.42 0.32 0.252700088076522
0.42 0.3225 0.253327692827243
0.42 0.325 0.253874888842566
0.42 0.3275 0.254338849642379
0.42 0.33 0.254716686852769
0.42 0.3325 0.25500545210537
0.42 0.335 0.255202139444411
0.42 0.3375 0.255303688298928
0.42 0.34 0.255306987081711
0.42 0.3425 0.255208877480472
0.42 0.345 0.255006159510534
0.42 0.3475 0.254695597401738
0.42 0.35 0.254273926395231
0.42 0.3525 0.253737860528064
0.42 0.355 0.253084101484873
0.42 0.3575 0.252309348596148
0.42 0.36 0.251410310061336
0.42 0.3625 0.250383715471999
0.42 0.365 0.249226329705036
0.42 0.3675 0.24793496824826
0.42 0.37 0.246506514009832
0.42 0.3725 0.244937935648921
0.42 0.375 0.243226307446851
0.42 0.3775 0.241368830715628
0.42 0.38 0.239362856713664
0.42 0.3825 0.237205911006413
0.42 0.385 0.234895719172336
0.42 0.3875 0.232430233712108
0.42 0.39 0.22980766197142
0.42 0.3925 0.22702649483555
0.42 0.395 0.22408553589799
0.42 0.3975 0.220983930746712
0.42 0.4 0.217721195952075
0.42 0.4025 0.214297247281534
0.42 0.405 0.210712426611036
0.42 0.4075 0.206967526953881
0.42 0.41 0.203063814988307
0.42 0.4125 0.199003050438466
0.42 0.415 0.19478750165335
0.42 0.4175 0.190419956738009
0.42 0.42 0.185903729623889
0.42 0.4225 0.181242660522751
0.42 0.425 0.176441110292402
0.42 0.4275 0.171503948352598
0.42 0.43 0.166436533924168
0.42 0.4325 0.161244690520658
0.42 0.435 0.155934673794632
0.42 0.4375 0.150513133023824
0.42 0.44 0.144987066707922
0.42 0.4425 0.139363772926354
0.42 0.445 0.133650795272187
0.42 0.4475 0.127855865318663
0.42 0.45 0.12198684268537
0.42 0.4525 0.116051653844622
0.42 0.455 0.110058230841419
0.42 0.4575 0.104014451090726
0.42 0.46 0.09792807936485
0.42 0.4625 0.0918067129946336
0.42 0.465 0.0856577311866473
0.42 0.4675 0.0794882492115714
0.42 0.47 0.0733050780547153
0.42 0.4725 0.0671146899467108
0.42 0.475 0.0609231900191547
0.42 0.4775 0.054736294163845
0.42 0.48 0.0485593130213245
0.42 0.4825 0.0423971418885281
0.42 0.485 0.0362542562164341
0.42 0.4875 0.030134712257325
0.42 0.49 0.0240421522146377
0.42 0.4925 0.0179798053319115
0.42 0.495 0.0119490916306464
0.42 0.4975 0.00569530755712322
0.42 0.5 0.000327947905794234
0.4225 0.0025 0.000209375181446242
0.4225 0.005 0.000929782466773969
0.4225 0.0075 0.00267898520169019
0.4225 0.01 0.00494930187204129
0.4225 0.0125 0.00706705715212497
0.4225 0.015 0.00899866224174282
0.4225 0.0175 0.0108428311427401
0.4225 0.02 0.0126565665415749
0.4225 0.0225 0.0144657594118129
0.4225 0.025 0.0162815206619512
0.4225 0.0275 0.0181084038463285
0.4225 0.03 0.0199481571921457
0.4225 0.0325 0.0218013685561865
0.4225 0.035 0.0236681610074793
0.4225 0.0375 0.0255484776916294
0.4225 0.04 0.0274421951350077
0.4225 0.0425 0.0293491669011099
0.4225 0.045 0.0312692396590359
0.4225 0.0475 0.0332022585977117
0.4225 0.05 0.0351480688624377
0.4225 0.0525 0.0371065155909638
0.4225 0.055 0.0390774435167491
0.4225 0.0575 0.0410606964862889
0.4225 0.06 0.0430561170034344
0.4225 0.0625 0.0450635458286956
0.4225 0.065 0.0470828216328743
0.4225 0.0675 0.0491137806963594
0.4225 0.07 0.051156256644491
0.4225 0.0725 0.0532100802106333
0.4225 0.075 0.0552750790201995
0.4225 0.0775 0.0573510773903306
0.4225 0.08 0.0594378961411043
0.4225 0.0825 0.0615353524150562
0.4225 0.085 0.0636432595024994
0.4225 0.0875 0.0657614266706315
0.4225 0.09 0.0678896589948355
0.4225 0.0925 0.0700277571908724
0.4225 0.095 0.0721755174468932
0.4225 0.0975 0.0743327312543862
0.4225 0.1 0.0764991852372941
0.4225 0.1025 0.0786746609786615
0.4225 0.105 0.0808589348442374
0.4225 0.1075 0.0830517778025354
0.4225 0.11 0.0852529552408873
0.4225 0.1125 0.0874622267770773
0.4225 0.115 0.0896793460661735
0.4225 0.1175 0.0919040606021695
0.4225 0.12 0.0941361115141085
0.4225 0.1225 0.0963752333563287
0.4225 0.125 0.0986211538925057
0.4225 0.1275 0.100873593873162
0.4225 0.13 0.103132266806311
0.4225 0.1325 0.105396878720904
0.4225 0.135 0.107667127922761
0.4225 0.1375 0.109942704742638
0.4225 0.14 0.112223291276087
0.4225 0.1425 0.11450856111477
0.4225 0.145 0.116798179068871
0.4225 0.1475 0.119091800880223
0.4225 0.15 0.121389072925808
0.4225 0.1525 0.123689631911205
0.4225 0.155 0.125993104553634
0.4225 0.1575 0.128299107254144
0.4225 0.16 0.130607245758569
0.4225 0.1625 0.132917114806781
0.4225 0.165 0.135228297769822
0.4225 0.1675 0.137540366274449
0.4225 0.17 0.139852879814602
0.4225 0.1725 0.142165385349346
0.4225 0.175 0.144477416886743
0.4225 0.1775 0.146788495053178
0.4225 0.18 0.149098126647572
0.4225 0.1825 0.151405804179978
0.4225 0.185 0.153711005393963
0.4225 0.1875 0.156013192772239
0.4225 0.19 0.158311813024928
0.4225 0.1925 0.160606296559889
0.4225 0.195 0.162896056934464
0.4225 0.1975 0.165180490288068
0.4225 0.2 0.167458974754933
0.4225 0.2025 0.16973086985642
0.4225 0.205 0.171995515872211
0.4225 0.2075 0.174252233189743
0.4225 0.21 0.176500321631237
0.4225 0.2125 0.178739059757638
0.4225 0.215 0.180967704148837
0.4225 0.2175 0.18318548865952
0.4225 0.22 0.185391623649993
0.4225 0.2225 0.187585295191381
0.4225 0.225 0.189765664244587
0.4225 0.2275 0.191931865812435
0.4225 0.23 0.194083008064473
0.4225 0.2325 0.196218171433911
0.4225 0.235 0.19833640768628
0.4225 0.2375 0.2004367389594
0.4225 0.24 0.20251815677437
0.4225 0.2425 0.204579621017336
0.4225 0.245 0.206620058891942
0.4225 0.2475 0.208638363842437
0.4225 0.25 0.210633394447605
0.4225 0.2525 0.212603973285794
0.4225 0.255 0.214548885771535
0.4225 0.2575 0.216466878964454
0.4225 0.26 0.218356660351392
0.4225 0.2625 0.220216896602975
0.4225 0.265 0.222046212306113
0.4225 0.2675 0.22384318867435
0.4225 0.27 0.225606362238306
0.4225 0.2725 0.227334223518955
0.4225 0.275 0.229025215686974
0.4225 0.2775 0.230677733211967
0.4225 0.28 0.232290120506008
0.4225 0.2825 0.233860670566675
0.4225 0.285 0.235387623625539
0.4225 0.2875 0.236869165808956
0.4225 0.29 0.238303427819041
0.4225 0.2925 0.239688483643746
0.4225 0.295 0.241022349306265
0.4225 0.2975 0.242302981665267
0.4225 0.3 0.243528277279014
0.4225 0.3025 0.244696071348029
0.4225 0.305 0.245804136752809
0.4225 0.3075 0.246850183205035
0.4225 0.31 0.247831856532924
0.4225 0.3125 0.248746738123681
0.4225 0.315 0.249592344548609
0.4225 0.3175 0.250366127399136
0.4225 0.32 0.251065473365025
0.4225 0.3225 0.251687704589189
0.4225 0.325 0.252230079336892
0.4225 0.3275 0.2526897930207
0.4225 0.33 0.253063979626274
0.4225 0.3325 0.253349713587985
0.4225 0.335 0.253544012167306
0.4225 0.3375 0.253643838391031
0.4225 0.34 0.253646104610355
0.4225 0.3425 0.253547676745859
0.4225 0.345 0.253345379287174
0.4225 0.3475 0.253036001119519
0.4225 0.35 0.25261630225229
0.4225 0.3525 0.252083021527133
0.4225 0.355 0.25143288538434
0.4225 0.3575 0.250662617766642
0.4225 0.36 0.249768951238292
0.4225 0.3625 0.248748639394372
0.4225 0.365 0.247598470630135
0.4225 0.3675 0.246315283332581
0.4225 0.37 0.244895982545819
0.4225 0.3725 0.243337558147791
0.4225 0.375 0.241637104557971
0.4225 0.3775 0.239791841973555
0.4225 0.38 0.237799139104736
0.4225 0.3825 0.23565653734783
0.4225 0.385 0.233361776298008
0.4225 0.3875 0.230912820461131
0.4225 0.39 0.228307886976888
0.4225 0.3925 0.225545474113645
0.4225 0.395 0.222624390239634
0.4225 0.3975 0.219543782916869
0.4225 0.4 0.216303167704642
0.4225 0.4025 0.212902456200942
0.4225 0.405 0.209341982794926
0.4225 0.4075 0.205622529554602
0.4225 0.41 0.201745348634338
0.4225 0.4125 0.197712181560192
0.4225 0.415 0.193525274740781
0.4225 0.4175 0.189187390560945
0.4225 0.42 0.184701813447685
0.4225 0.4225 0.180072350354961
0.4225 0.425 0.175303325197359
0.4225 0.4275 0.170399566872061
0.4225 0.43 0.165366390642708
0.4225 0.4325 0.160209572814249
0.4225 0.435 0.154935318800036
0.4225 0.4375 0.149550224864679
0.4225 0.44 0.144061234011045
0.4225 0.4425 0.138475586658642
0.4225 0.445 0.132800766924621
0.4225 0.4475 0.127044445459423
0.4225 0.45 0.121214419898976
0.4225 0.4525 0.115318554068461
0.4225 0.455 0.109364717105099
0.4225 0.4575 0.103360723657597
0.4225 0.46 0.0973142762688498
0.4225 0.4625 0.0912329109596096
0.4225 0.465 0.0851239469095765
0.4225 0.4675 0.0789944409858654
0.4225 0.47 0.0728511477051964
0.4225 0.4725 0.0667004850440319
0.4225 0.475 0.0605485063384972
0.4225 0.4775 0.0544008783507909
0.4225 0.48 0.0482628654269203
0.4225 0.4825 0.0421393195358302
0.4225 0.485 0.0360346758625633
0.4225 0.4875 0.0299529535189314
0.4225 0.49 0.0238977607394433
0.4225 0.4925 0.0178722971759479
0.4225 0.495 0.0118781592407105
0.4225 0.4975 0.005682358278659
0.4225 0.5 0.000332330287338314
0.425 0.0025 0.000212515709056449
0.425 0.005 0.000950307365668666
0.425 0.0075 0.00271960530881674
0.425 0.01 0.00497291035558192
0.425 0.0125 0.00706154700725175
0.425 0.015 0.00897086568664187
0.425 0.0175 0.0107986366757729
0.425 0.02 0.0125991110354047
0.425 0.0225 0.0143965346358613
0.425 0.025 0.0162011704523553
0.425 0.0275 0.0180171601731353
0.425 0.03 0.0198460613503339
0.425 0.0325 0.0216883773438799
0.425 0.035 0.0235441954411975
0.425 0.0375 0.0254134445433489
0.425 0.04 0.0272959961467427
0.425 0.0425 0.0291917025942152
0.425 0.045 0.0311004108380342
0.425 0.0475 0.0330219668979376
0.425 0.05 0.0349562169149511
0.425 0.0525 0.0369030070429889
0.425 0.055 0.0388621830040427
0.425 0.0575 0.0408335895949287
0.425 0.06 0.0428170702345743
0.425 0.0625 0.044812466570383
0.425 0.065 0.046819618139483
0.425 0.0675 0.0488383620750014
0.425 0.07 0.0508685328474837
0.425 0.0725 0.0529099620331293
0.425 0.075 0.0549624781022207
0.425 0.0775 0.0570259062225755
0.425 0.08 0.0591000680740368
0.425 0.0825 0.0611847816708817
0.425 0.085 0.0632798611897076
0.425 0.0875 0.0653851168008745
0.425 0.09 0.0675003545019384
0.425 0.0925 0.0696253759518341
0.425 0.095 0.071759978304759
0.425 0.0975 0.0739039540429088
0.425 0.1 0.0760570908073143
0.425 0.1025 0.07821917122617
0.425 0.105 0.0803899727400814
0.425 0.1075 0.0825692674237583
0.425 0.11 0.0847568218036927
0.425 0.1125 0.086952396671429
0.425 0.115 0.0891557468920332
0.425 0.1175 0.091366621207406
0.425 0.12 0.0935847620340954
0.425 0.1225 0.0958099052552694
0.425 0.125 0.0980417800065216
0.425 0.1275 0.10028010845519
0.425 0.13 0.102524605572857
0.425 0.1325 0.10477497890071
0.425 0.135 0.10703092830744
0.425 0.1375 0.109292145739335
0.425 0.14 0.11155831496224
0.425 0.1425 0.113829111295042
0.425 0.145 0.116104201334316
0.425 0.1475 0.118383242669779
0.425 0.15 0.120665883590184
0.425 0.1525 0.122951762779271
0.425 0.155 0.125240509001376
0.425 0.1575 0.127531740776309
0.425 0.16 0.129825066043075
0.425 0.1625 0.132120081812014
0.425 0.165 0.134416373804918
0.425 0.1675 0.136713516082675
0.425 0.17 0.139011070659967
0.425 0.1725 0.14130858710654
0.425 0.175 0.143605602134561
0.425 0.1775 0.145901639171533
0.425 0.18 0.148196207918267
0.425 0.1825 0.150488803891347
0.425 0.185 0.152778907949561
0.425 0.1875 0.155065985803709
0.425 0.19 0.157349487509229
0.425 0.1925 0.15962884694103
0.425 0.195 0.161903481249938
0.425 0.1975 0.164172790300139
0.425 0.2 0.166436156086984
0.425 0.2025 0.168692942134539
0.425 0.205 0.170942492872211
0.425 0.2075 0.173184132989829
0.425 0.21 0.175417166770513
0.425 0.2125 0.177640877400684
0.425 0.215 0.179854526256569
0.425 0.2175 0.182057352166554
0.425 0.22 0.184248570648762
0.425 0.2225 0.186427373123222
0.425 0.225 0.188592926098057
0.425 0.2275 0.190744370329097
0.425 0.23 0.192880819952394
0.425 0.2325 0.195001361589149
0.425 0.235 0.197105053422595
0.425 0.2375 0.199190924246465
0.425 0.24 0.201257972484729
0.425 0.2425 0.20330516518239
0.425 0.245 0.205331436967201
0.425 0.2475 0.207335688982312
0.425 0.25 0.209316787789985
0.425 0.2525 0.211273564246656
0.425 0.255 0.21320481234983
0.425 0.2575 0.215109288057489
0.425 0.26 0.216985708080935
0.425 0.2625 0.21883274865226
0.425 0.265 0.220649044267945
0.425 0.2675 0.222433186410448
0.425 0.27 0.22418372225001
0.425 0.2725 0.2258991533294
0.425 0.275 0.227577934234759
0.425 0.2775 0.229218471256353
0.425 0.28 0.230819121043574
0.425 0.2825 0.23237818925935
0.425 0.285 0.233893929239812
0.425 0.2875 0.235364540666045
0.425 0.29 0.236788168255644
0.425 0.2925 0.238162900482987
0.425 0.295 0.23948676833824
0.425 0.2975 0.240757744136562
0.425 0.3 0.24197374039037
0.425 0.3025 0.243132608759201
0.425 0.305 0.244232139093488
0.425 0.3075 0.245270058590532
0.425 0.31 0.246244031083077
0.425 0.3125 0.247151656483268
0.425 0.315 0.247990470407245
0.425 0.3175 0.248757944008419
0.425 0.32 0.249451484050369
0.425 0.3225 0.250068433253479
0.425 0.325 0.250606070952751
0.425 0.3275 0.251061614107802
0.425 0.33 0.251432218709746
0.425 0.3325 0.25171498163352
0.425 0.335 0.251906942988198
0.425 0.3375 0.252005089021857
0.425 0.34 0.252006355641601
0.425 0.3425 0.251907632613263
0.425 0.345 0.251705768509096
0.425 0.3475 0.251397576475139
0.425 0.35 0.250979840892961
0.425 0.3525 0.250449325012726
0.425 0.355 0.249802779635985
0.425 0.3575 0.249036952926862
0.425 0.36 0.248148601429159
0.425 0.3625 0.247134502364036
0.425 0.365 0.245991467277882
0.425 0.3675 0.244716357102479
0.425 0.37 0.243306098679055
0.425 0.3725 0.241757702783983
0.425 0.375 0.240068283676118
0.425 0.3775 0.238235080163835
0.425 0.38 0.23625547816315
0.425 0.3825 0.234127034686726
0.425 0.385 0.231847503166772
0.425 0.3875 0.229414859972897
0.425 0.39 0.226827331938978
0.425 0.3925 0.224083424661494
0.425 0.395 0.221181951276414
0.425 0.3975 0.218122061363618
0.425 0.4 0.214903269568592
0.425 0.4025 0.211525483472811
0.425 0.405 0.207989030189144
0.425 0.4075 0.204294681109745
0.425 0.41 0.200443674194358
0.425 0.4125 0.196437733160302
0.425 0.415 0.19227908292497
0.425 0.4175 0.187970460661009
0.425 0.42 0.183515121856221
0.425 0.4225 0.178916840827011
0.425 0.425 0.174179905217039
0.425 0.4275 0.169309104121728
0.425 0.43 0.164309709612721
0.425 0.4325 0.159187451591283
0.425 0.435 0.153948486071029
0.425 0.4375 0.148599357171965
0.425 0.44 0.143146953291878
0.425 0.4425 0.137598458099246
0.425 0.445 0.131961297155187
0.425 0.4475 0.126243081112012
0.425 0.45 0.120451546545317
0.425 0.4525 0.114594495549159
0.425 0.455 0.108679735255936
0.425 0.4575 0.102715018432553
0.425 0.46 0.0967079862534056
0.425 0.4625 0.0906661142618859
0.425 0.465 0.0845966624112252
0.425 0.4675 0.0785066299293861
0.425 0.47 0.0724027155898053
0.425 0.4725 0.0662912837983897
0.425 0.475 0.0601783367356736
0.425 0.4775 0.0540694926288992
0.425 0.48 0.0479699700779411
0.425 0.4825 0.0418845782254062
0.425 0.485 0.0358177124452014
0.425 0.4875 0.0297733551168349
0.425 0.49 0.0237550808668249
0.425 0.4925 0.0177660598675067
0.425 0.495 0.0118080368830726
0.425 0.4975 0.0056681550904492
0.425 0.5 0.000336756999009105
0.4275 0.0025 0.000215715137439787
0.4275 0.005 0.000971092680616253
0.4275 0.0075 0.00275923906763542
0.4275 0.01 0.0049943862891276
0.4275 0.0125 0.0070545422264894
0.4275 0.015 0.00894238614027466
0.4275 0.0175 0.0107543177181004
0.4275 0.02 0.0125418932154632
0.4275 0.0225 0.014327793276743
0.4275 0.025 0.0161214862026328
0.4275 0.0275 0.0179267330474929
0.4275 0.03 0.0197449176484412
0.4275 0.0325 0.0215764675398488
0.4275 0.035 0.0234214384523647
0.4275 0.0375 0.025279747019057
0.4275 0.04 0.0271512605957908
0.4275 0.0425 0.0290358306867422
0.4275 0.045 0.0309333046796596
0.4275 0.0475 0.032843529476633
0.4275 0.05 0.0347663522234563
0.4275 0.0525 0.0367016200824606
0.4275 0.055 0.0386491797506448
0.4275 0.0575 0.0406088769603751
0.4275 0.06 0.0425805560313698
0.4275 0.0625 0.0445640594846749
0.4275 0.065 0.0465592277116097
0.4275 0.0675 0.0485658986869206
0.4275 0.07 0.0505839077161112
0.4275 0.0725 0.05261308720869
0.4275 0.075 0.0546532664708603
0.4275 0.0775 0.0567042715126352
0.4275 0.08 0.0587659248654991
0.4275 0.0825 0.0608380454076142
0.4275 0.085 0.0629204481942062
0.4275 0.0875 0.0650129442912637
0.4275 0.09 0.0671153406110559
0.4275 0.0925 0.0692274397482481
0.4275 0.095 0.0713490398156192
0.4275 0.0975 0.0734799342785322
0.4275 0.1 0.0756199117874654
0.4275 0.1025 0.0777687560079795
0.4275 0.105 0.0799262454475793
0.4275 0.1075 0.0820921532790058
0.4275 0.11 0.0842662471595169
0.4275 0.1125 0.0864482890457538
0.4275 0.115 0.0886380350038277
0.4275 0.1175 0.0908352350142747
0.4275 0.12 0.0930396327715272
0.4275 0.1225 0.0952509654775891
0.4275 0.125 0.097468963629577
0.4275 0.1275 0.0996933508008198
0.4275 0.13 0.101923843415188
0.4275 0.1325 0.104160150514336
0.4275 0.135 0.106401973517541
0.4275 0.1375 0.108649005973792
0.4275 0.14 0.110900933305825
0.4275 0.1425 0.113157432545734
0.4275 0.145 0.115418172061826
0.4275 0.1475 0.11768281127637
0.4275 0.15 0.119951000373847
0.4275 0.1525 0.122222379999358
0.4275 0.155 0.12449658094678
0.4275 0.1575 0.126773223836271
0.4275 0.16 0.129051918780733
0.4275 0.1625 0.131332265040782
0.4275 0.165 0.133613850667813
0.4275 0.1675 0.135896252134696
0.4275 0.17 0.138179033953641
0.4275 0.1725 0.14046174828077
0.4275 0.175 0.142743934506878
0.4275 0.1775 0.145025118833905
0.4275 0.18 0.147304813836583
0.4275 0.1825 0.149582518008735
0.4275 0.185 0.151857715293667
0.4275 0.1875 0.154129874598107
0.4275 0.19 0.156398449289104
0.4275 0.1925 0.158662876673305
0.4275 0.195 0.160922577458018
0.4275 0.1975 0.163176955193436
0.4275 0.2 0.165425395695414
0.4275 0.2025 0.167667266448164
0.4275 0.205 0.169901915986238
0.4275 0.2075 0.172128673255146
0.4275 0.21 0.17434684694998
0.4275 0.2125 0.176555724831376
0.4275 0.215 0.178754573018202
0.4275 0.2175 0.180942635256306
0.4275 0.22 0.183119132162718
0.4275 0.2225 0.185283260444678
0.4275 0.225 0.187434192092917
0.4275 0.2275 0.189571073548606
0.4275 0.23 0.19169302484346
0.4275 0.2325 0.193799138712489
0.4275 0.235 0.195888479678971
0.4275 0.2375 0.197960083111255
0.4275 0.24 0.2000129542511
0.4275 0.2425 0.202046067213308
0.4275 0.245 0.204058363956555
0.4275 0.2475 0.206048753225393
0.4275 0.25 0.208016109463562
0.4275 0.2525 0.2099592716989
0.4275 0.255 0.211877042400315
0.4275 0.2575 0.21376818630749
0.4275 0.26 0.215631429234236
0.4275 0.2625 0.21746545684666
0.4275 0.265 0.21926891341764
0.4275 0.2675 0.221040400559429
0.4275 0.27 0.22277847593661
0.4275 0.2725 0.224481651962059
0.4275 0.275 0.226148394479082
0.4275 0.2775 0.227777121433437
0.4275 0.28 0.229366201539581
0.4275 0.2825 0.230913952946206
0.4275 0.285 0.232418641906875
0.4275 0.2875 0.233878481462471
0.4275 0.29 0.235291630143158
