"G" "X" "Y" "A" "D" "O"
621 0.38536673430271 9.88446503663393e-42 0.61463326569729 0.608961687206161 0.332089658668004
622 0.385366726951818 8.21383631903896e-42 0.614633273048182 0.608961685825708 0.33208968249919
623 0.38536671976895 6.8255698283985e-42 0.61463328023105 0.608961684476808 0.332089705785655
624 0.385366712750264 5.67194197270601e-42 0.614633287249736 0.60896168315874 0.332089728539849
625 0.385366705892008 4.71329518386746e-42 0.614633294107992 0.608961681870799 0.33208975077394
626 0.385366699190514 3.91667463562452e-42 0.614633300809486 0.608961680612297 0.332089772499815
627 0.3853666926422 3.25469537701753e-42 0.6146333073578 0.608961679382562 0.332089793729092
628 0.385366686243564 2.70460093765278e-42 0.614633313756436 0.608961678180935 0.33208981447312
629 0.385366679991185 2.24748104311973e-42 0.614633320008815 0.608961677006774 0.332089834742993
630 0.385366673881719 1.86762154851398e-42 0.614633326118281 0.60896167585945 0.332089854549547
631 0.3853666679119 1.55196424318555e-42 0.6146333320881 0.608961674738352 0.332089873903374
632 0.385366662078537 1.28965795679466e-42 0.614633337921463 0.608961673642879 0.332089892814821
633 0.385366656378509 1.07168553535575e-42 0.614633343621491 0.608961672572446 0.332089911294
634 0.38536665080877 8.90553864078836e-43 0.61463334919123 0.60896167152648 0.332089929350792
635 0.385366645366341 7.40036281131712e-43 0.614633354633659 0.608961670504422 0.332089946994851
636 0.385366640048313 6.14958527452984e-43 0.614633359951688 0.608961669505725 0.332089964235612
637 0.38536663485184 5.11020874353748e-43 0.614633365148159 0.608961668529855 0.332089981082293
638 0.385366629774147 4.24650314305031e-43 0.614633370225853 0.608961667576292 0.332089997543901
639 0.385366624812516 3.52877733769499e-43 0.614633375187484 0.608961666644525 0.332090013629239
640 0.385366619964296 2.93235845726839e-43 0.614633380035704 0.608961665734055 0.332090029346906
641 0.385366615226894 2.43674373184258e-43 0.614633384773106 0.608961664844396 0.332090044705308
642 0.385366610597777 2.0248956798923e-43 0.614633389402223 0.608961663975073 0.332090059712656
643 0.38536660607447 1.6826564205683e-43 0.61463339392553 0.608961663125619 0.332090074376974
644 0.385366601654554 1.39826097629368e-43 0.614633398345446 0.608961662295583 0.332090088706103
645 0.385366597335666 1.16193283478591e-43 0.614633402664334 0.608961661484518 0.332090102707704
646 0.385366593115497 9.65547867387549e-44 0.614633406884503 0.608961660691992 0.332090116389265
647 0.385366588991791 8.02355050429626e-44 0.614633411008209 0.608961659917582 0.3320901297581
648 0.385366584962342 6.66744389033858e-44 0.614633415037658 0.608961659160872 0.332090142821357
649 0.385366581024995 5.54054065408787e-44 0.614633418975004 0.608961658421459 0.332090155586022
650 0.385366577177647 4.60410182090896e-44 0.614633422822353 0.608961657698947 0.332090168058919
651 0.385366573418239 3.82593591078264e-44 0.614633426581761 0.608961656992949 0.332090180246718
652 0.385366569744762 3.17929230919552e-44 0.614633430255238 0.608961656303089 0.332090192155934
653 0.385366566155251 2.64194167563458e-44 0.614633433844749 0.608961655628997 0.332090203792936
654 0.385366562647787 2.19541177741799e-44 0.614633437352213 0.608961654970313 0.332090215163947
655 0.385366559220495 1.82435247955743e-44 0.614633440779505 0.608961654326685 0.332090226275045
656 0.385366555871542 1.51600806126861e-44 0.614633444128458 0.608961653697768 0.332090237132171
657 0.385366552599138 1.25977871925133e-44 0.614633447400863 0.608961653083227 0.332090247741132
658 0.385366549401532 1.04685618378247e-44 0.614633450598468 0.608961652482733 0.332090258107599
659 0.385366546277015 8.69920921398753e-45 0.614633453722985 0.608961651895964 0.332090268237115
660 0.385366543223917 7.22890515072817e-45 0.614633456776083 0.608961651322607 0.332090278135096
661 0.385366540240605 6.00710572085818e-45 0.614633459759395 0.608961650762356 0.332090287806835
662 0.385366537325484 4.991809717504e-45 0.614633462674516 0.60896165021491 0.332090297257502
663 0.385366534476995 4.14811479995995e-45 0.614633465523005 0.608961649679978 0.332090306492152
664 0.385366531693615 3.44701767356745e-45 0.614633468306385 0.608961649157273 0.332090315515721
665 0.385366528973856 2.86441705804536e-45 0.614633471026144 0.608961648646516 0.332090324333035
666 0.385366526316264 2.38028516984378e-45 0.614633473683736 0.608961648147433 0.332090332948807
667 0.385366523719418 1.97797923700798e-45 0.614633476280583 0.608961647659758 0.332090341367645
668 0.385366521181928 1.64366937886053e-45 0.614633478818072 0.608961647183229 0.33209034959405
669 0.38536651870244 1.36586318302047e-45 0.61463348129756 0.608961646717593 0.33209035763242
670 0.385366516279626 1.13501063639068e-45 0.614633483720374 0.6089616462626 0.332090365487055
671 0.385366513912191 9.43175829030064e-46 0.614633486087809 0.608961645818008 0.332090373162152
672 0.38536651159887 7.83764145243432e-46 0.61463348840113 0.608961645383577 0.332090380661816
673 0.385366509338426 6.51295563676602e-46 0.614633490661574 0.608961644959076 0.332090387990057
674 0.385366507129649 5.41216273269381e-46 0.614633492870351 0.608961644544279 0.332090395150794
675 0.38536650497136 4.49742129083424e-46 0.614633495028641 0.608961644138962 0.332090402147855
676 0.385366502862403 3.73728566564777e-46 0.614633497137597 0.60896164374291 0.33209040898498
677 0.385366500801651 3.10562502348926e-46 0.614633499198349 0.608961643355911 0.332090415665827
678 0.385366498788004 2.5807250553621e-46 0.614633501211996 0.608961642977757 0.332090422193966
679 0.385366496820383 2.1445415144015e-46 0.614633503179618 0.608961642608247 0.33209042857289
680 0.385366494897736 1.78207991731372e-46 0.614633505102264 0.608961642247183 0.332090434806007
681 0.385366493019037 1.48088008607286e-46 0.614633506980963 0.608961641894372 0.332090440896652
682 0.385366491183279 1.23058781021743e-46 0.61463350881672 0.608961641549625 0.33209044684808
683 0.385366489389483 1.02259890499037e-46 0.614633510610517 0.608961641212759 0.332090452663474
684 0.385366487636688 8.49763429282034e-47 0.614633512363312 0.608961640883592 0.332090458345943
685 0.385366485923957 7.06139895419363e-47 0.614633514076043 0.608961640561949 0.332090463898525
686 0.385366484250375 5.86791021389459e-47 0.614633515749625 0.608961640247658 0.332090469324189
687 0.385366482615047 4.87614004169753e-47 0.614633517384953 0.608961639940551 0.332090474625837
688 0.385366481017098 4.0519947955207e-47 0.614633518982902 0.608961639640464 0.332090479806303
689 0.385366479455674 3.3671431998959e-47 0.614633520544326 0.608961639347235 0.332090484868357
690 0.38536647792994 2.79804241463825e-47 0.61463352207006 0.60896163906071 0.332090489814705
691 0.385366476439081 2.32512871333868e-47 0.614633523560919 0.608961638780733 0.332090494647993
692 0.385366474982299 1.93214495001455e-47 0.614633525017701 0.608961638507156 0.332090499370804
693 0.385366473558815 1.60558169455458e-47 0.614633526441185 0.608961638239832 0.332090503985664
694 0.385366472167868 1.33421282513236e-47 0.614633527832132 0.608961637978619 0.33209050849504
695 0.385366470808715 1.10870961286514e-47 0.614633529191285 0.608961637723376 0.332090512901343
696 0.385366469480628 9.21320032285037e-48 0.614633530519372 0.608961637473968 0.33209051720693
697 0.385366468182898 7.6560227342727e-48 0.614633531817102 0.60896163723026 0.332090521414102
698 0.385366466914831 6.36203294603051e-48 0.614633533085169 0.608961636992122 0.332090525525109
699 0.385366465675748 5.28674803267704e-48 0.614633534324251 0.608961636759428 0.332090529542149
700 0.385366464464988 4.39320339042522e-48 0.614633535535012 0.608961636532053 0.33209053346737
701 0.385366463281903 3.65068202133233e-48 0.614633536718097 0.608961636309875 0.332090537302871
702 0.38536646212586 3.03365858863162e-48 0.61463353787414 0.608961636092775 0.332090541050702
703 0.385366460996241 2.52092194348012e-48 0.614633539003759 0.608961635880638 0.332090544712867
704 0.385366459892442 2.09484595862191e-48 0.614633540107558 0.60896163567335 0.332090548291325
705 0.385366458813873 1.74078360274459e-48 0.614633541186127 0.608961635470799 0.332090551787988
706 0.385366457759958 1.44656342589584e-48 0.614633542240042 0.608961635272879 0.332090555204726
707 0.385366456730132 1.20207114686517e-48 0.614633543269868 0.608961635079482 0.332090558543367
708 0.385366455723846 9.98901958947532e-49 0.614633544276154 0.608961634890506 0.332090561805695
709 0.38536645474056 8.30071601559321e-49 0.61463354525944 0.608961634705849 0.332090564993455
710 0.38536645377975 6.89776265344249e-49 0.61463354622025 0.608961634525413 0.332090568108351
711 0.385366452840901 5.73193077133645e-49 0.614633547159098 0.608961634349102 0.332090571152048
712 0.385366451923513 4.76314306121006e-49 0.614633548076487 0.60896163417682 0.332090574126175
713 0.385366451027093 3.95809591829775e-49 0.614633548972907 0.608961634008476 0.33209057703232
714 0.385366450151163 3.28911457745909e-49 0.614633549848837 0.608961633843981 0.332090579872039
715 0.385366449295255 2.73320174967788e-49 0.614633550704745 0.608961633683245 0.332090582646849
716 0.38536644845891 2.27124705412889e-49 0.61463355154109 0.608961633526183 0.332090585358234
717 0.385366447641682 1.88737006880476e-49 0.614633552358317 0.608961633372711 0.332090588007643
718 0.385366446843134 1.56837441604162e-49 0.614633553156866 0.608961633222748 0.332090590596495
719 0.385366446062839 1.30329411627949e-49 0.614633553937161 0.608961633076212 0.332090593126171
720 0.385366445300379 1.08301661525817e-49 0.614633554699621 0.608961632933025 0.332090595598026
721 0.385366444555347 8.99969525618257e-50 0.614633555444653 0.608961632793111 0.332090598013381
722 0.385366443827345 7.47860314159096e-50 0.614633556172655 0.608961632656396 0.332090600373527
723 0.385366443115982 6.21459986095067e-50 0.614633556884017 0.608961632522805 0.332090602679726
724 0.38536644242088 5.16423330117374e-50 0.61463355757912 0.608961632392268 0.332090604933211
725 0.385366441741666 4.29139544903235e-50 0.614633558258334 0.608961632264715 0.332090607135188
726 0.385366441077977 3.56608112124251e-50 0.614633558922023 0.608961632140077 0.332090609286833
727 0.385366440429458 2.96335648893674e-50 0.614633559570542 0.608961632018287 0.332090611389297
728 0.385366439795763 2.46250193793344e-50 0.614633560204237 0.608961631899282 0.332090613443704
729 0.385366439176552 2.04629979927749e-50 0.614633560823448 0.608961631782997 0.332090615451152
730 0.385366438571495 1.70044246466881e-50 0.614633561428505 0.60896163166937 0.332090617412716
731 0.385366437980268 1.41304053981576e-50 0.614633562019732 0.60896163155834 0.332090619329444
732 0.385366437402555 1.17421412771033e-50 0.614633562597446 0.608961631449848 0.33209062120236
733 0.385366436838046 9.75753191544258e-51 0.614633563161954 0.608961631343836 0.332090623032466
734 0.385366436286441 8.10835321706045e-51 0.614633563713559 0.608961631240247 0.33209062482074
735 0.385366435747445 6.73791204654637e-51 0.614633564252556 0.608961631139026 0.332090626568139
736 0.385366435220768 5.59909731292473e-51 0.614633564779232 0.608961631040118 0.332090628275597
737 0.38536643470613 4.65276045130805e-51 0.61463356529387 0.608961630943471 0.332090629944027
738 0.385366434203255 3.86636962897398e-51 0.614633565796745 0.608961630849034 0.332090631574322
739 0.385366433711874 3.21289141207566e-51 0.614633566288126 0.608961630756755 0.332090633167352
740 0.385366433231725 2.66986144851264e-51 0.614633566768275 0.608961630666585 0.332090634723969
741 0.385366432762552 2.21861222021783e-51 0.614633567237448 0.608961630578476 0.332090636245006
742 0.385366432304102 1.84363131762514e-51 0.614633567695898 0.608961630492381 0.332090637731276
743 0.385366431856131 1.5320281759881e-51 0.614633568143869 0.608961630408254 0.332090639183574
744 0.3853664314184 1.27309094176726e-51 0.6146335685816 0.60896163032605 0.332090640602676
745 0.385366430990674 1.05791823566737e-51 0.614633569009326 0.608961630245725 0.332090641989341
746 0.385366430572725 8.79113153596098e-52 0.614633569427276 0.608961630167236 0.332090643344311
747 0.385366430164329 7.30528986343004e-52 0.614633569835672 0.608961630090541 0.332090644668309
748 0.385366429765267 6.07057916690013e-52 0.614633570234733 0.608961630015599 0.332090645962044
749 0.385366429375328 5.0445543008198e-52 0.614633570624672 0.60896162994237 0.332090647226208
750 0.385366428994301 4.19194402695956e-52 0.614633571005699 0.608961629870815 0.332090648461477
751 0.385366428621984 3.48343850955336e-52 0.614633571378016 0.608961629800895 0.33209064966851
752 0.385366428258177 2.89468174311229e-52 0.614633571741823 0.608961629732574 0.332090650847954
753 0.385366427902685 2.40543427601923e-52 0.614633572097315 0.608961629665814 0.332090652000438
754 0.385366427555319 1.99887744720009e-52 0.61463357244468 0.60896162960058 0.33209065312658
755 0.385366427215894 1.66103521790365e-52 0.614633572784107 0.608961629536838 0.332090654226981
756 0.385366426884226 1.38029372313987e-52 0.614633573115774 0.608961629474552 0.33209065530223
757 0.385366426560139 1.14700202659497e-52 0.614633573439861 0.60896162941369 0.332090656352902
758 0.385366426243461 9.53140354339713e-53 0.614633573756539 0.608961629354219 0.332090657379558
759 0.38536642593402 7.9204440233772e-53 0.614633574065979 0.608961629296107 0.332090658382747
760 0.385366425631653 6.58176240386686e-53 0.614633574368347 0.608961629239324 0.332090659363006
761 0.385366425336197 5.46933936951449e-53 0.614633574663803 0.608961629183839 0.332090660320858
762 0.385366425047495 4.54493360440119e-53 0.614633574952505 0.608961629129622 0.332090661256817
763 0.385366424765391 3.77676718590706e-53 0.614633575234609 0.608961629076644 0.332090662171382
764 0.385366424489736 3.13843316800703e-53 0.614633575510264 0.608961629024877 0.332090663065043
765 0.385366424220381 2.60798780043514e-53 0.614633575779619 0.608961628974293 0.332090663938276
766 0.385366423957183 2.16719617730766e-53 0.614633576042817 0.608961628924866 0.33209066479155
767 0.385366423700001 1.80090538317653e-53 0.614633576299999 0.608961628876568 0.332090665625321
768 0.385366423448698 1.49652358741169e-53 0.614633576551302 0.608961628829375 0.332090666440033
769 0.385366423203139 1.24358717995268e-53 0.614633576796862 0.60896162878326 0.332090667236123
770 0.385366422963192 1.03340106803231e-53 0.614633577036808 0.608961628738199 0.332090668014017
771 0.38536642272873 8.58739768499691e-54 0.61463357727127 0.608961628694168 0.33209066877413
772 0.385366422499628 7.13599020315372e-54 0.614633577500372 0.608961628651143 0.332090669516869
773 0.385366422275762 5.92989378502657e-54 0.614633577724238 0.608961628609102 0.332090670242631
774 0.385366422057013 4.92764694018486e-54 0.614633577942987 0.608961628568022 0.332090670951804
775 0.385366421843264 4.09479583266261e-54 0.614633578156736 0.608961628527881 0.332090671644767
776 0.385366421634401 3.40270987538064e-54 0.6146335783656 0.608961628488657 0.33209067232189
777 0.385366421430312 2.82759750803424e-54 0.614633578569689 0.60896162845033 0.332090672983536
778 0.385366421230887 2.34968832424264e-54 0.614633578769113 0.608961628412879 0.332090673630059
779 0.385366421036021 1.95255343227786e-54 0.614633578963979 0.608961628376284 0.332090674261804
780 0.38536642084561 1.62254068568959e-54 0.61463357915439 0.608961628340526 0.332090674879109
781 0.38536642065955 1.34830536897863e-54 0.61463357934045 0.608961628305585 0.332090675482304
782 0.385366420477743 1.12042020489062e-54 0.614633579522256 0.608961628271442 0.332090676071711
783 0.385366420300093 9.31051276708913e-55 0.614633579699907 0.60896162823808 0.332090676647646
784 0.385366420126502 7.73688724858726e-55 0.614633579873498 0.60896162820548 0.332090677210417
785 0.38536641995688 6.42922960088585e-55 0.61463358004312 0.608961628173626 0.332090677760324
786 0.385366419791134 5.34258700200425e-55 0.614633580208865 0.6089616281425 0.332090678297662
787 0.385366419629178 4.4396043754415e-55 0.614633580370822 0.608961628112085 0.332090678822718
788 0.385366419470923 3.68924024975249e-55 0.614633580529077 0.608961628082365 0.332090679335772
789 0.385366419316285 3.0656996583787e-55 0.614633580683715 0.608961628053325 0.332090679837099
790 0.385366419165182 2.5475473964619e-55 0.614633580834818 0.608961628024949 0.332090680326967
791 0.385366419017533 2.11697115142876e-55 0.614633580982467 0.60896162799722 0.332090680805638
792 0.385366418873258 1.75916917628395e-55 0.614633581126742 0.608961627970127 0.332090681273368
793 0.385366418732282 1.46184145590358e-55 0.614633581267718 0.608961627943652 0.332090681730407
794 0.385366418594528 1.21476687435803e-55 0.614633581405473 0.608961627917782 0.332090682176999
795 0.385366418459922 1.00945184771574e-55 0.614633581540078 0.608961627892504 0.332090682613383
796 0.385366418328393 8.38838343519398e-56 0.614633581671606 0.608961627867803 0.332090683039793
797 0.385366418199871 6.97061249637902e-56 0.614633581800129 0.608961627843667 0.332090683456456
798 0.385366418074286 5.79246751660702e-56 0.614633581925714 0.608961627820083 0.332090683863595
799 0.385366417951572 4.81344787735471e-56 0.614633582048428 0.608961627797038 0.332090684261428
800 0.385366417831663 3.9998982121648e-56 0.614633582168337 0.608961627774519 0.332090684650167
801 0.385366417714494 3.3238514496105e-56 0.614633582285506 0.608961627752516 0.332090685030021
802 0.385366417600004 2.76206740049405e-56 0.614633582399996 0.608961627731015 0.332090685401192
803 0.385366417488131 2.29523383917818e-56 0.614633582511869 0.608961627710005 0.33209068576388
804 0.385366417378815 1.90730261494437e-56 0.614633582621186 0.608961627689476 0.332090686118277
805 0.385366417271997 1.58493797114507e-56 0.614633582728003 0.608961627669417 0.332090686464574
806 0.385366417167621 1.31705810723897e-56 0.614633582832379 0.608961627649815 0.332090686802955
807 0.385366417065631 1.09445422417138e-56 0.614633582934369 0.608961627630662 0.332090687133602
808 0.385366416965972 9.09473957175977e-57 0.614633583034028 0.608961627611946 0.332090687456691
809 0.385366416868591 7.55758313494165e-57 0.614633583131409 0.608961627593659 0.332090687772395
810 0.385366416773436 6.28023071825775e-57 0.614633583226564 0.608961627575789 0.332090688080883
811 0.385366416680456 5.21877128767589e-57 0.614633583319544 0.608961627558328 0.33209068838232
812 0.385366416589601 4.3367154760814e-57 0.614633583410399 0.608961627541266 0.332090688676866
813 0.385366416500823 3.60374120289688e-57 0.614633583499177 0.608961627524593 0.33209068896468
814 0.385366416414074 2.99465130404246e-57 0.614633583585926 0.608961627508302 0.332090689245916
815 0.385366416329308 2.48850733909932e-57 0.614633583670692 0.608961627492384 0.332090689520723
816 0.38536641624648 2.06790979891239e-57 0.614633583753521 0.608961627476829 0.332090689789249
817 0.385366416165544 1.71839996961733e-57 0.614633583834456 0.608961627461629 0.332090690051636
818 0.385366416086459 1.42796289121097e-57 0.614633583913541 0.608961627446778 0.332090690308027
819 0.385366416009181 1.18661432407098e-57 0.614633583990819 0.608961627432265 0.332090690558557
820 0.38536641593367 9.86057524738146e-58 0.61463358406633 0.608961627418084 0.33209069080336
821 0.385366415859885 8.19398032079737e-58 0.614633584140115 0.608961627404228 0.332090691042568
822 0.385366415787786 6.80906659151878e-58 0.614633584212214 0.608961627390688 0.332090691276309
823 0.385366415717335 5.65822543227155e-58 0.614633584282665 0.608961627377458 0.332090691504706
824 0.385366415648495 4.70189483516904e-58 0.614633584351505 0.60896162736453 0.332090691727883
825 0.385366415581228 3.90719940435567e-58 0.614633584418772 0.608961627351897 0.332090691945959
826 0.385366415515499 3.24682021164159e-58 0.614633584484501 0.608961627339554 0.33209069215905
827 0.385366415451272 2.69805566460769e-58 0.614633584548728 0.608961627327492 0.33209069236727
828 0.385366415388513 2.24204110301881e-58 0.614633584611487 0.608961627315706 0.332090692570731
829 0.385366415327189 1.86310029592304e-58 0.614633584672812 0.60896162730419 0.332090692769542
830 0.385366415267266 1.54820654611192e-58 0.614633584732734 0.608961627292936 0.332090692963808
831 0.385366415208713 1.28653487654484e-58 0.614633584791287 0.608961627281941 0.332090693153634
832 0.385366415151498 1.06908990442909e-58 0.614633584848502 0.608961627271196 0.33209069333912
833 0.385366415095592 8.88396610531527e-59 0.614633584904409 0.608961627260697 0.332090693520367
834 0.385366415040963 7.38243373421871e-59 0.614633584959037 0.608961627250438 0.332090693697472
835 0.385366414987582 6.13468435038356e-59 0.614633585012418 0.608961627240413 0.332090693870528
836 0.385366414935422 5.09782456987777e-59 0.614633585064578 0.608961627230618 0.332090694039628
837 0.385366414884454 4.23621067668609e-59 0.614633585115546 0.608961627221046 0.332090694204863
838 0.385366414834651 3.52022331288512e-59 0.614633585165349 0.608961627211694 0.332090694366322
839 0.385366414785987 2.92524926577495e-59 0.614633585214013 0.608961627202554 0.33209069452409
840 0.385366414738435 2.43083534926998e-59 0.614633585261565 0.608961627193624 0.332090694678251
841 0.385366414691969 2.01998529286666e-59 0.614633585308031 0.608961627184898 0.33209069482889
842 0.385366414646566 1.67857546762084e-59 0.614633585353434 0.608961627176372 0.332090694976084
843 0.385366414602201 1.39486936377933e-59 0.614633585397799 0.60896162716804 0.332090695119915
844 0.385366414558849 1.15911412945703e-59 0.614633585441151 0.608961627159899 0.332090695260457
845 0.385366414516489 9.63205300730338e-60 0.614633585483511 0.608961627151944 0.332090695397788
846 0.385366414475097 8.00408197707006e-60 0.614633585524903 0.608961627144171 0.332090695531979
847 0.385366414434651 6.65126409116102e-60 0.614633585565349 0.608961627136575 0.332090695663103
848 0.385366414395129 5.52709406705111e-60 0.614633585604871 0.608961627129153 0.33209069579123
849 0.385366414356511 4.59292675880929e-60 0.614633585643489 0.608961627121901 0.332090695916428
850 0.385366414318775 3.81664866829486e-60 0.614633585681224 0.608961627114814 0.332090696038765
851 0.385366414281902 3.17157399220967e-60 0.614633585718098 0.60896162710789 0.332090696158305
852 0.385366414245872 2.63552725485532e-60 0.614633585754128 0.608961627101123 0.332090696275113
853 0.385366414210666 2.19008099062709e-60 0.614633585789334 0.608961627094512 0.33209069638925
854 0.385366414176264 1.81992227035929e-60 0.614633585823736 0.608961627088051 0.33209069650078
855 0.385366414142648 1.51232629485021e-60 0.614633585857352 0.608961627081738 0.332090696609759
856 0.385366414109801 1.25671895950108e-60 0.614633585890199 0.60896162707557 0.332090696716248
857 0.385366414077705 1.04431335252769e-60 0.614633585922295 0.608961627069542 0.332090696820303
858 0.385366414046342 8.67807690788332e-61 0.614633585953658 0.608961627063652 0.332090696921979
859 0.385366414015696 7.21134309288258e-61 0.614633585984304 0.608961627057897 0.332090697021331
860 0.385366413985751 5.99251075472812e-61 0.614633586014249 0.608961627052274 0.332090697118412
861 0.38536641395649 4.9796805784132e-61 0.61463358604351 0.608961627046778 0.332090697213275
862 0.385366413927898 4.13803490337672e-61 0.614633586072102 0.608961627041409 0.332090697305969
863 0.385366413899959 3.43864081062765e-61 0.61463358610004 0.608961627036162 0.332090697396544
864 0.38536641387266 2.85745550729024e-61 0.61463358612734 0.608961627031035 0.332090697485049
865 0.385366413845984 2.37449981707015e-61 0.614633586154016 0.608961627026026 0.332090697571531
866 0.385366413819917 1.97317136405212e-61 0.614633586180083 0.608961627021131 0.332090697656036
867 0.385366413794447 1.63967383942163e-61 0.614633586205553 0.608961627016348 0.33209069773861
868 0.385366413769559 1.36254273123986e-61 0.614633586230441 0.608961627011674 0.332090697819296
869 0.38536641374524 1.13225121347265e-61 0.61463358625476 0.608961627007107 0.332090697898137
870 0.385366413721476 9.40882646077785e-62 0.614633586278524 0.608961627002644 0.332090697975177
871 0.385366413698256 7.81858427815956e-62 0.614633586301744 0.608961626998283 0.332090698050456
872 0.385366413675567 6.49711846289889e-62 0.614633586324434 0.608961626994022 0.332090698124014
873 0.385366413653396 5.3990015094428e-62 0.614633586346604 0.608961626989859 0.332090698195891
874 0.385366413631731 4.48648388734778e-62 0.614633586368268 0.60896162698579 0.332090698266125
875 0.385366413610563 3.7281963406688e-62 0.614633586389437 0.608961626981815 0.332090698334754
876 0.385366413589877 3.09807151950942e-62 0.614633586410122 0.60896162697793 0.332090698401813
877 0.385366413569665 2.57444787308936e-62 0.614633586430334 0.608961626974134 0.33209069846734
878 0.385366413549915 2.13932499921781e-62 0.614633586450085 0.608961626970425 0.33209069853137
879 0.385366413530616 1.7777448516171e-62 0.614633586469384 0.608961626966801 0.332090698593936
880 0.385366413511758 1.477277533107e-62 0.614633586488242 0.60896162696326 0.332090698655071
881 0.385366413493332 1.2275939979661e-62 0.614633586506668 0.608961626959799 0.33209069871481
882 0.385366413475327 1.0201109744293e-62 0.614633586524673 0.608961626956418 0.332090698773182
883 0.385366413457732 8.47695900963025e-63 0.614633586542267 0.608961626953114 0.332090698830221
884 0.385366413440541 7.04421733029938e-63 0.614633586559459 0.608961626949885 0.332090698885956
885 0.385366413423742 5.853631914325e-63 0.614633586576258 0.60896162694673 0.332090698940416
886 0.385366413407327 4.86427447945804e-63 0.614633586592673 0.608961626943648 0.332090698993632
887 0.385366413391287 4.04213427786845e-63 0.614633586608712 0.608961626940636 0.332090699045632
888 0.385366413375614 3.35894892217146e-63 0.614633586624385 0.608961626937692 0.332090699096443
889 0.3853664133603 2.79123282055793e-63 0.6146335866397 0.608961626934817 0.332090699146093
890 0.385366413345335 2.31946982192936e-63 0.614633586654665 0.608961626932006 0.332090699194608
891 0.385366413330712 1.92744231691986e-63 0.614633586669288 0.60896162692926 0.332090699242013
892 0.385366413316424 1.60167373157751e-63 0.614633586683576 0.608961626926577 0.332090699288335
893 0.385366413302462 1.33096524853174e-63 0.614633586697538 0.608961626923955 0.332090699333599
894 0.38536641328882 1.10601082969433e-63 0.61463358671118 0.608961626921393 0.332090699377828
895 0.385366413275489 9.19077306282247e-64 0.614633586724511 0.608961626918889 0.332090699421046
896 0.385366413262463 7.63738538744153e-64 0.614633586737537 0.608961626916443 0.332090699463276
897 0.385366413249734 6.34654507911876e-64 0.614633586750266 0.608961626914053 0.332090699504541
898 0.385366413237297 5.2738774328111e-64 0.614633586762703 0.608961626911717 0.332090699544862
899 0.385366413225143 4.38250777849224e-64 0.614633586774856 0.608961626909435 0.332090699584262
900 0.385366413213268 3.64179385525719e-64 0.614633586786732 0.608961626907204 0.332090699622762
901 0.385366413201664 3.02627243448112e-64 0.614633586798336 0.608961626905025 0.332090699660381
902 0.385366413190325 2.51478398051512e-64 0.614633586809675 0.608961626902896 0.33209069969714
903 0.385366413179246 2.08974525772695e-64 0.614633586820754 0.608961626900815 0.33209069973306
904 0.38536641316842 1.73654487858809e-64 0.61463358683158 0.608961626898782 0.332090699768158
905 0.385366413157841 1.44304101380334e-64 0.614633586842159 0.608961626896795 0.332090699802454
906 0.385366413147504 1.19914399746366e-64 0.614633586852496 0.608961626894854 0.332090699835966
907 0.385366413137403 9.96469478605235e-65 0.614633586862597 0.608961626892957 0.332090699868712
908 0.385366413127533 8.280501957036e-65 0.614633586872467 0.608961626891104 0.33209069990071
909 0.385366413117889 6.88096465888991e-65 0.614633586882111 0.608961626889293 0.332090699931976
910 0.385366413108465 5.71797155315782e-65 0.614633586891535 0.608961626887523 0.332090699962527
911 0.385366413099257 4.7515428872337e-65 0.614633586900743 0.608961626885794 0.332090699992381
912 0.385366413090259 3.94845612627041e-65 0.614633586909741 0.608961626884104 0.332090700021551
913 0.385366413081466 3.28110387528168e-65 0.614633586918533 0.608961626882453 0.332090700050055
914 0.385366413072875 2.72654483067887e-65 0.614633586927125 0.608961626880839 0.332090700077908
915 0.38536641306448 2.26571513618009e-65 0.61463358693552 0.608961626879263 0.332090700105124
916 0.385366413056277 1.88277303218669e-65 0.614633586943723 0.608961626877722 0.332090700131718
917 0.385366413048262 1.564554269899e-65 0.614633586951738 0.608961626876217 0.332090700157704
918 0.385366413040429 1.30011956915831e-65 0.614633586959571 0.608961626874746 0.332090700183096
919 0.385366413032776 1.08037856315297e-65 0.614633586967224 0.608961626873309 0.332090700207907
920 0.385366413025298 8.97777302485011e-66 0.614633586974702 0.608961626871904 0.332090700232152
921 0.38536641301799 7.46038576048645e-66 0.61463358698201 0.608961626870532 0.332090700255842
922 0.38536641301085 6.1994612183439e-66 0.61463358698915 0.608961626869191 0.332090700278991
923 0.385366413003873 5.1516530955938e-66 0.614633586996127 0.608961626867881 0.33209070030161
924 0.385366412997055 4.28094130801742e-66 0.614633587002945 0.608961626866601 0.332090700323713
925 0.385366412990393 3.55739374186026e-66 0.614633587009607 0.60896162686535 0.33209070034531
926 0.385366412983884 2.95613728943167e-66 0.614633587016117 0.608961626864127 0.332090700366414
927 0.385366412977523 2.45650279614885e-66 0.614633587022477 0.608961626862933 0.332090700387036
928 0.385366412971307 2.04131452520904e-66 0.614633587028693 0.608961626861765 0.332090700407186
929 0.385366412965234 1.69629971409876e-66 0.614633587034766 0.608961626860625 0.332090700426875
930 0.3853664129593 1.40959792549871e-66 0.614633587040701 0.60896162685951 0.332090700446115
