"kD" "kA" "SR"
0.015 0.38 0.50000155616562
0.0175 0.38 0.500003966038206
0.02 0.38 0.500010016450869
0.0225 0.38 0.500025094019871
0.025 0.38 0.500062402499857
0.0275 0.38 0.500153942486434
0.03 0.38 0.500375581010876
0.0325 0.38 0.500898981396549
0.035 0.38 0.502075284095523
0.0375 0.38 0.504481054222224
0.04 0.38 0.508673567704351
0.0425 0.38 0.514533078964168
0.045 0.38 0.521085121937663
0.0475 0.38 0.527340739494758
0.05 0.38 0.532870069491711
0.0525 0.38 0.537661018250149
0.055 0.38 0.541849443430291
0.0575 0.38 0.545582605740118
0.06 0.38 0.548979303366549
0.0625 0.38 0.552126898779433
0.065 0.38 0.555087723565894
0.0675 0.38 0.557906003661459
0.07 0.38 0.56061326384282
0.0725 0.38 0.563232158934562
0.075 0.38 0.565779102201833
0.0775 0.38 0.56826605440183
0.08 0.38 0.570701745388341
0.0825 0.38 0.573092515010332
0.085 0.38 0.575442897688047
0.0875 0.38 0.577756032861706
0.09 0.38 0.580033955813907
0.0925 0.38 0.582277805372332
0.095 0.38 0.584487973325831
0.0975 0.38 0.586664212806094
0.1 0.38 0.588805717966429
0.1025 0.38 0.590911184113258
0.105 0.38 0.592978855425754
0.1075 0.38 0.59500656614507
0.11 0.38 0.596991780356198
0.1125 0.38 0.598931635015806
0.115 0.38 0.600822990521482
0.1175 0.38 0.602662492702564
0.12 0.38 0.60444664947088
0.1225 0.38 0.606171924338281
0.125 0.38 0.607834847452518
0.1275 0.38 0.609432142658989
0.13 0.38 0.610960866420444
0.1325 0.38 0.612418551451391
0.135 0.38 0.613803345081313
0.1375 0.38 0.615114130257002
0.14 0.38 0.61635061640251
0.1425 0.38 0.617513388630845
0.145 0.38 0.618603907260962
0.1475 0.38 0.619624454936987
0.15 0.38 0.62057803502128
0.1525 0.38 0.621468231094376
0.155 0.38 0.62229904204245
0.1575 0.38 0.623074709384173
0.16 0.38 0.623799552853678
0.1625 0.38 0.624477827189361
0.165 0.38 0.625113608488372
0.1675 0.38 0.625710713492446
0.17 0.38 0.626272650763498
0.1725 0.38 0.626802599523708
0.175 0.38 0.627303410189994
0.1775 0.38 0.627777620191058
0.18 0.38 0.62822747917289
0.1825 0.38 0.62865497877109
0.185 0.38 0.62906188339802
0.1875 0.38 0.62944975970371
0.19 0.38 0.629820003376774
0.1925 0.38 0.630173862702244
0.195 0.38 0.630512458796623
0.1975 0.38 0.630836802738694
0.2 0.38 0.631147809961182
0.2025 0.38 0.631446312313816
0.205 0.38 0.631733068193699
0.2075 0.38 0.632008771094011
0.21 0.38 0.632274056866414
0.2125 0.38 0.632529509937352
0.215 0.38 0.632775668669618
0.2175 0.38 0.633013030019943
0.22 0.38 0.633242053611036
0.2225 0.38 0.633463165311501
0.225 0.38 0.633676760397954
0.2275 0.38 0.633883206359175
0.23 0.38 0.63408284539119
0.2325 0.38 0.634275996623704
0.235 0.38 0.634462958111818
0.2375 0.38 0.634644008621759
0.24 0.38 0.634819409235227
0.2425 0.38 0.634989404793544
0.245 0.38 0.635154225199972
0.2475 0.38 0.63531408659619
0.25 0.38 0.635469192426894
0.2525 0.38 0.635619734404768
0.255 0.38 0.635765893386555
0.2575 0.38 0.635907840169698
0.26 0.38 0.636045736217865
0.2625 0.38 0.636179734322743
0.265 0.38 0.636309979208568
0.2675 0.38 0.636436608085197
0.27 0.38 0.63655975115479
0.2725 0.38 0.636679532076675
0.275 0.38 0.636796068394417
0.2775 0.38 0.636909471928695
0.28 0.38 0.637019849139197
0.2825 0.38 0.637127301458403
0.285 0.38 0.637231925599829
0.2875 0.38 0.637333813843015
0.29 0.38 0.637433054297352
0.2925 0.38 0.637529731146571
0.295 0.38 0.637623924875597
0.2975 0.38 0.637715712481247
0.3 0.38 0.63780516766814
0.3025 0.38 0.63789236103106
0.305 0.38 0.637977360224858
0.3075 0.38 0.638060230122924
0.31 0.38 0.63814103296512
0.3125 0.38 0.638219828496027
0.315 0.38 0.638296674094236
0.3175 0.38 0.638371624893388
0.32 0.38 0.638444733895585
0.3225 0.38 0.638516052077734
0.325 0.38 0.638585628491359
0.3275 0.38 0.63865351035635
0.33 0.38 0.638719743149093
0.3325 0.38 0.63878437068537
0.335 0.38 0.638847435198415
0.3375 0.38 0.638908977412446
0.34 0.38 0.638969036611996
0.3425 0.38 0.639027650707322
0.345 0.38 0.639084856296162
0.3475 0.38 0.639140688722073
0.35 0.38 0.639195182129586
0.3525 0.38 0.639248369516376
0.355 0.38 0.639300282782648
0.3575 0.38 0.639350952777901
0.36 0.38 0.639400409345256
0.3625 0.38 0.639448681363478
0.365 0.38 0.63949579678685
0.3675 0.38 0.639541782683027
0.37 0.38 0.639586665268973
0.3725 0.38 0.639630469945135
0.375 0.38 0.639673221327916
0.3775 0.38 0.639714943280572
0.38 0.38 0.639755658942614
0.3825 0.38 0.639795390757815
0.385 0.38 0.639834160500869
0.3875 0.38 0.639871989302823
0.39 0.38 0.639908897675312
0.3925 0.38 0.639944905533677
0.395 0.38 0.639980032219039
0.3975 0.38 0.640014296519358
0.4 0.38 0.640047716689566
0.4025 0.38 0.640080310470788
0.405 0.38 0.64011209510873
0.4075 0.38 0.640143087371251
0.41 0.38 0.640173303565184
0.4125 0.38 0.640202759552434
0.415 0.38 0.640231470765376
0.4175 0.38 0.640259452221627
0.42 0.38 0.640286718538174
0.4225 0.38 0.640313283944936
0.425 0.38 0.640339162297748
0.4275 0.38 0.64036436709083
0.43 0.38 0.640388911468743
0.4325 0.38 0.640412808237856
0.435 0.38 0.640436069877372
0.4375 0.38 0.640458708549902
0.44 0.38 0.640480736111629
0.4425 0.38 0.640502164122075
0.445 0.38 0.640523003853488
0.4475 0.38 0.640543266299867
0.45 0.38 0.640562962185647
0.4525 0.38 0.640582101974047
0.455 0.38 0.640600695875112
0.4575 0.38 0.640618753853447
0.46 0.38 0.640636285635667
0.4625 0.38 0.640653300717574
0.465 0.38 0.64066980837107
0.4675 0.38 0.640685817650817
0.47 0.38 0.640701337400657
0.4725 0.38 0.640716376259806
0.475 0.38 0.64073094266882
0.4775 0.38 0.640745044875354
0.48 0.38 0.640758690939722
0.4825 0.38 0.640771888740257
0.485 0.38 0.640784645978485
0.4875 0.38 0.640796970184125
0.49 0.38 0.640808868719916
0.4925 0.38 0.640820348786275
0.495 0.38 0.64083141742581
0.4975 0.38 0.640842081527661
0.5 0.38 0.640852347831719
0.0025 0.3825 0.500000012898774
0.005 0.3825 0.500000035557294
0.0075 0.3825 0.500000090750613
0.01 0.3825 0.500000233881203
0.0125 0.3825 0.500000603620308
0.015 0.3825 0.500001546858565
0.0175 0.3825 0.500003926420483
0.02 0.3825 0.500009875739415
0.0225 0.3825 0.500024639230937
0.025 0.3825 0.500061018730997
0.0275 0.3825 0.500149920403469
0.03 0.3825 0.500364382594426
0.0325 0.3825 0.500869415524996
0.035 0.3825 0.502003352968594
0.0375 0.3825 0.504328234458092
0.04 0.3825 0.508410131629668
0.0425 0.3825 0.514182481496508
0.045 0.3825 0.520714841910971
0.0475 0.3825 0.527005045807326
0.05 0.3825 0.532589703355739
0.0525 0.3825 0.537435981330773
0.055 0.3825 0.54167241760165
0.0575 0.3825 0.545445287064141
0.06 0.3825 0.548874442958638
0.0625 0.3825 0.552048646668352
0.065 0.3825 0.55503145293545
0.0675 0.3825 0.557868037161898
0.07 0.3825 0.560590627910982
0.0725 0.3825 0.563222391310069
0.075 0.3825 0.565780107951566
0.0775 0.3825 0.568275999484139
0.08 0.3825 0.570718977522862
0.0825 0.3825 0.573115503898392
0.085 0.3825 0.575470188816175
0.0875 0.3825 0.577786210845322
0.09 0.3825 0.580065614511352
0.0925 0.3825 0.582309522923098
0.095 0.3825 0.584518290944288
0.0975 0.3825 0.586691616675509
0.1 0.3825 0.588828623987118
0.1025 0.3825 0.590927925603805
0.105 0.3825 0.592987674181389
0.1075 0.3825 0.595005607532554
0.11 0.3825 0.59697909336534
0.1125 0.3825 0.598905178375311
0.115 0.3825 0.600780646086943
0.1175 0.3825 0.602602087288804
0.12 0.3825 0.60436598607175
0.1225 0.3825 0.60606882319674
0.125 0.3825 0.607707196672042
0.1275 0.3825 0.609277956984474
0.13 0.3825 0.610778351530212
0.1325 0.3825 0.612206169746307
0.135 0.3825 0.613559877775873
0.1375 0.3825 0.614838729872671
0.14 0.3825 0.616042843828364
0.1425 0.3825 0.617173229938826
0.145 0.3825 0.618231767431842
0.1475 0.3825 0.619221128308857
0.15 0.3825 0.620144655136399
0.1525 0.3825 0.621006205112215
0.155 0.3825 0.621809976493657
0.1575 0.3825 0.622560334472636
0.16 0.3825 0.623261651784467
0.1625 0.3825 0.623918175395742
0.165 0.3825 0.624533925596351
0.1675 0.3825 0.625112628852707
0.17 0.3825 0.625657681744826
0.1725 0.3825 0.626172140677508
0.175 0.3825 0.626658730877981
0.1775 0.3825 0.627119868218786
0.18 0.3825 0.627557688238371
0.1825 0.3825 0.627974077966934
0.185 0.3825 0.628370707474659
0.1875 0.3825 0.62874905923003
0.19 0.3825 0.629110454282372
0.1925 0.3825 0.629456074941907
0.195 0.3825 0.629786984050233
0.1975 0.3825 0.63010414116508
0.2 0.3825 0.63040841608073
0.2025 0.3825 0.630700600118341
0.205 0.3825 0.630981415586109
0.2075 0.3825 0.631251523753681
0.21 0.3825 0.631511531624983
0.2125 0.3825 0.631761997737305
0.215 0.3825 0.632003437166362
0.2175 0.3825 0.63223632587791
0.22 0.3825 0.632461104535885
0.2225 0.3825 0.632678181853539
0.225 0.3825 0.632887937556321
0.2275 0.3825 0.633090725011829
0.23 0.3825 0.633286873572049
0.2325 0.3825 0.63347669066531
0.235 0.3825 0.633660463669402
0.2375 0.3825 0.633838461592483
0.24 0.3825 0.63401093658463
0.2425 0.3825 0.634178125299684
0.245 0.3825 0.634340250124478
0.2475 0.3825 0.634497520290304
0.25 0.3825 0.634650132879606
0.2525 0.3825 0.634798273739305
0.255 0.3825 0.634942118310735
0.2575 0.3825 0.635081832385027
0.26 0.3825 0.635217572791678
0.2625 0.3825 0.635349488027194
0.265 0.3825 0.635477718829865
0.2675 0.3825 0.635602398706046
0.27 0.3825 0.63572365441274
0.2725 0.3825 0.635841606400717
0.275 0.3825 0.635956369221937
0.2775 0.3825 0.636068051904682
0.28 0.3825 0.636176758299369
0.2825 0.3825 0.636282587397758
0.285 0.3825 0.636385633627962
0.2875 0.3825 0.636485987127414
0.29 0.3825 0.636583733995743
0.2925 0.3825 0.636678956529299
0.295 0.3825 0.6367717334389
0.2975 0.3825 0.636862140052227
0.3 0.3825 0.636950248502134
0.3025 0.3825 0.637036127902057
0.305 0.3825 0.637119844509538
0.3075 0.3825 0.637201461878849
0.31 0.3825 0.637281041003557
0.3125 0.3825 0.637358640449824
0.315 0.3825 0.637434316481159
0.3175 0.3825 0.637508123175267
0.32 0.3825 0.637580112533594
0.3225 0.3825 0.637650334584106
0.325 0.3825 0.637718837477806
0.3275 0.3825 0.637785667579436
0.33 0.3825 0.63785086955278
0.3325 0.3825 0.637914486440954
0.335 0.3825 0.637976559742031
0.3375 0.3825 0.638037129480329
0.34 0.3825 0.638096234273641
0.3425 0.3825 0.638153911396707
0.345 0.3825 0.638210196841152
0.3475 0.3825 0.638265125372148
0.35 0.3825 0.638318730581988
0.3525 0.3825 0.638371044940797
0.355 0.3825 0.638422099844543
0.3575 0.3825 0.63847192566053
0.36 0.3825 0.638520551770522
0.3625 0.3825 0.638568006611652
0.365 0.3825 0.638614317715248
0.3675 0.3825 0.638659511743701
0.37 0.3825 0.638703614525492
0.3725 0.3825 0.638746651088492
0.375 0.3825 0.63878864569163
0.3775 0.3825 0.638829621855028
0.38 0.3825 0.638869602388692
0.3825 0.3825 0.638908609419832
0.385 0.3825 0.638946664418906
0.3875 0.3825 0.638983788224443
0.39 0.3825 0.639020001066717
0.3925 0.3825 0.63905532259034
0.395 0.3825 0.63908977187583
0.3975 0.3825 0.639123367460206
0.4 0.3825 0.639156127356667
0.4025 0.3825 0.639188069073396
0.405 0.3825 0.639219209631547
0.4075 0.3825 0.639249565582444
0.41 0.3825 0.639279153024048
0.4125 0.3825 0.639307987616703
0.415 0.3825 0.639336084598236
0.4175 0.3825 0.639363458798406
0.42 0.3825 0.639390124652758
0.4225 0.3825 0.639416096215904
0.425 0.3825 0.639441387174254
0.4275 0.3825 0.639466010858235
0.43 0.3825 0.639489980254015
0.4325 0.3825 0.639513308014752
0.435 0.3825 0.6395360064714
0.4375 0.3825 0.639558087643093
0.44 0.3825 0.639579563247108
0.4425 0.3825 0.639600444708457
0.445 0.3825 0.6396207431691
0.4475 0.3825 0.639640469496801
0.45 0.3825 0.639659634293661
0.4525 0.3825 0.639678247904311
0.455 0.3825 0.639696320423815
0.4575 0.3825 0.639713861705263
0.46 0.3825 0.639730881367097
0.4625 0.3825 0.639747388800159
0.465 0.3825 0.639763393174484
0.4675 0.3825 0.63977890344585
0.47 0.3825 0.639793928362088
0.4725 0.3825 0.639808476469171
0.475 0.3825 0.639822556117082
0.4775 0.3825 0.639836175465477
0.48 0.3825 0.639849342489156
0.4825 0.3825 0.639862064983331
0.485 0.3825 0.639874350568722
0.4875 0.3825 0.639886206696473
0.49 0.3825 0.639897640652905
0.4925 0.3825 0.639908659564102
0.495 0.3825 0.639919270400343
0.4975 0.3825 0.639929479980392
0.5 0.3825 0.639939294975637
0.0025 0.385 0.50000001300253
0.005 0.385 0.50000003579846
0.0075 0.385 0.500000091112203
0.01 0.385 0.50000023392641
0.0125 0.385 0.500000601173444
0.015 0.385 0.500001533719927
0.0175 0.385 0.500003875292414
0.02 0.385 0.500009702027373
0.0225 0.385 0.500024093085634
0.025 0.385 0.500059389111622
0.0275 0.385 0.50014525319102
0.03 0.385 0.500351534981058
0.0325 0.385 0.500835769897426
0.035 0.385 0.501921819399493
0.0375 0.385 0.504154669766055
0.04 0.385 0.508108148321852
0.0425 0.385 0.513774720374452
0.045 0.385 0.5202776259421
0.0475 0.385 0.526603077838332
0.05 0.385 0.532249163142875
0.0525 0.385 0.537157988028823
0.055 0.385 0.541448870154755
0.0575 0.385 0.5452666246006
0.06 0.385 0.548732228315926
0.0625 0.385 0.551936050109737
0.065 0.385 0.554943075573866
0.0675 0.385 0.557799599298062
0.07 0.385 0.560538682809367
0.0725 0.385 0.5631840989249
0.075 0.385 0.565753064965488
0.0775 0.385 0.568258113463728
0.08 0.385 0.57070837340564
0.0825 0.385 0.573110453531739
0.085 0.385 0.575469056775687
0.0875 0.385 0.577787411766504
0.09 0.385 0.580067578661543
0.0925 0.385 0.582310667829301
0.095 0.385 0.584516997693757
0.0975 0.385 0.586686210113312
0.1 0.385 0.588817356516724
0.1025 0.385 0.59090896469847
0.105 0.385 0.592959094062089
0.1075 0.385 0.594965385771355
0.11 0.385 0.596925113423795
0.1125 0.385 0.59883523926097
0.115 0.385 0.600692480366101
0.1175 0.385 0.602493388575181
0.12 0.385 0.604234446757065
0.1225 0.385 0.605912182545704
0.125 0.385 0.60752329844531
0.1275 0.385 0.609064814508356
0.13 0.385 0.610534216713563
0.1325 0.385 0.611929601161469
0.135 0.385 0.613249801865187
0.1375 0.385 0.614494488942386
0.14 0.385 0.615664225021802
0.1425 0.385 0.616760470954527
0.145 0.385 0.617785537239615
0.1475 0.385 0.618742484123537
0.15 0.385 0.619634979854803
0.1525 0.385 0.62046713169262
0.155 0.385 0.621243306903208
0.1575 0.385 0.621967960681831
0.16 0.385 0.622645485008987
0.1625 0.385 0.623280087779858
0.165 0.385 0.623875706302116
0.1675 0.385 0.624435954513666
0.17 0.385 0.624964099754087
0.1725 0.385 0.625463062913521
0.175 0.385 0.625935435177938
0.1775 0.385 0.626383505046849
0.18 0.385 0.626809290392802
0.1825 0.385 0.627214571673384
0.185 0.385 0.627600923710676
0.1875 0.385 0.627969744552884
0.19 0.385 0.628322280761767
0.1925 0.385 0.62865964903078
0.195 0.385 0.628982854374956
0.1975 0.385 0.629292805300701
0.2 0.385 0.62959032641698
0.2025 0.385 0.629876168934165
0.205 0.385 0.630151019446526
0.2075 0.385 0.63041550733119
0.21 0.385 0.630670211033381
0.2125 0.385 0.63091566345171
0.215 0.385 0.631152356590584
0.2175 0.385 0.631380745609706
0.22 0.385 0.631601252371898
0.2225 0.385 0.63181426856874
0.225 0.385 0.632020158487164
0.2275 0.385 0.632219261467822
0.23 0.385 0.632411894096828
0.2325 0.385 0.63259835216531
0.235 0.385 0.632778912425757
0.2375 0.385 0.632953834169739
0.24 0.385 0.633123360648075
0.2425 0.385 0.633287720351653
0.245 0.385 0.633447128168669
0.2475 0.385 0.633601786432045
0.25 0.385 0.633751885869075
0.2525 0.385 0.63389760646383
0.255 0.385 0.634039118241615
0.2575 0.385 0.634176581983644
0.26 0.385 0.634310149879144
0.2625 0.385 0.63443996612127
0.265 0.385 0.634566167452473
0.2675 0.385 0.634688883664323
0.27 0.385 0.634808238056251
0.2725 0.385 0.634924347857148
0.275 0.385 0.635037324613364
0.2775 0.385 0.63514727454624
0.28 0.385 0.635254298882
0.2825 0.385 0.635358494156503
0.285 0.385 0.635459952497129
0.2875 0.385 0.63555876188381
0.29 0.385 0.635655006391037
0.2925 0.385 0.635748766412471
0.295 0.385 0.635840118869655
0.2975 0.385 0.635929137406132
0.3 0.385 0.636015892568206
0.3025 0.385 0.636100451973414
0.305 0.385 0.636182880467708
0.3075 0.385 0.636263240272239
0.31 0.385 0.636341591120574
0.3125 0.385 0.636417990387063
0.315 0.385 0.636492493207051
0.3175 0.385 0.636565152589545
0.32 0.385 0.636636019522902
0.3225 0.385 0.636705143074035
0.325 0.385 0.636772570481643
0.3275 0.385 0.63683834724385
0.33 0.385 0.636902517200697
0.3325 0.385 0.6369651226118
0.335 0.385 0.637026204229554
0.3375 0.385 0.637085801368159
0.34 0.385 0.637143951968752
0.3425 0.385 0.637200692660929
0.345 0.385 0.637256058820866
0.3475 0.385 0.637310084626287
0.35 0.385 0.63736280310846
0.3525 0.385 0.637414246201434
0.355 0.385 0.637464444788675
0.3575 0.385 0.637513428747273
0.36 0.385 0.637561226989862
0.3625 0.385 0.637607867504405
0.365 0.385 0.637653377391966
0.3675 0.385 0.637697782902587
0.37 0.385 0.637741109469389
0.3725 0.385 0.637783381741006
0.375 0.385 0.63782462361243
0.3775 0.385 0.637864858254384
0.38 0.385 0.637904108141287
0.3825 0.385 0.637942395077897
0.385 0.385 0.637979740224716
0.3875 0.385 0.638016164122208
0.39 0.385 0.638051686713907
0.3925 0.385 0.638086327368476
0.395 0.385 0.638120104900768
0.3975 0.385 0.638153037591942
0.4 0.385 0.638185143208695
0.4025 0.385 0.638216439021639
0.405 0.385 0.638246941822884
0.4075 0.385 0.638276667942859
0.41 0.385 0.638305633266408
0.4125 0.385 0.638333853248211
0.415 0.385 0.638361342927546
0.4175 0.385 0.638388116942438
0.42 0.385 0.63841418954322
0.4225 0.385 0.638439574605535
0.425 0.385 0.638464285642811
0.4275 0.385 0.638488335818228
0.43 0.385 0.638511737956199
0.4325 0.385 0.638534504553402
0.435 0.385 0.638556647789374
0.4375 0.385 0.638578179536678
0.44 0.385 0.638599111370689
0.4425 0.385 0.638619454578989
0.445 0.385 0.638639220170408
0.4475 0.385 0.638658418883717
0.45 0.385 0.638677061195991
0.4525 0.385 0.638695157330663
0.455 0.385 0.638712717265267
0.4575 0.385 0.638729750738906
0.46 0.385 0.638746267259438
0.4625 0.385 0.638762276110394
0.465 0.385 0.63877778635766
0.4675 0.385 0.638792806855905
0.47 0.385 0.638807346254781
0.4725 0.385 0.638821413004908
0.475 0.385 0.638835015363638
0.4775 0.385 0.638848161400627
0.48 0.385 0.638860859003206
0.4825 0.385 0.638873115881565
0.485 0.385 0.638884939573764
0.4875 0.385 0.638896337450566
0.49 0.385 0.63890731672011
0.4925 0.385 0.638917884432427
0.495 0.385 0.638928047483797
0.4975 0.385 0.638937812620969
0.5 0.385 0.638947186445239
0.0025 0.3875 0.500000013106235
0.005 0.3875 0.500000036027378
0.0075 0.3875 0.500000091392682
0.01 0.3875 0.50000023362638
0.0125 0.3875 0.500000597511609
0.015 0.3875 0.500001516732913
0.0175 0.3875 0.500003812768196
0.02 0.3875 0.500009496127745
0.0225 0.3875 0.500023459223408
0.025 0.3875 0.500057527274152
0.0275 0.3875 0.500139986700716
0.03 0.3875 0.500337179245909
0.0325 0.3875 0.500798436263354
0.035 0.3875 0.501831613712758
0.0375 0.3875 0.50396202472516
0.04 0.3875 0.507769248457575
0.0425 0.3875 0.513309437259601
0.045 0.3875 0.519770303075326
0.0475 0.3875 0.526129940215751
0.05 0.3875 0.531843135029401
0.0525 0.3875 0.536821994086105
0.055 0.3875 0.54117423880914
0.0575 0.3875 0.545042536433245
0.06 0.3875 0.548548986503516
0.0625 0.3875 0.551785762382714
0.065 0.3875 0.554819496050683
0.0675 0.3875 0.557697783101177
0.07 0.3875 0.560454658538198
0.0725 0.3875 0.563114606532909
0.075 0.3875 0.565695357715878
0.0775 0.3875 0.56820981090089
0.08 0.3875 0.570667352055635
0.0825 0.3875 0.573074764684278
0.085 0.3875 0.575436863510291
0.0875 0.3875 0.577756939681376
0.09 0.3875 0.580037076490064
0.0925 0.3875 0.582278375396296
0.095 0.3875 0.584481119599613
0.0975 0.3875 0.586644894244231
0.1 0.3875 0.588768677040279
0.1025 0.3875 0.590850909665695
0.105 0.3875 0.592889558128332
0.1075 0.3875 0.59488216887539
0.11 0.3875 0.59682592651596
0.1125 0.3875 0.598717718314909
0.115 0.3875 0.600554209896325
0.1175 0.3875 0.602331935652959
0.12 0.3875 0.604047406007636
0.1225 0.3875 0.60569723177518
0.125 0.3875 0.607278263383587
0.1275 0.3875 0.608787739735413
0.13 0.3875 0.610223438327349
0.1325 0.3875 0.61158381541368
0.135 0.3875 0.612868123173344
0.1375 0.3875 0.614076490716322
0.14 0.3875 0.615209957843138
0.1425 0.3875 0.616270454824097
0.145 0.3875 0.617260727584447
0.1475 0.3875 0.61818421450213
0.15 0.3875 0.619044887159139
0.1525 0.3875 0.619847071522983
0.155 0.3875 0.620595267337992
0.1575 0.3875 0.621293981873109
0.16 0.3875 0.621947590219366
0.1625 0.3875 0.622560229142932
0.165 0.3875 0.623135726266327
0.1675 0.3875 0.623677562026203
0.17 0.3875 0.624188858973312
0.1725 0.3875 0.62467239163076
0.175 0.3875 0.625130610071117
0.1775 0.3875 0.625565671203108
0.18 0.3875 0.625979473044852
0.1825 0.3875 0.626373688649781
0.185 0.3875 0.626749797607852
0.1875 0.3875 0.627109114048082
0.19 0.3875 0.627452810787983
0.1925 0.3875 0.627781939736773
0.195 0.3875 0.628097448914754
0.1975 0.3875 0.628400196560076
0.2 0.3875 0.628690962808692
0.2025 0.3875 0.628970459394953
0.205 0.3875 0.629239337757947
0.2075 0.3875 0.629498195870439
0.21 0.3875 0.629747584043523
0.2125 0.3875 0.6299880099053
0.215 0.3875 0.630219942707457
0.2175 0.3875 0.630443817078798
0.22 0.3875 0.630660036318222
0.2225 0.3875 0.630868975299667
0.225 0.3875 0.631070983046622
0.2275 0.3875 0.631266385022601
0.23 0.3875 0.631455485175611
0.2325 0.3875 0.631638567768131
0.235 0.3875 0.631815899019177
0.2375 0.3875 0.631987728580998
0.24 0.3875 0.632154290869791
0.2425 0.3875 0.63231580626715
0.245 0.3875 0.632472482206778
0.2475 0.3875 0.632624514159152
0.25 0.3875 0.632772086525219
0.2525 0.3875 0.632915373448871
0.255 0.3875 0.63305453955676
0.2575 0.3875 0.633189740633019
0.26 0.3875 0.633321124235531
0.2625 0.3875 0.633448830259689
0.265 0.3875 0.633572991454838
0.2675 0.3875 0.633693733898068
0.27 0.3875 0.633811177429478
0.2725 0.3875 0.633925436052585
0.275 0.3875 0.634036618303161
0.2775 0.3875 0.634144827589424
0.28 0.3875 0.6342501625062
0.2825 0.3875 0.634352717125416
0.285 0.3875 0.634452581265003
0.2875 0.3875 0.634549840738139
0.29 0.3875 0.634644577584491
0.2925 0.3875 0.634736870285028
0.295 0.3875 0.634826793961766
0.2975 0.3875 0.634914420563706
0.3 0.3875 0.634999819040084
0.3025 0.3875 0.635083055501982
0.305 0.3875 0.635164193373197
0.3075 0.3875 0.635243293531245
0.31 0.3875 0.635320414439242
0.3125 0.3875 0.635395612269376
0.315 0.3875 0.635468941018607
0.3175 0.3875 0.635540452617165
0.32 0.3875 0.635610197030389
0.3225 0.3875 0.635678222354398
0.325 0.3875 0.63574457490601
0.3275 0.3875 0.635809299307362
0.33 0.3875 0.635872438565565
0.3325 0.3875 0.63593403414776
0.335 0.3875 0.635994126051887
0.3375 0.3875 0.636052752873454
0.34 0.3875 0.63610995186858
0.3425 0.3875 0.63616575901356
0.345 0.3875 0.636220209061166
0.3475 0.3875 0.636273335593925
0.35 0.3875 0.636325171074531
0.3525 0.3875 0.636375746893607
0.355 0.3875 0.636425093414964
0.3575 0.3875 0.636473240018512
0.36 0.3875 0.636520215140985
0.3625 0.3875 0.636566046314586
0.365 0.3875 0.636610760203704
0.3675 0.3875 0.636654382639801
0.37 0.3875 0.636696938654583
0.3725 0.3875 0.636738452511552
0.375 0.3875 0.63677894773604
0.3775 0.3875 0.636818447143802
0.38 0.3875 0.636856972868262
0.3825 0.3875 0.636894546386465
0.385 0.3875 0.636931188543845
0.3875 0.3875 0.636966919577833
0.39 0.3875 0.637001759140395
0.3925 0.3875 0.637035726319551
0.395 0.3875 0.637068839659924
0.3975 0.3875 0.637101117182382
0.4 0.3875 0.637132576402807
0.4025 0.3875 0.637163234350048
0.405 0.3875 0.637193107583097
0.4075 0.3875 0.637222212207523
0.41 0.3875 0.63725056389121
0.4125 0.3875 0.637278177879422
0.415 0.3875 0.637305069009247
0.4175 0.3875 0.637331251723435
0.42 0.3875 0.637356740083659
0.4225 0.3875 0.637381547783248
0.425 0.3875 0.637405688159384
0.4275 0.3875 0.637429174204824
0.43 0.3875 0.637452018579147
0.4325 0.3875 0.637474233619549
0.435 0.3875 0.637495831351221
0.4375 0.3875 0.637516823497318
0.44 0.3875 0.637537221488541
0.4425 0.3875 0.637557036472348
0.445 0.3875 0.637576279321816
0.4475 0.3875 0.637594960644168
0.45 0.3875 0.637613090788969
0.4525 0.3875 0.637630679856025
0.455 0.3875 0.637647737702988
0.4575 0.3875 0.637664273952672
0.46 0.3875 0.637680298000109
0.4625 0.3875 0.637695819019344
0.465 0.3875 0.637710845969985
0.4675 0.3875 0.63772538760352
0.47 0.3875 0.637739452469405
0.4725 0.3875 0.637753048920937
0.475 0.3875 0.637766185120922
0.4775 0.3875 0.637778869047142
0.48 0.3875 0.637791108497638
0.4825 0.3875 0.6378029110958
0.485 0.3875 0.637814284295291
0.4875 0.3875 0.637825235384802
0.49 0.3875 0.637835771492642
0.4925 0.3875 0.637845899591177
0.495 0.3875 0.637855626501118
0.4975 0.3875 0.637864958895669
0.5 0.3875 0.637873903304532
0.0025 0.39 0.500000013209632
0.005 0.39 0.500000036242992
0.0075 0.39 0.500000091588371
0.01 0.39 0.500000232971973
0.0125 0.39 0.500000592622089
0.015 0.39 0.50000149591806
0.0175 0.39 0.500003739093998
0.02 0.39 0.500009259282815
0.0225 0.39 0.500022742595442
0.025 0.39 0.500055450663265
0.0275 0.39 0.500134177399127
0.03 0.39 0.500321484906858
0.0325 0.39 0.500757879913109
0.035 0.39 0.501733848727685
0.0375 0.39 0.503752378018232
0.04 0.39 0.507395791857587
0.0425 0.39 0.512787009259883
0.045 0.39 0.519189932532875
0.0475 0.39 0.525580414804527
0.05 0.39 0.531365690805094
0.0525 0.39 0.536422264912637
0.055 0.39 0.54084329623721
0.0575 0.39 0.544768332999989
0.06 0.39 0.548320496885763
0.0625 0.39 0.551593941446595
0.065 0.39 0.554657166176486
0.0675 0.39 0.557559262081792
0.07 0.39 0.560335390747609
