"G" "A1D1X" "A2D1X" "A1D1Y" "A2D1Y" "A1D1O" "A2D1O" "A1D2X" "A2D2X" "A1D2Y" "A2D2Y" "A1D2O" "A2D2O"
482 0.274297068174344 0.0020240907089312 3.61047221878426e-40 2.92028751364451e-42 0.334583347929215 0.00240878320769622 0.000458819879535605 0.0962128576154177 7.39704781269819e-43 1.11290347685581e-40 0.00137645963860682 0.288638572846253
483 0.274297068174345 0.00202409070893112 2.92575025170119e-40 2.36645829419007e-42 0.334583347929215 0.00240878320769613 0.000458819879535733 0.0962128576154175 5.99420607289456e-43 9.01842592941046e-41 0.0013764596386072 0.288638572846253
484 0.274297068174345 0.00202409070893105 2.3708850301615e-40 1.91766215893998e-42 0.334583347929216 0.00240878320769605 0.000458819879535853 0.0962128576154173 4.85741168019018e-43 7.3080916661383e-41 0.00137645963860756 0.288638572846252
485 0.274297068174345 0.00202409070893098 1.92124936944822e-40 1.55397970243502e-42 0.334583347929216 0.00240878320769597 0.000458819879535965 0.0962128576154172 3.93620905653215e-43 5.92212035877656e-41 0.0013764596386079 0.288638572846252
486 0.274297068174345 0.00202409070893091 1.5568866025333e-40 1.25926921190064e-42 0.334583347929216 0.00240878320769589 0.000458819879536071 0.096212857615417 3.18971146709946e-43 4.79899694010928e-41 0.00137645963860821 0.288638572846251
487 0.274297068174345 0.00202409070893085 1.26162482168768e-40 1.02045023210795e-42 0.334583347929216 0.00240878320769583 0.00045881987953617 0.0962128576154169 2.5847863000217e-43 3.88887260574623e-41 0.00137645963860851 0.288638572846251
488 0.274297068174345 0.00202409070893079 1.02235910316688e-40 8.26923001347342e-43 0.334583347929216 0.00240878320769576 0.000458819879536262 0.0962128576154167 2.09458450574378e-43 3.15135232059121e-41 0.00137645963860879 0.28863857284625
489 0.274297068174345 0.00202409070893074 8.28469857171951e-41 6.70097990712161e-43 0.334583347929216 0.0024087832076957 0.00045881987953635 0.0962128576154166 1.69734892654956e-43 2.55370192220271e-41 0.00137645963860905 0.28863857284625
490 0.274297068174346 0.00202409070893069 6.71351487081618e-41 5.43014665724439e-43 0.334583347929217 0.00240878320769565 0.000458819879536431 0.0962128576154165 1.37544862504169e-43 2.06939524497164e-41 0.00137645963860929 0.288638572846249
491 0.274297068174346 0.00202409070893064 5.44030437927151e-41 4.40032549386472e-43 0.334583347929217 0.0024087832076956 0.000458819879536508 0.0962128576154164 1.11459635113147e-43 1.67693678055325e-41 0.00137645963860953 0.288638572846249
492 0.274297068174346 0.0020240907089306 4.40855681541412e-41 3.56580874774786e-43 0.334583347929217 0.00240878320769555 0.00045881987953658 0.0962128576154162 9.03214415527823e-44 1.35890761941459e-41 0.00137645963860974 0.288638572846249
493 0.274297068174346 0.00202409070893056 3.57247900848828e-41 2.88955715736106e-43 0.334583347929217 0.00240878320769551 0.000458819879536648 0.0962128576154161 7.31920824600861e-44 1.10119232848706e-41 0.00137645963860994 0.288638572846248
494 0.274297068174346 0.00202409070893052 2.89496241070685e-41 2.34155591517074e-43 0.334583347929217 0.00240878320769547 0.000458819879536712 0.096212857615416 5.93112869186593e-44 8.92352450596424e-42 0.00137645963861014 0.288638572846248
495 0.274297068174346 0.00202409070893049 2.34593606834153e-41 1.89748248789736e-43 0.334583347929217 0.00240878320769543 0.000458819879536771 0.0962128576154159 4.80629685303172e-44 7.23118819016361e-42 0.00137645963861031 0.288638572846248
496 0.274297068174346 0.00202409070893046 1.90103194998029e-41 1.53762708315023e-43 0.334583347929217 0.00240878320769539 0.000458819879536827 0.0962128576154158 3.8947880984513e-44 5.85980153991985e-42 0.00137645963861048 0.288638572846248
497 0.274297068174346 0.00202409070893043 1.54050339376928e-41 1.24601784834232e-43 0.334583347929218 0.00240878320769536 0.00045881987953688 0.0962128576154158 3.15614594680501e-44 4.74849681466665e-42 0.00137645963861064 0.288638572846247
498 0.274297068174346 0.0020240907089304 1.24834866991018e-41 1.00971197464004e-43 0.334583347929218 0.00240878320769533 0.000458819879536929 0.0962128576154157 2.5575864426346e-44 3.84794977189752e-42 0.00137645963861079 0.288638572846247
499 0.274297068174346 0.00202409070893037 1.01160075853745e-41 8.18221242246115e-44 0.334583347929218 0.0024087832076953 0.000458819879536976 0.0962128576154156 2.07254307050344e-44 3.11819045583283e-42 0.00137645963861093 0.288638572846247
500 0.274297068174346 0.00202409070893035 8.19751820416631e-42 6.63046510368909e-44 0.334583347929218 0.00240878320769527 0.000458819879537019 0.0962128576154156 1.67948762453833e-44 2.52682916753674e-42 0.00137645963861106 0.288638572846247
501 0.274297068174347 0.00202409070893033 6.64286816122924e-42 5.37300490641809e-44 0.334583347929218 0.00240878320769525 0.00045881987953706 0.0962128576154155 1.36097469872711e-44 2.04761887779208e-42 0.00137645963861118 0.288638572846246
502 0.274297068174346 0.0020240907089303 5.38305573814349e-42 4.35402061136413e-44 0.334583347929218 0.00240878320769522 0.000458819879537098 0.0962128576154154 1.10286738854923e-44 1.65929027674545e-42 0.0013764596386113 0.288638572846246
503 0.274297068174347 0.00202409070893028 4.3621653142364e-42 3.52828553376879e-44 0.334583347929218 0.0024087832076952 0.000458819879537134 0.0962128576154154 8.93709837415038e-45 1.34460775506757e-42 0.0013764596386114 0.288638572846246
504 0.274297068174347 0.00202409070893027 3.53488560296604e-42 2.85915017841449e-44 0.334583347929218 0.00240878320769518 0.000458819879537168 0.0962128576154153 7.24218778962253e-45 1.08960441721747e-42 0.0013764596386115 0.288638572846246
505 0.274297068174347 0.00202409070893025 2.86449855196374e-42 2.31691558534257e-44 0.334583347929218 0.00240878320769516 0.000458819879537199 0.0962128576154153 5.86871507779992e-45 8.8296217357468e-43 0.0013764596386116 0.288638572846246
506 0.274297068174347 0.00202409070893023 2.32124964590577e-42 1.87751516871356e-44 0.334583347929218 0.00240878320769515 0.000458819879537229 0.0962128576154152 4.75571991018354e-45 7.15509397396393e-43 0.00137645963861169 0.288638572846246
507 0.274297068174347 0.00202409070893022 1.88102727959972e-42 1.52144654343474e-44 0.334583347929218 0.00240878320769513 0.000458819879537257 0.0962128576154151 3.85380301553073e-45 5.79813850563837e-43 0.00137645963861177 0.288638572846245
508 0.274297068174347 0.00202409070893021 1.52429258646915e-42 1.23290592965785e-44 0.334583347929218 0.00240878320769511 0.000458819879537284 0.0962128576154151 3.12293363844057e-45 4.6985281049973e-43 0.00137645963861185 0.288638572846245
509 0.274297068174347 0.00202409070893019 1.23521222385422e-42 9.9908671648357e-45 0.334583347929218 0.0024087832076951 0.000458819879537308 0.0962128576154151 2.53067281093517e-45 3.80745757142257e-43 0.00137645963861192 0.288638572846245
510 0.274297068174347 0.00202409070893018 1.00095562459771e-42 8.09611052264897e-45 0.334583347929218 0.00240878320769509 0.000458819879537331 0.096212857615415 2.05073357857341e-45 3.08537755531662e-43 0.00137645963861199 0.288638572846245
511 0.274297068174347 0.00202409070893017 8.1112552407191e-43 6.5606923316576e-45 0.334583347929219 0.00240878320769508 0.000458819879537353 0.096212857615415 1.66181427805138e-45 2.50023919643964e-43 0.00137645963861206 0.288638572846245
512 0.274297068174347 0.00202409070893016 6.57296487109864e-43 5.31646446157799e-45 0.334583347929219 0.00240878320769506 0.000458819879537373 0.0962128576154149 1.34665308238457e-45 2.02607166459783e-43 0.00137645963861212 0.288638572846245
513 0.274297068174347 0.00202409070893015 5.32640952781391e-43 4.30820299785046e-45 0.334583347929219 0.00240878320769505 0.000458819879537393 0.0962128576154149 1.09126185052538e-45 1.64182946812918e-43 0.00137645963861218 0.288638572846245
514 0.274297068174347 0.00202409070893014 4.31626199353851e-43 3.49115717876513e-45 0.334583347929219 0.00240878320769504 0.00045881987953741 0.0962128576154149 8.84305276532986e-46 1.33045836902932e-43 0.00137645963861223 0.288638572846245
515 0.274297068174347 0.00202409070893013 3.49768779504856e-43 2.82906317388583e-45 0.334583347929219 0.00240878320769503 0.000458819879537427 0.0962128576154149 7.16597782399879e-46 1.07813844621583e-43 0.00137645963861228 0.288638572846245
516 0.274297068174347 0.00202409070893013 2.83435526618768e-43 2.29253454714634e-45 0.334583347929219 0.00240878320769503 0.000458819879537443 0.0962128576154149 5.80695824584134e-46 8.73670710987177e-44 0.00137645963861233 0.288638572846245
517 0.274297068174347 0.00202409070893012 2.29682300013696e-43 1.85775796679737e-45 0.334583347929219 0.00240878320769502 0.000458819879537458 0.0962128576154149 4.70567519146015e-46 7.0798005016513e-44 0.00137645963861237 0.288638572846245
518 0.274297068174347 0.00202409070893011 1.86123311953541e-43 1.50543627248501e-45 0.334583347929219 0.00240878320769501 0.000458819879537472 0.0962128576154148 3.81324922103262e-46 5.73712435507268e-44 0.00137645963861242 0.288638572846245
519 0.274297068174347 0.0020240907089301 1.50825236644224e-43 1.21993198846056e-45 0.334583347929219 0.002408783207695 0.000458819879537485 0.0962128576154148 3.09007082513783e-46 4.64908521898196e-44 0.00137645963861245 0.288638572846245
520 0.274297068174347 0.0020240907089301 1.22221401338831e-43 9.88573268540109e-46 0.334583347929219 0.002408783207695 0.000458819879537497 0.0962128576154148 2.50404239295491e-46 3.76739147274118e-44 0.00137645963861249 0.288638572846244
521 0.274297068174347 0.00202409070893009 9.90422510024922e-44 8.01091467816417e-46 0.334583347929219 0.00240878320769499 0.000458819879537508 0.0962128576154147 2.02915358920152e-46 3.05290994687142e-44 0.00137645963861252 0.288638572846244
522 0.274297068174347 0.00202409070893009 8.02590002748083e-44 6.49165378258683e-46 0.334583347929219 0.00240878320769498 0.000458819879537519 0.0962128576154147 1.6443269092224e-46 2.47392903316336e-44 0.00137645963861256 0.288638572846244
523 0.274297068174347 0.00202409070893008 6.50379717737796e-44 5.26051899514567e-46 0.334583347929219 0.00240878320769498 0.00045881987953753 0.0962128576154147 1.33248217324783e-46 2.00475119398809e-44 0.00137645963861259 0.288638572846244
524 0.274297068174347 0.00202409070893008 5.27035940886825e-44 4.26286752576338e-46 0.334583347929219 0.00240878320769497 0.000458819879537539 0.0962128576154147 1.07977843825648e-46 1.62455240062308e-44 0.00137645963861262 0.288638572846244
525 0.274297068174347 0.00202409070893008 4.27084171616871e-44 3.45441952761256e-46 0.334583347929219 0.00240878320769497 0.000458819879537548 0.0962128576154147 8.74999680394786e-47 1.3164578778078e-44 0.00137645963861264 0.288638572846244
526 0.274297068174347 0.00202409070893007 3.46088142183907e-44 2.79929277666541e-46 0.334583347929219 0.00240878320769497 0.000458819879537556 0.0962128576154147 7.09056982029786e-47 1.06679313229756e-44 0.00137645963861267 0.288638572846244
527 0.274297068174347 0.00202409070893007 2.80452917997059e-44 2.26841007204092e-46 0.334583347929219 0.00240878320769496 0.000458819879537564 0.0962128576154147 5.74585128463533e-47 8.64477023003841e-45 0.00137645963861269 0.288638572846244
528 0.274297068174347 0.00202409070893007 2.27265339739001e-44 1.8382086710724e-46 0.334583347929219 0.00240878320769496 0.000458819879537572 0.0962128576154147 4.65615709623722e-47 7.00529934695092e-45 0.00137645963861272 0.288638572846244
529 0.274297068174347 0.00202409070893006 1.84164725457501e-44 1.48959447855281e-46 0.334583347929219 0.00240878320769495 0.000458819879537578 0.0962128576154147 3.77312217648462e-47 5.67675225998146e-45 0.00137645963861274 0.288638572846244
530 0.274297068174347 0.00202409070893006 1.49238093858869e-44 1.20709457280524e-46 0.334583347929219 0.00240878320769495 0.000458819879537585 0.0962128576154147 3.05755382914055e-47 4.60016262334755e-45 0.00137645963861276 0.288638572846244
531 0.274297068174347 0.00202409070893006 1.20935258385125e-44 9.78170454224204e-47 0.334583347929219 0.00240878320769495 0.000458819879537591 0.0962128576154146 2.47769220841983e-47 3.72774699195926e-45 0.00137645963861277 0.288638572846244
532 0.274297068174347 0.00202409070893005 9.80000236032756e-45 7.92661535453332e-47 0.334583347929219 0.00240878320769495 0.000458819879537597 0.0962128576154146 2.00780068731936e-47 3.02078399696858e-45 0.00137645963861279 0.288638572846244
533 0.274297068174347 0.00202409070893005 7.94144301214298e-45 6.42334173020543e-47 0.334583347929219 0.00240878320769494 0.000458819879537602 0.0962128576154146 1.62702356099794e-47 2.44789573327385e-45 0.00137645963861281 0.288638572846244
534 0.274297068174347 0.00202409070893005 6.43535733934318e-45 5.20516224612839e-47 0.334583347929219 0.00240878320769494 0.000458819879537608 0.0962128576154146 1.31846038541641e-47 1.98365507993739e-45 0.00137645963861282 0.288638572846244
535 0.274297068174347 0.00202409070893005 5.21489910860203e-45 4.21800912150036e-47 0.334583347929219 0.00240878320769494 0.000458819879537612 0.0962128576154146 1.06841586660624e-47 1.60745714070871e-45 0.00137645963861284 0.288638572846244
536 0.274297068174347 0.00202409070893005 4.22589939903381e-45 3.41806846891154e-47 0.334583347929219 0.00240878320769494 0.000458819879537617 0.0962128576154146 8.65792007588795e-48 1.30260471457415e-45 0.00137645963861285 0.288638572846244
537 0.274297068174347 0.00202409070893004 3.42446236424728e-45 2.76983565507595e-47 0.334583347929219 0.00240878320769494 0.000458819879537621 0.0962128576154146 7.01595533942863e-48 1.05556720578112e-45 0.00137645963861286 0.288638572846244
538 0.274297068174347 0.00202409070893004 2.77501695540298e-45 2.24453946019786e-47 0.334583347929219 0.00240878320769493 0.000458819879537625 0.0962128576154146 5.68538735555477e-48 8.55380080736796e-46 0.00137645963861287 0.288638572846244
539 0.274297068174347 0.00202409070893004 2.24873813278619e-45 1.81886509372959e-47 0.334583347929219 0.00240878320769493 0.000458819879537629 0.0962128576154146 4.6071600828255e-48 6.93158217225825e-46 0.00137645963861289 0.288638572846244
540 0.274297068174347 0.00202409070893004 1.82226749281695e-45 1.4739193887446e-47 0.334583347929219 0.00240878320769493 0.000458819879537632 0.0962128576154146 3.73341739117255e-48 5.61701546397741e-46 0.0013764596386129 0.288638572846244
541 0.274297068174347 0.00202409070893004 1.47667652669859e-45 1.1943922460256e-47 0.334583347929219 0.00240878320769493 0.000458819879537635 0.0962128576154146 3.02537901139337e-48 4.55175484304796e-46 0.00137645963861291 0.288638572846244
542 0.274297068174347 0.00202409070893004 1.19662649588935e-45 9.6787710933171e-48 0.334583347929219 0.00240878320769493 0.000458819879537638 0.0962128576154146 2.45161930841729e-48 3.68851969236699e-46 0.00137645963861292 0.288638572846244
543 0.274297068174347 0.00202409070893004 9.69687636239298e-46 7.8432031176149e-48 0.334583347929219 0.00240878320769493 0.000458819879537641 0.0962128576154146 1.9866724832722e-48 2.98899611031528e-46 0.00137645963861292 0.288638572846244
544 0.274297068174347 0.00202409070893004 7.85787474291651e-46 6.35574852954616e-48 0.334583347929219 0.00240878320769493 0.000458819879537644 0.0962128576154146 1.60990229691858e-48 2.42213638332148e-46 0.00137645963861293 0.288638572846244
545 0.274297068174347 0.00202409070893003 6.36763769772636e-46 5.15038801941832e-48 0.334583347929219 0.00240878320769492 0.000458819879537646 0.0962128576154146 1.30458614967821e-48 1.96278096152853e-46 0.00137645963861294 0.288638572846244
546 0.274297068174347 0.00202409070893003 5.16002242031878e-46 4.17362276484874e-48 0.334583347929219 0.00240878320769492 0.000458819879537649 0.0962128576154146 1.05717286396187e-48 1.59054177521413e-46 0.00137645963861295 0.288638572846244
547 0.274297068174347 0.00202409070893003 4.18143001253032e-46 3.38209993452706e-48 0.334583347929219 0.00240878320769492 0.000458819879537651 0.0962128576154146 8.56681227662131e-49 1.28889732898733e-46 0.00137645963861295 0.288638572846244
548 0.274297068174347 0.00202409070893003 3.38842654652829e-46 2.74068851249964e-48 0.334583347929219 0.00240878320769492 0.000458819879537653 0.0962128576154146 6.94212603110448e-49 1.0444594103459e-46 0.00137645963861296 0.288638572846244
549 0.274297068174347 0.00202409070893003 2.74581528970034e-46 2.22092004019918e-48 0.334583347929219 0.00240878320769492 0.000458819879537655 0.0962128576154146 5.62555969193542e-49 8.46378866125211e-47 0.00137645963861296 0.288638572846244
550 0.274297068174347 0.00202409070893003 2.22507452991035e-46 1.79972506998239e-48 0.334583347929219 0.00240878320769492 0.000458819879537657 0.0962128576154146 4.55867866785092e-49 6.8586407277058e-47 0.00137645963861297 0.288638572846244
551 0.274297068174347 0.00202409070893003 1.80309166542519e-46 1.45840924882312e-48 0.334583347929219 0.00240878320769492 0.000458819879537658 0.0962128576154146 3.69413042163798e-49 5.55790728177109e-47 0.00137645963861298 0.288638572846244
552 0.274297068174347 0.00202409070893003 1.4611373732532e-46 1.1818235865735e-48 0.334583347929219 0.00240878320769492 0.00045881987953766 0.0962128576154146 2.99354277113473e-49 4.50385646065133e-47 0.00137645963861298 0.288638572846244
553 0.274297068174347 0.00202409070893003 1.18403432529527e-46 9.57692081909474e-49 0.334583347929219 0.00240878320769492 0.000458819879537662 0.0962128576154146 2.42582077506607e-49 3.64970518394232e-47 0.00137645963861298 0.288638572846244
554 0.274297068174347 0.00202409070893003 9.59483556536539e-47 7.76066863254351e-49 0.334583347929219 0.00240878320769492 0.000458819879537663 0.0962128576154146 1.9657666125517e-49 2.95754272945216e-47 0.00137645963861299 0.288638572846244
555 0.274297068174347 0.00202409070893003 7.77518586747413e-47 6.28886661609027e-49 0.334583347929219 0.00240878320769492 0.000458819879537664 0.0962128576154146 1.59296120090229e-49 2.39664810051505e-47 0.00137645963861299 0.288638572846244
556 0.274297068174347 0.00202409070893003 6.30063067385847e-47 5.0961901850991e-49 0.334583347929219 0.00240878320769492 0.000458819879537666 0.0962128576154146 1.29085791333397e-49 1.9421265026884e-47 0.001376459638613 0.288638572846244
557 0.274297068174347 0.00202409070893003 5.10572320263549e-47 4.12970348842386e-49 0.334583347929219 0.00240878320769492 0.000458819879537667 0.0962128576154146 1.04604817209176e-49 1.57380441109985e-47 0.001376459638613 0.288638572846244
558 0.274297068174347 0.00202409070893003 4.13742857998155e-47 3.34650989913333e-49 0.334583347929219 0.00240878320769492 0.000458819879537668 0.0962128576154146 8.47666321005393e-50 1.27533418702064e-47 0.001376459638613 0.288638572846244
559 0.274297068174347 0.00202409070893003 3.35276993582651e-47 2.71184808700917e-49 0.334583347929219 0.00240878320769492 0.000458819879537669 0.0962128576154145 6.86907363290904e-50 1.03346850289162e-47 0.00137645963861301 0.288638572846244
560 0.274297068174347 0.00202409070893003 2.71692091483359e-47 2.19754916873841e-49 0.334583347929219 0.00240878320769492 0.00045881987953767 0.0962128576154145 5.56636159831882e-50 8.37472371821368e-48 0.00137645963861301 0.288638572846244
561 0.274297068174347 0.00202409070893003 2.20165994051139e-47 1.78078645782438e-49 0.334583347929219 0.00240878320769492 0.000458819879537671 0.0962128576154145 4.51070742564113e-50 6.78646685023993e-48 0.00137645963861301 0.288638572846244
562 0.274297068174347 0.00202409070893003 1.78411762638646e-47 1.44306232301107e-49 0.334583347929219 0.00240878320769492 0.000458819879537672 0.0962128576154145 3.65525687118119e-50 5.49942109842272e-48 0.00137645963861302 0.288638572846244
563 0.274297068174347 0.00202409070893003 1.44576173922822e-47 1.16938718785982e-49 0.334583347929219 0.00240878320769492 0.000458819879537673 0.0962128576154145 2.962041545494e-50 4.45646211573371e-48 0.00137645963861302 0.288638572846244
564 0.274297068174347 0.00202409070893003 1.17157466284874e-47 9.47614232126417e-50 0.334583347929219 0.00240878320769492 0.000458819879537673 0.0962128576154145 2.40029372118991e-50 3.61129912285965e-48 0.00137645963861302 0.288638572846244
565 0.274297068174347 0.00202409070893003 9.4938685496122e-48 7.67900266268511e-50 0.334583347929219 0.00240878320769492 0.000458819879537674 0.0962128576154145 1.94508073553129e-50 2.92642033435523e-48 0.00137645963861302 0.288638572846244
566 0.274297068174347 0.00202409070893003 7.6933671319036e-48 6.2226885049209e-50 0.334583347929219 0.00240878320769492 0.000458819879537675 0.0962128576154145 1.57619837703005e-50 2.37142803239913e-48 0.00137645963861302 0.288638572846244
567 0.274297068174347 0.00202409070893003 6.23432876882126e-48 5.04256267775988e-50 0.334583347929219 0.00240878320769492 0.000458819879537675 0.0962128576154145 1.27727414002357e-50 1.92168939192649e-48 0.00137645963861303 0.288638572846243
568 0.274297068174347 0.00202409070893003 5.05199537879526e-48 4.08624637711318e-50 0.334583347929219 0.00240878320769492 0.000458819879537676 0.0962128576154145 1.03504054600474e-50 1.55724317524693e-48 0.00137645963861303 0.288638572846244
569 0.274297068174347 0.00202409070893003 4.09389017708065e-48 3.31129437976333e-50 0.334583347929219 0.00240878320769492 0.000458819879537677 0.0962128576154145 8.38746278738574e-51 1.26191377079002e-48 0.00137645963861303 0.288638572846244
570 0.274297068174347 0.00202409070893003 3.31748854172431e-48 2.68331115100271e-50 0.334583347929219 0.00240878320769492 0.000458819879537677 0.0962128576154145 6.79678996937174e-51 1.02259325339922e-48 0.00137645963861303 0.288638572846244
571 0.274297068174347 0.00202409070893003 2.68833059716328e-48 2.17442423032473e-50 0.334583347929219 0.00240878320769492 0.000458819879537678 0.0962128576154145 5.50778644970313e-51 8.2865960107793e-49 0.00137645963861303 0.288638572846244
572 0.274297068174347 0.00202409070893003 2.17849174420596e-48 1.76204713778962e-50 0.334583347929219 0.00240878320769491 0.000458819879537678 0.0962128576154145 4.46324098761836e-51 6.71505246270732e-49 0.00137645963861303 0.288638572846244
573 0.274297068174347 0.00202409070893003 1.76534325227012e-48 1.42787689379681e-50 0.334583347929219 0.00240878320769491 0.000458819879537678 0.0962128576154145 3.61679238936911e-51 5.44155036860196e-49 0.00137645963861304 0.288638572846244
574 0.274297068174347 0.00202409070893003 1.43054790389925e-48 1.15708165809708e-50 0.334583347929219 0.00240878320769491 0.000458819879537679 0.0962128576154145 2.93087180909283e-51 4.40956650427926e-49 0.00137645963861304 0.288638572846244
575 0.274297068174347 0.00202409070893003 1.15924611415877e-48 9.37642432145975e-51 0.334583347929219 0.00240878320769491 0.000458819879537679 0.0962128576154145 2.37503528999447e-51 3.57329721100371e-49 0.00137645963861304 0.288638572846244
576 0.274297068174347 0.00202409070893003 9.39396401567026e-49 7.5981960686033e-51 0.334583347929219 0.00240878320769491 0.00045881987953768 0.0962128576154145 1.92461253720445e-51 2.89562544204192e-49 0.00137645963861304 0.288638572846244
577 0.274297068174347 0.00202409070893003 7.61240937967219e-49 6.15720678988541e-51 0.334583347929219 0.00240878320769491 0.00045881987953768 0.0962128576154145 1.55961194933367e-51 2.34647335653485e-49 0.00137645963861304 0.288638572846244
578 0.274297068174347 0.00202409070893003 6.16872456260804e-49 4.98949949581649e-51 0.334583347929219 0.00240878320769491 0.00045881987953768 0.0962128576154145 1.26383330955408e-51 1.90146734207628e-49 0.00137645963861304 0.288638572846244
579 0.274297068174347 0.00202409070893003 4.99883293598727e-49 4.04324656752617e-51 0.334583347929219 0.00240878320769491 0.000458819879537681 0.0962128576154145 1.02414875381074e-51 1.54085621424738e-49 0.00137645963861304 0.288638572846244
580 0.274297068174347 0.00202409070893003 4.05080993133958e-49 3.27644943536305e-51 0.334583347929219 0.00240878320769491 0.000458819879537681 0.0962128576154145 8.29920102598158e-52 1.24863457838422e-49 0.00137645963861304 0.288638572846244
581 0.274297068174347 0.00202409070893003 3.28257841579549e-49 2.65507451084267e-51 0.334583347929219 0.00240878320769491 0.000458819879537681 0.0962128576154145 6.72526695105289e-52 1.01183244479321e-49 0.00137645963861304 0.288638572846244
582 0.274297068174347 0.00202409070893003 2.66004113707776e-49 2.15154263699031e-51 0.334583347929219 0.00240878320769491 0.000458819879537682 0.0962128576154145 5.44982769080169e-52 8.1993956763639e-50 0.00137645963861305 0.288638572846244
583 0.274297068174347 0.00202409070893003 2.1555673481851e-49 1.74350501271545e-51 0.334583347929219 0.00240878320769491 0.000458819879537682 0.0962128576154145 4.41627404169868e-52 6.64438957295097e-50 0.00137645963861305 0.288638572846244
584 0.274297068174347 0.00202409070893003 1.74676644199053e-49 1.4128512617422e-51 0.334583347929219 0.00240878320769491 0.000458819879537682 0.0962128576154145 3.57873267154848e-52 5.38428861585534e-50 0.00137645963861305 0.288638572846244
585 0.274297068174347 0.00202409070893003 1.41549416464914e-49 1.14490562014365e-51 0.334583347929219 0.00240878320769491 0.000458819879537682 0.0962128576154145 2.90003007365056e-52 4.36316437808656e-50 0.00137645963861305 0.288638572846244
586 0.274297068174347 0.00202409070893003 1.14704729950763e-49 9.2777556599987e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 2.35004265474758e-52 3.53569519548855e-50 0.00137645963861305 0.288638572846244
587 0.274297068174347 0.00202409070893003 9.29511078298133e-50 7.51823980703654e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 1.90435972692555e-52 2.86515460618129e-50 0.00137645963861305 0.288638572846244
588 0.274297068174347 0.00202409070893003 7.53230355060186e-50 6.09241414276658e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 1.54320006158589e-52 2.32178128018401e-50 0.00137645963861305 0.288638572846244
589 0.274297068174347 0.00202409070893003 6.10381071329329e-50 4.9369947008398e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 1.25053391772962e-52 1.88145809003922e-50 0.00137645963861305 0.288638572846244
590 0.274297068174347 0.00202409070893003 4.94622992467384e-50 4.00069924745004e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 1.01337157658294e-52 1.52464169419673e-50 0.00137645963861305 0.288638572846244
591 0.274297068174347 0.00202409070893003 4.00818302154374e-50 3.2419711663504e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 8.21186804825411e-53 1.23549512369666e-50 0.00137645963861305 0.288638572846244
592 0.274297068174347 0.00202409070893003 3.24803565116333e-50 2.62713500649829e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 6.65449657363838e-53 1.00118487280544e-50 0.00137645963861305 0.288638572846244
593 0.274297068174347 0.00202409070893003 2.63204936863506e-50 2.12890182800065e-52 0.334583347929219 0.00240878320769491 0.000458819879537683 0.0962128576154145 5.39247883530954e-53 8.11311295616696e-51 0.00137645963861305 0.288638572846244
594 0.274297068174347 0.00202409070893003 2.13288418692417e-50 1.72515800750777e-52 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 4.36980133169748e-53 6.57447027291585e-51 0.00137645963861305 0.288638572846244
595 0.274297068174347 0.00202409070893003 1.72838511657186e-50 1.3979837452924e-52 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 3.54107345836416e-53 5.3276294318815e-51 0.00137645963861305 0.288638572846244
596 0.274297068174347 0.00202409070893003 1.4005988367775e-50 1.13285771134964e-52 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 2.86951288759394e-53 4.31725054418134e-51 0.00137645963861305 0.288638572846244
597 0.274297068174347 0.00202409070893003 1.13497685369644e-50 9.18012529463229e-53 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 2.32531301846293e-53 3.4984888681816e-51 0.00137645963861305 0.288638572846244
598 0.274297068174347 0.00202409070893003 9.19729778864085e-51 7.43912492988601e-53 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 1.88432003815357e-53 2.83500441670834e-51 0.00137645963861305 0.288638572846244
599 0.274297068174347 0.00202409070893003 7.45304067985537e-51 6.02830331246239e-53 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 1.52696087709264e-53 2.2973490399966e-51 0.00137645963861305 0.288638572846244
600 0.274297068174347 0.00202409070893003 6.03957995621099e-51 4.88504241689108e-53 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 1.23737447618306e-53 1.86165939653146e-51 0.00137645963861305 0.288638572846244
601 0.274297068174347 0.00202409070893003 4.89418045792465e-51 3.9585996553112e-53 0.334583347929219 0.00240878320769491 0.000458819879537684 0.0962128576154145 1.00270780822134e-53 1.50859780048879e-51 0.00137645963861305 0.288638572846244
602 0.274297068174347 0.00202409070893003 3.96600467721247e-51 3.20785571417883e-53 0.334583347929219 0.00240878320769491 0.000458819879537685 0.0962128576154145 8.12545408055841e-54 1.22249393625917e-51 0.00137645963861305 0.288638572846244
