"kD" "kA" "z1vector" "z2vector" "z3vector" "z4vector" "z5vector" "z6vector" "z7vector" "z8vector" "z9vector"
0.16 0.23 0.5 0.5 0.5 0.501524668481706 0.561567410367611 0.591354751799324 0.521765387163638 0.571745469121973 0.601355138172719
0.17 0.23 0.5 0.5 0.5 0.503945226661219 0.564956638427748 0.594241074541058 0.523804466745329 0.574933226593812 0.604884429153525
0.18 0.23 0.5 0.5 0.5 0.508159169117182 0.5681340491119 0.596644492101803 0.525227524771758 0.577927199395682 0.607682430826346
0.19 0.23 0.5 0.5 0.500000000000001 0.512628979723568 0.57110737671746 0.598657353261221 0.526382570590616 0.580727490375141 0.609846370275404
0.2 0.23 0.5 0.5 0.500000000000011 0.51588214455016 0.573884943258365 0.600360655069636 0.527440294317217 0.583337124975839 0.611511241710574
0.21 0.23 0.5 0.5 0.500000000000132 0.518080142879446 0.576475766976672 0.601818552578037 0.528471804072569 0.585761637071065 0.612804333558337
0.22 0.23 0.5 0.500000000000003 0.5000000000017 0.519775484837329 0.578889481092322 0.603080003239556 0.529503515851089 0.588008573480775 0.61382525400241
0.23 0.23 0.5 0.500000000000037 0.500000000022901 0.521277489512056 0.581136163594546 0.604182252555078 0.530544312099986 0.59008697265444 0.614645880000158
0.24 0.23 0.5 0.500000000000503 0.500000000323047 0.522706663020594 0.583226133198443 0.605153885868217 0.531596860434246 0.592006863274906 0.615316874392844
0.25 0.23 0.5 0.500000000007112 0.500000004776115 0.524103894977822 0.585169745611764 0.606017085490599 0.532661785546459 0.593778815663743 0.615874033761011
0.26 0.23 0.5 0.50000000010575 0.500000074055907 0.525482877452233 0.586977210705235 0.606789259894017 0.533739052021584 0.595413565109197 0.61634296597733
0.27 0.23 0.5 0.500000001655337 0.500001203958188 0.526848934117463 0.58865844131138 0.607484227922074 0.534828382186854 0.596921714031464 0.616742288686352
0.28 0.23 0.5 0.500000027285012 0.500020404346067 0.52820485206704 0.590222937316894 0.60811308520711 0.53592937564145 0.598313510678058 0.617085775932311
0.29 0.23 0.5 0.500000473407331 0.500341425323453 0.529552516245129 0.591679704038599 0.60868484101055 0.537041545863205 0.599598696162251 0.617383798137919
0.3 0.23 0.5 0.500008610185142 0.50366462541468 0.530893351413194 0.593037201136797 0.609206889003881 0.538164335714315 0.600786408730731 0.617644295452804
0.31 0.23 0.5 0.50015831755985 0.510619024465049 0.532228458547749 0.594303317036695 0.609685358005025 0.53929712769654 0.601885133432511 0.617873443747622
0.32 0.23 0.5 0.502140335575439 0.515132890018302 0.533558676796831 0.595485363538475 0.610125375738272 0.540439252651158 0.602902686071233 0.618076117004292
0.33 0.23 0.5 0.508127637525669 0.518628624244207 0.534884625140235 0.5965900856144 0.610531269226292 0.541589997736445 0.603846221792901 0.618256213380269
0.34 0.23 0.5 0.512459560651179 0.521822721258702 0.536206735790931 0.597623682027316 0.610906718649243 0.54274861389639 0.604722260409969 0.61841688876263
0.35 0.23 0.5 0.515751260721045 0.524817463630761 0.537525282381229 0.598591833160016 0.611254876716517 0.543914322896758 0.605536722287691 0.618560726622248
0.36 0.23 0.5 0.518777080570023 0.527637296317409 0.538840404132277 0.599499733195944 0.611578462224917 0.545086323963513 0.606294970156156 0.618689863348212
0.37 0.23 0.5 0.521639408762541 0.530297543345941 0.540152126748544 0.600352124470931 0.611879834100195 0.546263800039256 0.607001853494836 0.618806082008029
0.38 0.23 0.5 0.524357372191824 0.532811292524628 0.541460380588522 0.601153332393328 0.61216105053506 0.547445923661924 0.607661753157852 0.618910883395704
0.39 0.23 0.5 0.526941936712853 0.535190191815754 0.542765016540784 0.60190729980003 0.61242391663544 0.548631862463381 0.608278624691102 0.619005540520452
0.4 0.23 0.5 0.529402531662393 0.537444678215476 0.544065819944503 0.602617619985095 0.612670023122724 0.54982078428234 0.608856039373892 0.619091140866719
0.41 0.23 0.500000000000002 0.531747665756407 0.539584134900383 0.54536252282509 0.60328756791923 0.612900778012522 0.551011861885355 0.609397222437119 0.61916861951415
0.42 0.23 0.500000000000029 0.533985068070299 0.541617021984172 0.546654814663321 0.603920129387344 0.613117432731221 0.552204277290707 0.60990508820394 0.619238785348262
0.43 0.23 0.500000000000386 0.536121781362371 0.543550987965456 0.547942351876244 0.604518027922095 0.613321103792098 0.553397225692256 0.610382272098225 0.61930234199222
0.44 0.23 0.500000000005725 0.53816424013186 0.545392965286296 0.549224766157379 0.605083749517017 0.61351279089956 0.554589918983399 0.610831159596025 0.619359904664987
0.45 0.23 0.500000000093761 0.540118337591138 0.547149252610298 0.550501671800007 0.605619565174041 0.61369339215955 0.555781588884607 0.611253912275421 0.619412013866349
0.46 0.23 0.500000001693109 0.541989483498831 0.548825585939437 0.551772672109027 0.606127551386087 0.613863716929571 0.556971489681549 0.611652491165221 0.619459146568413
0.47 0.23 0.500000033630873 0.543782654345024 0.550427200308411 0.553037364992571 0.606609608682593 0.614024496731158 0.55815890058416 0.612028677614141 0.619501725431429
0.48 0.23 0.500000730921288 0.545502437098102 0.551958883490863 0.554295347813399 0.607067478379838 0.614176394562293 0.559343127720132 0.6123840919072 0.619540126441999
0.49 0.23 0.500016974493281 0.547153067503189 0.553425022906187 0.55554622157118 0.60750275768272 0.614320012880977 0.560523505779044 0.612720209850986 0.619574685282359
0.5 0.23 0.500350412963057 0.548738463746686 0.554829646716525 0.556789594479632 0.607916913283164 0.614455900479269 0.561699399325634 0.613038377538052 0.61960570267194
0.01 0.24 0.5 0.5 0.5 0.500000008243871 0.500000010542565 0.500000021078234 0.500000807534373 0.500001259237808 0.500004480550562
0.02 0.24 0.5 0.5 0.5 0.500000023212431 0.500000056585976 0.500000412059663 0.500002421285671 0.500008541503261 0.500100335524021
0.03 0.24 0.5 0.5 0.5 0.500000051052696 0.500000348701793 0.500007192332364 0.500005681565794 0.500064700023801 0.50170601988096
0.04 0.24 0.5 0.5 0.5 0.500000104234181 0.500002729476269 0.50011967754175 0.500012398727769 0.500581076518207 0.513213469611119
0.05 0.24 0.5 0.5 0.5 0.5000002089627 0.500026165193624 0.501817650288589 0.500026609928736 0.504896889335256 0.529365491797027
0.06 0.24 0.5 0.5 0.5 0.500000422465454 0.500288181600673 0.5145844171711 0.500057651008492 0.51910401105529 0.540268991980774
0.07 0.24 0.5 0.5 0.5 0.500000874999757 0.503066305406388 0.534317822843248 0.500127901776128 0.532437483319402 0.548695525974373
0.08 0.24 0.5 0.5 0.5 0.500001876556578 0.516046533993333 0.547314773490845 0.500292676022593 0.540761587122267 0.556219122678274
0.09 0.24 0.5 0.5 0.5 0.500004200822936 0.530145977789388 0.556523934311115 0.500690389987528 0.546615946166122 0.563358407382536
0.1 0.24 0.5 0.5 0.5 0.500009878498622 0.538365464638047 0.564132474082635 0.501654280286037 0.551475936470973 0.570272731967833
0.11 0.24 0.5 0.5 0.5 0.500024525476392 0.544111558517565 0.57088894745723 0.503857365855152 0.55593569631537 0.576987267463527
0.12 0.24 0.5 0.5 0.5 0.500064498760772 0.549002617613814 0.577021019851515 0.508059667652982 0.560183767677819 0.583465871264802
0.13 0.24 0.5 0.5 0.5 0.500179625327909 0.553491183503685 0.582564506955708 0.513829643330206 0.564259275187118 0.58963289000822
0.14 0.24 0.5 0.5 0.5 0.500524517614266 0.557696067113331 0.587487107541535 0.519222626517653 0.568158996270079 0.595378795534745
0.15 0.24 0.5 0.5 0.5 0.501548065848292 0.5616511631228 0.591752521090777 0.523003443717256 0.571871741862112 0.600568172755289
0.16 0.24 0.5 0.5 0.5 0.504189024258369 0.565369324417499 0.59536111716781 0.525383267410004 0.575387389644329 0.605065276346898
0.17 0.24 0.5 0.5 0.5 0.508891967292193 0.568858407485964 0.598364866802789 0.526982297223513 0.578699022071225 0.608781936199651
0.18 0.24 0.5 0.5 0.5 0.513824441897837 0.572125549694969 0.600853382860885 0.528237317948312 0.581803368920261 0.611723182624643
0.19 0.24 0.5 0.5 0.500000000000006 0.517323817121188 0.575178439262161 0.602926018706136 0.529365181324584 0.584700736576608 0.613987876061975
0.2 0.24 0.5 0.5 0.500000000000075 0.519652306053469 0.578025681102322 0.604670838333528 0.530456015347811 0.587394684116542 0.615720343105221
0.21 0.24 0.5 0.500000000000002 0.500000000001047 0.521443701677101 0.580676809204355 0.606157543618353 0.53154300444894 0.589891539486638 0.617058270403567
0.22 0.24 0.5 0.500000000000029 0.500000000015387 0.523031790002636 0.583142131210017 0.607439024762717 0.532637174256471 0.592199826327666 0.618109233985179
0.23 0.24 0.5 0.500000000000426 0.500000000236856 0.524541938583309 0.585432494778305 0.608555215305662 0.533741802653753 0.594329665750467 0.618950364708
0.24 0.24 0.5 0.50000000000655 0.500000003823562 0.526015795982335 0.58755903042586 0.609536516853919 0.534857668761881 0.596292206424126 0.619635619652751
0.25 0.24 0.5 0.500000000106092 0.500000064769356 0.52746734312266 0.589532905791691 0.610406338453616 0.535984766320961 0.598099120646399 0.620202845259601
0.26 0.24 0.5 0.500000001810405 0.500001151055554 0.528902230334338 0.591365111912604 0.611182923192219 0.537122812488249 0.599762187299329 0.620678939151369
0.27 0.24 0.5 0.500000032554231 0.500021336315412 0.53032357956353 0.593066291270133 0.611880665075092 0.538271390800782 0.601292967979659 0.621083347692629
0.28 0.24 0.5 0.500000616517423 0.500388947402524 0.531733574419506 0.594646609680792 0.612511062484275 0.539429994291893 0.602702571870945 0.621430391552306
0.29 0.24 0.5 0.500012232436224 0.504281612481045 0.533133890958146 0.596115669176517 0.613083411619574 0.540598043548579 0.604001498402356 0.621730811982148
0.3 0.24 0.5 0.500242106874924 0.511723089704754 0.534525838213546 0.597482456329655 0.613605314185982 0.5417748984907 0.605199543802646 0.621992807833063
0.31 0.24 0.5 0.503096592246583 0.516398639786215 0.535910427759565 0.598755319416005 0.61408305242752 0.54295986818305 0.606305757303619 0.622222740341386
0.32 0.24 0.5 0.509606976868456 0.520094905887229 0.537288422503648 0.599941967820225 0.614521869092655 0.544152219660624 0.607328433970592 0.622425619665825
0.33 0.24 0.5 0.513899435741094 0.523483150560484 0.538660375976649 0.601049487715459 0.614926178791637 0.545351186039264 0.608275133129212 0.622605446330713
0.34 0.24 0.5 0.517335114084724 0.526655587394681 0.540026665238737 0.602084368962783 0.615299729386172 0.546555974025406 0.609152713561179 0.622765454803317
0.35 0.24 0.5 0.520522986409563 0.529637219219049 0.541387518814507 0.603052539159534 0.615645726609931 0.547765770888756 0.609967378723922 0.622908290029257
0.36 0.24 0.5 0.523537106464797 0.532445036959802 0.542743040593425 0.603959401691975 0.615966931338381 0.548979750936825 0.610724727048035 0.623036137317669
0.37 0.24 0.5 0.526395068495868 0.535093688714196 0.544093230401407 0.604809875454726 0.616265736291983 0.550197081514788 0.611429803828194 0.623150819265309
0.38 0.24 0.5 0.529108801076775 0.537596183993598 0.545438001793406 0.605608434565358 0.616544227108736 0.55141692854453 0.612087152359036 0.623253869047346
0.39 0.24 0.500000000000002 0.531688765714059 0.539964143828198 0.54677719750078 0.60635914693046 0.616804231414677 0.552638461611175 0.612700862817954 0.62334658652504
0.4 0.24 0.500000000000028 0.534144391981052 0.542207984399083 0.548110602878933 0.607065710924195 0.617047358587581 0.553860858602896 0.613274618013787 0.623430081694547
0.41 0.24 0.500000000000376 0.536484222470485 0.544337070392966 0.549437957633312 0.607731489741754 0.617275032236102 0.555083309909276 0.613811735554353 0.623505308693842
0.42 0.24 0.500000000005505 0.538716020785196 0.546359845227683 0.550758966049975 0.608359543208174 0.617488516926542 0.556305022184551 0.614315206281413 0.623573092684992
0.43 0.24 0.500000000088982 0.540846862509422 0.548283942247475 0.55207330591708 0.608952656976255 0.617688940329126 0.557525221683884 0.61478772901542 0.623634151301596
0.44 0.24 0.500000001586638 0.54288321297978 0.550116280082801 0.553380636292688 0.609513369151176 0.617877311688112 0.558743157183229 0.615231741773082 0.62368911190794
0.45 0.24 0.500000031142357 0.544830994166347 0.55186314476218 0.554680604250212 0.610043994446772 0.618054537319606 0.559958102495937 0.615649449690204 0.623738525599603
0.46 0.24 0.500000669618535 0.546695642481795 0.553530260688791 0.555972850714017 0.610546646019167 0.618221433689407 0.56116935860177 0.616042849916663 0.623782878646079
0.47 0.24 0.500015448368081 0.548482158988868 0.555122852216062 0.557257015482681 0.611023255145246 0.618378738507582 0.562376255406388 0.616413753761379 0.623822601908452
0.48 0.24 0.50032523225963 0.550195153203404 0.556645697252823 0.558532741525586 0.611475588922206 0.618527120187628 0.563578153151372 0.616763806361297 0.623858078641432
0.49 0.24 0.50255443883608 0.551838881473097 0.558103174083687 0.55979967862878 0.611905266164267 0.618667185949192 0.564774443496573 0.617094504135329 0.623889650996742
0.5 0.24 0.505210644577414 0.553417280738758 0.559499302391735 0.561057486458115 0.612313771666762 0.618799488789567 0.56596455029781 0.617407210266093 0.623917625475368
0.01 0.25 0.5 0.5 0.5 0.500000008659042 0.500000011257831 0.500000022793962 0.500000849580924 0.500001367861472 0.500005000031214
0.02 0.25 0.5 0.5 0.5 0.500000025552434 0.500000066538918 0.500000497422136 0.500002675113197 0.500010369133376 0.500124727689071
0.03 0.25 0.5 0.5 0.5 0.500000059182869 0.500000463405472 0.500009675253478 0.500006624269214 0.50008918031831 0.502279125137779
0.04 0.25 0.5 0.5 0.5 0.500000127892977 0.50000413386535 0.500178774153951 0.500015332685126 0.500897002698314 0.515837293746155
0.05 0.25 0.5 0.5 0.5 0.500000272805928 0.500045065841312 0.502878466555594 0.500035082240075 0.507417418201722 0.531549177247842
0.06 0.25 0.5 0.5 0.5 0.500000590067678 0.500554693949906 0.519290365353404 0.500081435074995 0.523330867585626 0.542019290794077
0.07 0.25 0.5 0.5 0.5 0.500001314911932 0.505762099164623 0.538314612917099 0.500194375144771 0.535588001454359 0.550403955662084
0.08 0.25 0.5 0.5 0.5 0.50000305165691 0.521850097318634 0.550372270745611 0.500479240784519 0.543368474151226 0.558043624044005
0.09 0.25 0.5 0.5 0.5 0.500007435593639 0.534295105128849 0.559308618529297 0.501210540999019 0.549142055048053 0.565361465996972
0.1 0.25 0.5 0.5 0.5 0.500019139232821 0.541692775224633 0.566929853562605 0.503027164386055 0.554105479338026 0.572481420233584
0.11 0.25 0.5 0.5 0.5 0.500052266864471 0.547312135560695 0.573818537828536 0.506923153866268 0.558727017131917 0.579415559998806
0.12 0.25 0.5 0.5 0.5 0.500151566532534 0.552274057109895 0.580136038800451 0.513022919967008 0.563147914277332 0.586122934642872
0.13 0.25 0.5 0.5 0.5 0.500462967148679 0.556878331643789 0.58588568080377 0.51932564888654 0.567391675048277 0.592525416319241
0.14 0.25 0.5 0.5 0.5 0.501439703871738 0.561203922051213 0.591013152144067 0.523943037881418 0.571449902998681 0.59850984707757
0.15 0.25 0.5 0.5 0.5 0.504132203017617 0.565274124434316 0.595464019530533 0.526824391434099 0.575309253260154 0.603933081891209
0.16 0.25 0.5 0.5 0.5 0.509229921949203 0.569098526638206 0.599225686852823 0.528677469556589 0.578958439818694 0.608646022292428
0.17 0.25 0.5 0.5 0.5 0.514732229666549 0.572683772198451 0.602345535692619 0.530063522919075 0.582389928735155 0.612544648363633
0.18 0.25 0.5 0.5 0.500000000000002 0.518609226749747 0.576036580190626 0.604916724665988 0.531271942740916 0.585600289213539 0.615623921675907
0.19 0.25 0.5 0.5 0.500000000000033 0.521137028118852 0.579164678657969 0.607046193207893 0.532424679831461 0.588590078084484 0.617984178738968
0.2 0.25 0.5 0.500000000000001 0.500000000000507 0.523052264642373 0.582077036300942 0.608829563776292 0.533566794165028 0.59136345683076 0.619779414741598
0.21 0.25 0.5 0.500000000000018 0.500000000008088 0.524737237315201 0.584783784602534 0.61034234775535 0.534713242818013 0.593927630329296 0.621158029114992
0.22 0.25 0.5 0.500000000000283 0.500000000135198 0.526332987959205 0.587295984948524 0.611641456974211 0.535868482212947 0.596292186794489 0.622235636337244
0.23 0.25 0.5 0.500000000004714 0.500000002371088 0.527885769126702 0.589625327147771 0.612769511601029 0.537033617616053 0.598468414188152 0.623094534782429
0.24 0.25 0.5 0.500000000082716 0.500000043658825 0.529411101899416 0.59178381578295 0.613758691925433 0.538208727347788 0.600468655383237 0.623791843736383
0.25 0.25 0.5 0.500000001530384 0.500000843961125 0.530915379625175 0.593783480641826 0.614633587223873 0.539393547057804 0.602305745056485 0.624367335596798
0.26 0.25 0.5 0.500000029858478 0.500017046463401 0.532402226477033 0.59563613170313 0.61541323137439 0.540587659064205 0.60399255085179 0.624849097919236
0.27 0.25 0.5 0.500000613957388 0.500341685820901 0.533874217005013 0.59735316713232 0.616112556222546 0.54179054776521 0.605541623942304 0.625257330297926
0.28 0.25 0.5 0.500013232709729 0.504238856765918 0.535333343628016 0.598945434367912 0.616743432526574 0.543001621735553 0.606964951765311 0.625606844364948
0.29 0.25 0.5 0.500283232313355 0.512281694033463 0.536781174644845 0.600423139245109 0.617315419212244 0.544220227509996 0.608273798594933 0.625908711436402
0.3 0.25 0.5 0.503667296716768 0.517293898113843 0.538218935952739 0.601795795538986 0.617836306876211 0.545445660738487 0.609478616818011 0.62617135912659
0.31 0.25 0.5 0.510593705476706 0.521230972479791 0.539647569232336 0.603072206563169 0.618312516077714 0.546677176006599 0.610589011949171 0.62640131188065
0.32 0.25 0.5 0.515020039867681 0.524833220790718 0.541067778617777 0.604260470851794 0.61874939263101 0.547913995692705 0.611613746298836 0.626603699467223
0.33 0.25 0.5 0.518637610818095 0.528199149319412 0.542480069428124 0.605368004949824 0.619151429224431 0.54915531802819 0.612560768824452 0.626782612247878
0.34 0.25 0.5 0.522002082963342 0.531356252164785 0.543884780717169 0.606401577568302 0.619522433791761 0.550400324461849 0.613437261417072 0.626941353680465
0.35 0.25 0.5 0.525179010987289 0.534323618079294 0.545282112840595 0.607367350595707 0.619865658958753 0.551648186396315 0.614249694349877 0.627082622757948
0.36 0.25 0.5 0.52818654552324 0.537117706761322 0.546672150947162 0.608270923569369 0.620183902700703 0.552898071343229 0.615003885688621 0.627208647889236
0.37 0.25 0.500000000000002 0.531037903255226 0.5397530900291 0.548054885098174 0.609117379148203 0.620479587459329 0.55414914853002 0.61570506110555 0.627321286587594
0.38 0.25 0.50000000000002 0.533744733492555 0.542242740737115 0.54943022756868 0.609911327880461 0.620754822959571 0.555400593982491 0.616357911782716 0.627422100713799
0.39 0.25 0.500000000000264 0.536317509390954 0.544598249562851 0.550798027769575 0.610656951141674 0.621011456557798 0.556651595102374 0.616966649000477 0.627512413989644
0.4 0.25 0.500000000003777 0.538765690753764 0.546830005684709 0.552158085142539 0.61135804155317 0.621251113953567 0.557901354756646 0.617535054650727 0.627593356477527
0.41 0.25 0.500000000059781 0.541097850591538 0.548947349528248 0.553510160312853 0.6120180405077 0.621475232380875 0.559149094894748 0.618066527355044 0.627665899355955
0.42 0.25 0.50000000104457 0.54332178162906 0.550958702613467 0.55485398473353 0.612640072651611 0.621685087876046 0.560394059710416 0.618564124158601 0.627730882383965
0.43 0.25 0.500000020112481 0.5454445869505 0.552871678441444 0.556189269014176 0.613226977324888 0.62188181783971 0.561635518366044 0.61903059795349 0.627789035795876
0.44 0.25 0.500000425054621 0.547472757605106 0.554693177594982 0.557515710096783 0.613781337059558 0.62206643982962 0.562872767299111 0.619468430892368 0.627840997908816
0.45 0.25 0.500009713999402 0.549412239405372 0.556429469631668 0.558832997416107 0.614305503297914 0.622239867311439 0.564105132131816 0.619879864108924 0.62788732939799
0.46 0.25 0.500214896316442 0.551268490713846 0.558086263874961 0.560140818162774 0.614801619525818 0.62240292293674 0.565331969206662 0.620266924083011 0.627928524958332
0.47 0.25 0.502189297379752 0.553046532673406 0.559668770831814 0.56143886175171 0.615271642031398 0.622556349797346 0.566552666772029 0.620631445987552 0.627965022898696
0.48 0.25 0.505151884958607 0.554750993065825 0.561181755662664 0.562726823585783 0.615717358501805 0.622700821013078 0.567766645842843 0.620975094340273 0.627997213087503
0.49 0.25 0.507406797095149 0.556386144768977 0.562629584885589 0.564004408194163 0.616140404664943 0.622836947938786 0.56897336076208 0.621299381261495 0.628025443574035
0.5 0.25 0.509511052177104 0.557955939611669 0.56401626729856 0.565271331816206 0.616542279172217 0.622965287221063 0.570172299489246 0.621605682613862 0.628050026138268
0.01 0.26 0.5 0.5 0.5 0.500000009134875 0.500000012076796 0.500000024679265 0.500000897804851 0.500001493314191 0.500005579854883
0.02 0.26 0.5 0.5 0.5 0.500000028355646 0.500000078868807 0.500000599932219 0.500002980128141 0.500012688107977 0.500154632159583
0.03 0.26 0.5 0.5 0.5 0.500000069434656 0.500000621374937 0.500012972165185 0.500007819285987 0.500123813700935 0.502999862314303
0.04 0.26 0.5 0.5 0.5 0.50000015947454 0.500006306594368 0.500265188297881 0.500019277983915 0.501378598877423 0.518368004136977
0.05 0.26 0.5 0.5 0.5 0.500000363528866 0.500077890703275 0.504412146842762 0.500047229517711 0.51057707048502 0.533467273387979
0.06 0.26 0.5 0.5 0.5 0.500000845037826 0.501054846271424 0.523915683482217 0.50011795036876 0.527116097245934 0.543615430949654
0.07 0.26 0.5 0.5 0.5 0.500002035463812 0.509776400471384 0.541762714712894 0.50030385089338 0.538374577285178 0.552009576154455
0.08 0.26 0.5 0.5 0.5 0.500005135938229 0.527036866022753 0.553103352073444 0.500806953906227 0.545803045083245 0.559782936948162
0.09 0.26 0.5 0.5 0.5 0.500013683375409 0.537898617860959 0.561877264440513 0.502159361856734 0.551575090124665 0.567282478213766
0.1 0.26 0.5 0.5 0.5 0.50003871119232 0.544814176050091 0.569556104419009 0.505440984145147 0.556666834552825 0.574604771448957
0.11 0.26 0.5 0.5 0.5 0.500116576331065 0.550410204281934 0.576594421280036 0.511477875407172 0.561454922192857 0.581752126638717
0.12 0.26 0.5 0.5 0.5 0.500371719615615 0.55546705861865 0.583102897463118 0.518689729476396 0.566047141798218 0.588680192942877
0.13 0.26 0.5 0.5 0.5 0.501219842379441 0.560190353628866 0.58905912902052 0.524420050045665 0.570455853353567 0.595309052648993
0.14 0.26 0.5 0.5 0.5 0.503760260711458 0.564634643514095 0.594389865823437 0.528040295109661 0.574668639208263 0.601522422919945
0.15 0.26 0.5 0.5 0.5 0.509080453755496 0.568816356132242 0.599023667086834 0.530273936379271 0.578670223191432 0.607169936714136
0.16 0.26 0.5 0.5 0.5 0.515265104846329 0.572742701737693 0.602935058305563 0.531844221383862 0.582448182015454 0.612089514063441
0.17 0.26 0.5 0.5 0.500000000000001 0.519694560300324 0.576419352391185 0.606166794169895 0.533151996312857 0.585994376619235 0.616161294631199
0.18 0.26 0.5 0.5 0.500000000000012 0.522513223722474 0.57985271822731 0.608815935214874 0.534371942863815 0.589305251321311 0.619370063764765
0.19 0.26 0.5 0.5 0.500000000000194 0.524588021319601 0.583050658058928 0.61099756384866 0.535569764610796 0.59238167808347 0.62181790941489
0.2 0.26 0.5 0.500000000000009 0.500000000003333 0.526383318714994 0.586022597277997 0.612815254637106 0.536767503617177 0.595228508502732 0.623668994224872
0.21 0.26 0.5 0.500000000000148 0.500000000060178 0.528070364262632 0.588779358440629 0.61435047229986 0.537971805780294 0.597853924977287 0.625082665749602
0.22 0.26 0.5 0.500000000002657 0.500000001140485 0.529704949135064 0.591332845359938 0.61566413694793 0.539184402350334 0.600268682731188 0.626182482614912
0.23 0.26 0.5 0.500000000050217 0.500000022703124 0.531305670254394 0.593695668618151 0.616801478638961 0.540405545959561 0.602485331269266 0.627055677828655
0.24 0.26 0.5 0.500000001001476 0.500000474799825 0.532880158849184 0.595880772015035 0.617796366789483 0.541635023718742 0.604517487868013 0.627762298069175
0.25 0.26 0.5 0.500000021077465 0.500010399482385 0.534432739576705 0.597901097702995 0.618674489369069 0.542872434678392 0.606379211772412 0.628343851397333
0.26 0.26 0.5 0.500000467904941 0.500230015295443 0.535966488957168 0.599769310073682 0.619455603668425 0.544117267917022 0.608084502898919 0.628829473495053
0.27 0.26 0.5 0.500010904952466 0.503498168092978 0.537483794658839 0.601497585056333 0.620155126085105 0.545368931225403 0.609646928225433 0.629240014969469
0.28 0.26 0.5 0.500254247799084 0.512202637084501 0.538986546096226 0.603097462415148 0.620785258402403 0.546626767647625 0.611079364987783 0.629590705408636
0.29 0.26 0.5 0.503661038702792 0.517769804132791 0.54047623367803 0.604579753374945 0.621355790380874 0.547890068313327 0.612393842238386 0.629892893882825
0.3 0.26 0.5 0.51109018325346 0.52199281369861 0.54195401921739 0.605954493589191 0.621874676893214 0.549158083459538 0.613601459875521 0.630155198933777
0.31 0.26 0.5 0.515795418019126 0.525831277703607 0.543420791906541 0.607230931150288 0.622348457723721 0.550430032179199 0.614712365160361 0.630384280505023
0.32 0.26 0.5 0.519624605151674 0.529408519633025 0.544877214302664 0.608417540209197 0.622782566843891 0.551705111137278 0.615735769438828 0.630585367398396
0.33 0.26 0.5 0.523180557937251 0.532756492813746 0.54632376058259 0.609522052204166 0.623181563281264 0.552982502404546 0.616679991138807 0.630762624314822
0.34 0.26 0.5 0.526532416566499 0.535896852316856 0.547760748618102 0.610551498287368 0.623549305716489 0.554261380513607 0.617552514417644 0.630919411864957
0.35 0.26 0.500000000000001 0.529700105698168 0.538848163667212 0.54918836704143 0.611512258044246 0.623889086191923 0.555540918812605 0.618360055729977 0.631058473923055
0.36 0.26 0.500000000000011 0.532698405720317 0.541626798141011 0.550606698204716 0.612410110906252 0.624203733735282 0.556820295172484 0.619108632940617 0.631182074807363
0.37 0.26 0.500000000000137 0.5355403289817 0.54424727787711 0.552015737740014 0.613250287724299 0.624495695573448 0.558098697090704 0.6198036334227 0.631292101236864
0.38 0.26 0.500000000001897 0.538237535590683 0.546722533730993 0.553415411277532 0.614037520803811 0.624767101454173 0.559375326226107 0.620449878923437 0.631390139169082
0.39 0.26 0.500000000029155 0.54080052343694 0.549064119111044 0.55480558876675 0.614776091330526 0.62501981508985 0.560649402394675 0.621051685936596 0.631477532458361
0.4 0.26 0.500000000495176 0.543238777630147 0.551282389863413 0.556186096758452 0.615469873574833 0.625255475677721 0.561920167053319 0.621612920979881 0.631555428173431
0.41 0.26 0.500000009279034 0.545560895760629 0.553386656470551 0.557556728939095 0.616122375587141 0.62547553169542 0.563186886297762 0.622137050612765 0.631624811997526
0.42 0.26 0.5000001912677 0.547774693974951 0.555385313447242 0.558917255157336 0.616736776319043 0.625681268626062 0.564448853400423 0.622627186308189 0.631686536166208
0.43 0.26 0.500004297177487 0.549887297360088 0.55728594984862 0.560267429142211 0.617315959251269 0.625873831870154 0.565705390914644 0.62308612445723 0.631741341726481
0.44 0.26 0.500099152083588 0.551905217392684 0.559095444051587 0.56160699508084 0.617862542700474 0.626054245809124 0.566955852372245 0.623516381875155 0.631789876428733
0.45 0.26 0.501446849648608 0.553834418659394 0.560820045377558 0.562935693198386 0.618378907028873 0.626223429767735 0.56819962360207 0.623920227215729 0.631832709226914
0.46 0.26 0.504730132518059 0.555680376624937 0.562465444653665 0.564253264462843 0.618867219005707 0.626382211459097 0.569436123697729 0.624299708706539 0.631870342120148
0.47 0.26 0.507223316940043 0.557448127886956 0.564036835433935 0.565559454520995 0.619329453576344 0.626531338372032 0.570664805663078 0.624656678604047 0.631903219892481
0.48 0.26 0.509444723942671 0.5591423140901 0.56553896730062 0.566854016958444 0.619767413289848 0.62667148746568 0.571885156764048 0.624992814741585 0.631931738177438
0.49 0.26 0.511599813134354 0.560767220459849 0.566976192422851 0.568136715965533 0.620182745623693 0.626803273463082 0.573096698615213 0.625309639512333 0.631956250177313
0.5 0.26 0.513705957634725 0.562326809747517 0.568352506352777 0.56940732848165 0.620576958428003 0.626927255978523 0.574298987028972 0.625608536596097 0.631977072294461
0.01 0.27 0.5 0.5 0.5 0.50000000967999 0.500000013014136 0.500000026741057 0.500000953093813 0.500001638120156 0.500006222785702
0.02 0.27 0.5 0.5 0.5 0.500000031726118 0.500000094165063 0.500000722057772 0.500003348070555 0.500015632900188 0.500190914583063
