"k" "w" "z"
0.8 0.03 1
0.8 0.03125 1
0.8 0.0325 1
0.8 0.03375 1
0.8 0.035 1
0.8 0.03625 1
0.8 0.0375 1
0.8 0.03875 1
0.8 0.04 1
0.8 0.04125 1
0.8 0.0425 1
0.8 0.04375 1
0.8 0.045 1
0.8 0.04625 1
0.8 0.0475 1
0.8 0.04875 1
0.8 0.05 1
0.8 0.05125 1
0.8 0.0525 1
0.8 0.05375 1
0.8 0.055 1
0.8 0.05625 1
0.8 0.0575 1
0.8 0.05875 1
0.8 0.06 1
0.8 0.06125 1
0.8 0.0625 1
0.8 0.06375 1
0.8 0.065 1
0.8 0.06625 1
0.8 0.0675 1
0.8 0.06875 1
0.8 0.07 1
0.8 0.07125 1
0.8 0.0725 1
0.8 0.07375 1
0.8 0.075 0.999999999999997
0.8 0.07625 0.999999999999983
0.8 0.0775 0.9999999999999
0.8 0.07875 0.999999999999403
0.8 0.08 0.999999999996277
0.8 0.08125 0.999999999975704
0.8 0.0825 0.999999999832818
0.8 0.08375 0.999999998777372
0.8 0.085 0.99999999040461
0.8 0.08625 0.999999918234505
0.8 0.0875 0.999999233003944
0.8 0.08875 0.999991961888202
0.8 0.09 0.999904937966262
0.8 0.09125 0.998756356378288
0.8 0.0925 0.984412689075808
0.8 0.09375 0.878731531992508
0.8 0.095 0.607892501133302
0.8 0.09625 0.341463347623084
0.8 0.0975 0.178229800775963
0.8 0.09875 0.0918318770633232
0.8 0.1 0.0474783609321555
0.8 0.10125 0.0247012694805805
0.8 0.1025 0.0129249363958734
0.8 0.10375 0.00679418484553562
0.8 0.105 0.00358438054985239
0.8 0.10625 0.0018964141613182
0.8 0.1075 0.00100568968641455
0.8 0.10875 0.000534376770796155
0.8 0.11 0.000284430184765455
0.8 0.11125 0.000151626451009147
0.8 0.1125 8.09460538085025e-05
0.8 0.11375 4.3271699574138e-05
0.8 0.115 2.31620283703788e-05
0.8 0.11625 1.24135949787487e-05
0.8 0.1175 6.66125002506986e-06
0.8 0.11875 3.57884770860168e-06
0.8 0.12 1.92510503139001e-06
0.8 0.12125 1.03677699109849e-06
0.8 0.1225 5.59027370283201e-07
0.8 0.12375 3.01783485204696e-07
0.8 0.125 1.63106395428969e-07
0.8 0.12625 8.82588968161655e-08
0.8 0.1275 4.78142287664669e-08
0.8 0.12875 2.59338130933484e-08
0.8 0.13 1.40826940241201e-08
0.8 0.13125 7.65623013820897e-09
0.8 0.1325 4.16729186039167e-09
0.8 0.13375 2.27092336927883e-09
0.8 0.135 1.23896961711321e-09
0.8 0.13625 6.76750364364614e-10
0.8 0.1375 3.70088936607953e-10
0.8 0.13875 2.02625270026543e-10
0.8 0.14 1.11068570222982e-10
0.8 0.14125 6.09535529553081e-11
0.8 0.1425 3.34901707970821e-11
0.8 0.14375 1.84224096560637e-11
0.8 0.145 1.01458048708718e-11
0.8 0.14625 5.59419819305076e-12
0.8 0.1475 3.08816682796562e-12
0.8 0.14875 1.70677204194957e-12
0.8 0.15 9.44414089411673e-13
0.8 0.15125 5.23192949308082e-13
0.8 0.1525 2.90184438611375e-13
0.8 0.15375 1.61138566826469e-13
0.8 0.155 8.95856292628656e-14
0.8 0.15625 4.98644476115554e-14
0.8 0.1575 2.77880344237637e-14
0.8 0.15875 1.55038350178676e-14
0.8 0.16 8.66034684878956e-15
0.8 0.16125 4.84335849179731e-15
0.8 0.1625 2.71189875104549e-15
0.8 0.16375 1.52025414587303e-15
0.8 0.165 8.53247715850464e-16
0.8 0.16625 4.79458062466665e-16
0.8 0.1675 2.69738545187119e-16
0.8 0.16875 1.51933179275743e-16
0.8 0.17 8.56800684924941e-17
0.8 0.17125 4.83754345945927e-17
0.8 0.1725 2.7345645366282e-17
0.8 0.17375 1.54764027048915e-17
0.8 0.175 8.76941721601274e-18
0.8 0.17625 4.97497182079607e-18
0.8 0.1775 2.82572575302902e-18
0.8 0.17875 1.60690126158433e-18
0.8 0.18 9.14889137824754e-19
0.8 0.18125 5.21516608022586e-19
0.8 0.1825 2.9763808150311e-19
0.8 0.18375 1.70070823181057e-19
0.8 0.185 9.72954143436506e-20
0.8 0.18625 5.57283829088362e-20
0.8 0.1875 3.19581981586016e-20
0.8 0.18875 1.83489053847131e-20
0.8 0.19 1.05477619329654e-20
0.8 0.19125 6.07061934476011e-21
0.8 0.1925 3.49806958359612e-21
0.8 0.19375 2.01811948383679e-21
0.8 0.195 1.16570461351133e-21
0.8 0.19625 6.74145402300858e-22
0.8 0.1975 3.90339287679987e-22
0.8 0.19875 2.26284484551577e-22
0.8 0.2 1.31338272976886e-22
0.8 0.20125 7.63223999657466e-23
0.8 0.2025 4.44055343572331e-23
0.8 0.20375 2.58670386272904e-23
0.8 0.205 1.50862398031441e-23
0.8 0.20625 8.80927428819574e-24
0.8 0.2075 5.15020156751976e-24
0.8 0.20875 3.01462584603879e-24
0.8 0.21 1.76672041424905e-24
0.8 0.21125 1.03663905051851e-24
0.8 0.2125 6.0899360598866e-25
0.8 0.21375 3.58198220757299e-25
0.8 0.215 2.10940379380721e-25
0.8 0.21625 1.24371737823942e-25
0.8 0.2175 7.34191630074208e-26
0.8 0.21875 4.33933278766374e-26
0.8 0.22 2.56780674395177e-26
0.8 0.22125 1.52134460153168e-26
0.8 0.2225 9.02440906301682e-27
0.8 0.22375 5.35964319612157e-27
0.8 0.225 3.18697695318767e-27
0.8 0.22625 1.89735197677851e-27
0.8 0.2275 1.13094845403529e-27
0.8 0.22875 6.7493760095164e-28
0.8 0.23 4.0328336685763e-28
0.8 0.23125 2.41258615452938e-28
0.8 0.2325 1.44504421678844e-28
0.8 0.23375 8.66573024230899e-29
0.8 0.235 5.20301226601616e-29
0.8 0.23625 3.12773614577676e-29
0.8 0.2375 1.88248209600543e-29
0.8 0.23875 1.13437588774587e-29
0.8 0.24 6.84397472108941e-30
0.8 0.24125 4.13413796764529e-30
0.8 0.2425 2.50026802068174e-30
0.8 0.24375 1.51395531963187e-30
0.8 0.245 9.17834322986517e-31
0.8 0.24625 5.57108925307401e-31
0.8 0.2475 3.38563671730332e-31
0.8 0.24875 2.05998868941942e-31
0.8 0.25 1.25491227751639e-31
0.8025 0.00125 1
0.8025 0.0025 1
0.8025 0.00375 1
0.8025 0.005 1
0.8025 0.00625 1
0.8025 0.0075 1
0.8025 0.00875 1
0.8025 0.01 1
0.8025 0.01125 1
0.8025 0.0125 1
0.8025 0.01375 1
0.8025 0.015 1
0.8025 0.01625 1
0.8025 0.0175 1
0.8025 0.01875 1
0.8025 0.02 1
0.8025 0.02125 1
0.8025 0.0225 1
0.8025 0.02375 1
0.8025 0.025 1
0.8025 0.02625 1
0.8025 0.0275 1
0.8025 0.02875 1
0.8025 0.03 1
0.8025 0.03125 1
0.8025 0.0325 1
0.8025 0.03375 1
0.8025 0.035 1
0.8025 0.03625 1
0.8025 0.0375 1
0.8025 0.03875 1
0.8025 0.04 1
0.8025 0.04125 1
0.8025 0.0425 1
0.8025 0.04375 1
0.8025 0.045 1
0.8025 0.04625 1
0.8025 0.0475 1
0.8025 0.04875 1
0.8025 0.05 1
0.8025 0.05125 1
0.8025 0.0525 1
0.8025 0.05375 1
0.8025 0.055 1
0.8025 0.05625 1
0.8025 0.0575 1
0.8025 0.05875 1
0.8025 0.06 1
0.8025 0.06125 1
0.8025 0.0625 1
0.8025 0.06375 1
0.8025 0.065 1
0.8025 0.06625 1
0.8025 0.0675 1
0.8025 0.06875 1
0.8025 0.07 1
0.8025 0.07125 1
0.8025 0.0725 1
0.8025 0.07375 1
0.8025 0.075 0.999999999999998
0.8025 0.07625 0.999999999999991
0.8025 0.0775 0.999999999999946
0.8025 0.07875 0.999999999999681
0.8025 0.08 0.99999999999803
0.8025 0.08125 0.999999999987275
0.8025 0.0825 0.999999999913472
0.8025 0.08375 0.999999999375644
0.8025 0.085 0.999999995174018
0.8025 0.08625 0.999999959581149
0.8025 0.0875 0.999999628139154
0.8025 0.08875 0.999996183010728
0.8025 0.09 0.999955678871979
0.8025 0.09125 0.999420452242514
0.8025 0.0925 0.992210087269722
0.8025 0.09375 0.924566130693586
0.8025 0.095 0.685464638936288
0.8025 0.09625 0.396501215932593
0.8025 0.0975 0.206993598499883
0.8025 0.09875 0.105798432790456
0.8025 0.1 0.0541931848251006
0.8025 0.10125 0.0279427017467046
0.8025 0.1025 0.0144976943016275
0.8025 0.10375 0.00755977047873691
0.8025 0.105 0.0039574152546341
0.8025 0.10625 0.00207797452088672
0.8025 0.1075 0.00109379131469956
0.8025 0.10875 0.000576920597990269
0.8025 0.11 0.000304834555605705
0.8025 0.11125 0.00016132347412325
0.8025 0.1125 8.5499056036575e-05
0.8025 0.11375 4.53751804312653e-05
0.8025 0.115 2.41125673852224e-05
0.8025 0.11625 1.28297816855838e-05
0.8025 0.1175 6.83492585493258e-06
0.8025 0.11875 3.64568123138619e-06
0.8025 0.12 1.94691952030707e-06
0.8025 0.12125 1.04096831385435e-06
0.8025 0.1225 5.57242453751913e-07
0.8025 0.12375 2.98652305261371e-07
0.8025 0.125 1.60251077064248e-07
0.8025 0.12625 8.60891294007969e-08
0.8025 0.1275 4.63027875793876e-08
0.8025 0.12875 2.49331332975865e-08
0.8025 0.13 1.34417899144062e-08
0.8025 0.13125 7.25517080233557e-09
0.8025 0.1325 3.92056226998784e-09
0.8025 0.13375 2.12109062049042e-09
0.8025 0.135 1.14889487405768e-09
0.8025 0.13625 6.23033887659298e-10
0.8025 0.1375 3.38262234248207e-10
0.8025 0.13875 1.83867944834968e-10
0.8025 0.14 1.00062057290515e-10
0.8025 0.14125 5.45185117933613e-11
0.8025 0.1425 2.97392492525348e-11
0.8025 0.14375 1.62415607117341e-11
0.8025 0.145 8.8805035730454e-12
0.8025 0.14625 4.86138302664673e-12
0.8025 0.1475 2.66437194954499e-12
0.8025 0.14875 1.46198525839881e-12
0.8025 0.15 8.03164741284238e-13
0.8025 0.15125 4.41753660210976e-13
0.8025 0.1525 2.43259576013541e-13
0.8025 0.15375 1.34114085732974e-13
0.8025 0.155 7.40276386703783e-14
0.8025 0.15625 4.09099411470143e-14
0.8025 0.1575 2.26349568182452e-14
0.8025 0.15875 1.25385335798607e-14
0.8025 0.16 6.95393282677791e-15
0.8025 0.16125 3.86128010550026e-15
0.8025 0.1625 2.14659247008589e-15
0.8025 0.16375 1.19477404230263e-15
0.8025 0.165 6.65794559244126e-16
0.8025 0.16625 3.71461145286825e-16
0.8025 0.1675 2.07494042973327e-16
0.8025 0.16875 1.16042575029937e-16
0.8025 0.17 6.49753998833102e-17
0.8025 0.17125 3.64251068459664e-17
0.8025 0.1725 2.04443526890174e-17
0.8025 0.17375 1.14885953769482e-17
0.8025 0.175 6.46371086982996e-18
0.8025 0.17625 3.64098341685362e-18
0.8025 0.1775 2.05341930434903e-18
0.8025 0.17875 1.1594688992725e-18
0.8025 0.18 6.55486043137857e-19
0.8025 0.18125 3.71014623520988e-19
0.8025 0.1825 2.10252992617547e-19
0.8025 0.18375 1.19293632690337e-19
0.8025 0.185 6.77667400497657e-20
0.8025 0.18625 3.85425552692981e-20
0.8025 0.1875 2.19477150146188e-20
0.8025 0.18875 1.25130543905504e-20
0.8025 0.19 7.14270755398286e-21
0.8025 0.19125 4.08214305774459e-21
0.8025 0.1925 2.33582163493521e-21
0.8025 0.19375 1.33818919940889e-21
0.8025 0.195 7.67577129338582e-22
0.8025 0.19625 4.4081205253214e-22
0.8025 0.1975 2.53461547169614e-22
0.8025 0.19875 1.45914395311627e-22
0.8025 0.2 8.41030752949451e-23
0.8025 0.20125 4.85348313264083e-23
0.8025 0.2025 2.80429248904721e-23
0.8025 0.20375 1.62226367705381e-23
0.8025 0.205 9.39611098431798e-24
0.8025 0.20625 5.44883412506709e-24
0.8025 0.2075 3.16364672186459e-24
0.8025 0.20875 1.83908371142619e-24
0.8025 0.21 1.07039558429908e-24
0.8025 0.21125 6.23758639964835e-25
0.8025 0.2125 3.63930492871578e-25
0.8025 0.21375 2.12593540510764e-25
0.8025 0.215 1.24340200635576e-25
0.8025 0.21625 7.28120176455738e-26
0.8025 0.2175 4.26898553501608e-26
0.8025 0.21875 2.50597376359903e-26
0.8025 0.22 1.47285050786719e-26
0.8025 0.22125 8.66704824223764e-27
0.8025 0.2225 5.10639291461501e-27
0.8025 0.22375 3.01222755705217e-27
0.8025 0.225 1.77906539912519e-27
0.8025 0.22625 1.05202650179199e-27
0.8025 0.2275 6.22862396618782e-28
0.8025 0.22875 3.69222563545689e-28
0.8025 0.23 2.19136669296699e-28
0.8025 0.23125 1.30218469095672e-28
0.8025 0.2325 7.7474862331452e-29
0.8025 0.23375 4.61508520271969e-29
0.8025 0.235 2.75251242777158e-29
0.8025 0.23625 1.64365048272422e-29
0.8025 0.2375 9.82698346108649e-30
0.8025 0.23875 5.88249397921982e-30
0.8025 0.24 3.52560133805972e-30
0.8025 0.24125 2.11560838634276e-30
0.8025 0.2425 1.27106463562032e-30
0.8025 0.24375 7.6459274172244e-31
0.8025 0.245 4.60492728567645e-31
0.8025 0.24625 2.77680469013863e-31
0.8025 0.2475 1.67647744027541e-31
0.8025 0.24875 1.01339737643776e-31
0.8025 0.25 6.13325992426314e-32
0.805 0.00125 1
0.805 0.0025 1
0.805 0.00375 1
0.805 0.005 1
0.805 0.00625 1
0.805 0.0075 1
0.805 0.00875 1
0.805 0.01 1
0.805 0.01125 1
0.805 0.0125 1
0.805 0.01375 1
0.805 0.015 1
0.805 0.01625 1
0.805 0.0175 1
0.805 0.01875 1
0.805 0.02 1
0.805 0.02125 1
0.805 0.0225 1
0.805 0.02375 1
0.805 0.025 1
0.805 0.02625 1
0.805 0.0275 1
0.805 0.02875 1
0.805 0.03 1
0.805 0.03125 1
0.805 0.0325 1
0.805 0.03375 1
0.805 0.035 1
0.805 0.03625 1
0.805 0.0375 1
0.805 0.03875 1
0.805 0.04 1
0.805 0.04125 1
0.805 0.0425 1
0.805 0.04375 1
0.805 0.045 1
0.805 0.04625 1
0.805 0.0475 1
0.805 0.04875 1
0.805 0.05 1
0.805 0.05125 1
0.805 0.0525 1
0.805 0.05375 1
0.805 0.055 1
0.805 0.05625 1
0.805 0.0575 1
0.805 0.05875 1
0.805 0.06 1
0.805 0.06125 1
0.805 0.0625 1
0.805 0.06375 1
0.805 0.065 1
0.805 0.06625 1
0.805 0.0675 1
0.805 0.06875 1
0.805 0.07 1
0.805 0.07125 1
0.805 0.0725 1
0.805 0.07375 1
0.805 0.075 0.999999999999999
0.805 0.07625 0.999999999999995
0.805 0.0775 0.999999999999971
0.805 0.07875 0.999999999999828
0.805 0.08 0.999999999998946
0.805 0.08125 0.999999999993263
0.805 0.0825 0.999999999954711
0.805 0.08375 0.999999999677429
0.805 0.085 0.999999997543262
0.805 0.08625 0.999999979767707
0.805 0.0875 0.999999817375441
0.805 0.08875 0.999998164362872
0.805 0.09 0.999979119129103
0.805 0.09125 0.999729643379185
0.805 0.0925 0.996218997670244
0.805 0.09375 0.956319866274649
0.805 0.095 0.761146867975255
0.805 0.09625 0.458816664730318
0.805 0.0975 0.240578232872081
0.805 0.09875 0.122060437210931
0.805 0.1 0.0619363384423645
0.805 0.10125 0.0316425054042792
0.805 0.1025 0.0162757632201584
0.805 0.10375 0.00841765339339174
0.805 0.105 0.00437194538700833
0.805 0.10625 0.00227812221435821
0.805 0.1075 0.00119015871684071
0.805 0.10875 0.000623100629754094
0.805 0.11 0.000326815162918795
0.805 0.11125 0.000171690652440658
0.805 0.1125 9.03298090396516e-05
0.805 0.11375 4.75899093197224e-05
0.805 0.115 2.51055948302472e-05
0.805 0.11625 1.32610913303613e-05
0.805 0.1175 7.01339398925096e-06
0.805 0.11875 3.71371417009118e-06
0.805 0.12 1.96885486908458e-06
0.805 0.12125 1.04505582004771e-06
0.805 0.1225 5.55370325715985e-07
0.805 0.12375 2.95488782486008e-07
0.805 0.125 1.57402948404857e-07
0.805 0.12625 8.39454431169694e-08
0.805 0.1275 4.48221819785209e-08
0.805 0.12875 2.39607239456595e-08
0.805 0.13 1.28238259011874e-08
0.805 0.13125 6.87140970429471e-09
0.805 0.1325 3.68624811009068e-09
0.805 0.13375 1.97985689528001e-09
0.805 0.135 1.06461765169588e-09
0.805 0.13625 5.73144748234622e-10
0.805 0.1375 3.08919969206167e-10
0.805 0.13875 1.6670127433632e-10
0.805 0.14 9.00623808007182e-11
0.805 0.14125 4.87146759961616e-11
0.805 0.1425 2.6380829943541e-11
0.805 0.14375 1.43030844181455e-11
0.805 0.145 7.76397180105986e-12
0.805 0.14625 4.2194087613995e-12
0.805 0.1475 2.2957948183598e-12
0.805 0.14875 1.25062984891152e-12
0.805 0.15 6.82086089287449e-13
0.805 0.15125 3.72447208617035e-13
0.805 0.1525 2.03613155500476e-13
0.805 0.15375 1.11445613888186e-13
0.805 0.155 6.10712238477674e-14
0.805 0.15625 3.35063580601496e-14
0.805 0.1575 1.84049758889912e-14
0.805 0.15875 1.01218797571168e-14
0.805 0.16 5.57321062798379e-15
0.805 0.16125 3.07233501253616e-15
0.805 0.1625 1.6957076629675e-15
0.805 0.16375 9.37029280488651e-16
0.805 0.165 5.18412630394235e-16
0.805 0.16625 2.87156520745138e-16
0.805 0.1675 1.59251286651293e-16
0.805 0.16875 8.84237306921353e-17
0.805 0.17 4.91560289834932e-17
0.805 0.17125 2.73594443997786e-17
0.805 0.1725 1.52461689664922e-17
0.805 0.17375 8.50623936697903e-18
0.805 0.175 4.7515830668675e-18
0.805 0.17625 2.65743922676315e-18
0.805 0.1775 1.48803475393467e-18
0.805 0.17875 8.34234120122889e-19
0.805 0.18 4.68261422924482e-19
0.805 0.18125 2.63156912107459e-19
0.805 0.1825 1.48070163867544e-19
0.805 0.18375 8.34155667075442e-20
0.805 0.185 4.70493703919188e-20
0.805 0.18625 2.65697871930002e-20
0.805 0.1875 1.50227784189361e-20
0.805 0.18875 8.50434250804433e-21
0.805 0.19 4.82014255019312e-21
0.805 0.19125 2.73531932799606e-21
0.805 0.1925 1.55412356545154e-21
0.805 0.19375 8.84082421531991e-22
0.805 0.195 5.03535383303077e-22
0.805 0.19625 2.87142569713674e-22
0.805 0.1975 1.63944116585284e-22
0.805 0.19875 9.37184415927673e-23
0.805 0.2 5.36396019033328e-23
0.805 0.20125 3.07381401412175e-23
0.805 0.2025 1.76360555232143e-23
0.805 0.20375 1.01311192780604e-23
0.805 0.205 5.82700994684076e-24
0.805 0.20625 3.35557307322437e-24
0.805 0.2075 1.93473056869982e-24
0.805 0.20875 1.11688219980017e-24
0.805 0.21 6.45546529205772e-25
0.805 0.21125 3.73577962279798e-25
0.805 0.2125 2.16455520798786e-25
0.805 0.21375 1.2557118656417e-25
0.805 0.215 7.29365848600562e-26
0.805 0.21625 4.24165282098959e-26
0.805 0.2175 2.46978554143533e-26
0.805 0.21875 1.4398523267156e-26
0.805 0.22 8.40449043202345e-27
0.805 0.22125 4.91178874755617e-27
0.805 0.2225 2.87410713427512e-27
0.805 0.22375 1.68384192044132e-27
0.805 0.225 9.87722336695498e-28
0.805 0.22625 5.80101137380565e-28
0.805 0.2275 3.41120581464494e-28
0.805 0.22875 2.00838775187125e-28
0.805 0.23 1.18392093219645e-28
0.805 0.23125 6.9876859353141e-29
0.805 0.2325 4.12933043198951e-29
0.805 0.23375 2.44321398671312e-29
0.805 0.235 1.44736811765733e-29
0.805 0.23625 8.58483853433468e-30
0.805 0.2375 5.09824721055458e-30
0.805 0.23875 3.03141408660977e-30
0.805 0.24 1.80470087293122e-30
0.805 0.24125 1.07572372360032e-30
0.805 0.2425 6.4199518700467e-31
0.805 0.24375 3.836173565963e-31
0.805 0.245 2.29509204314117e-31
0.805 0.24625 1.37479286805838e-31
0.805 0.2475 8.2453605088291e-32
0.805 0.24875 4.95127607728201e-32
0.805 0.25 2.97686843933968e-32
0.8075 0.00125 1
0.8075 0.0025 1
0.8075 0.00375 1
0.8075 0.005 1
0.8075 0.00625 1
0.8075 0.0075 1
0.8075 0.00875 1
0.8075 0.01 1
0.8075 0.01125 1
0.8075 0.0125 1
0.8075 0.01375 1
0.8075 0.015 1
0.8075 0.01625 1
0.8075 0.0175 1
0.8075 0.01875 1
0.8075 0.02 1
0.8075 0.02125 1
0.8075 0.0225 1
0.8075 0.02375 1
0.8075 0.025 1
0.8075 0.02625 1
0.8075 0.0275 1
0.8075 0.02875 1
0.8075 0.03 1
0.8075 0.03125 1
0.8075 0.0325 1
0.8075 0.03375 1
0.8075 0.035 1
0.8075 0.03625 1
0.8075 0.0375 1
0.8075 0.03875 1
0.8075 0.04 1
0.8075 0.04125 1
0.8075 0.0425 1
0.8075 0.04375 1
0.8075 0.045 1
0.8075 0.04625 1
0.8075 0.0475 1
0.8075 0.04875 1
0.8075 0.05 1
0.8075 0.05125 1
0.8075 0.0525 1
0.8075 0.05375 1
0.8075 0.055 1
0.8075 0.05625 1
0.8075 0.0575 1
0.8075 0.05875 1
0.8075 0.06 1
0.8075 0.06125 1
0.8075 0.0625 1
0.8075 0.06375 1
0.8075 0.065 1
0.8075 0.06625 1
0.8075 0.0675 1
0.8075 0.06875 1
0.8075 0.07 1
0.8075 0.07125 1
0.8075 0.0725 1
0.8075 0.07375 1
0.8075 0.075 1
0.8075 0.07625 0.999999999999997
0.8075 0.0775 0.999999999999984
0.8075 0.07875 0.999999999999906
0.8075 0.08 0.999999999999431
0.8075 0.08125 0.999999999996395
0.8075 0.0825 0.999999999976035
0.8075 0.08375 0.999999999831448
0.8075 0.085 0.999999998734561
0.8075 0.08625 0.999999989747698
0.8075 0.0875 0.999999909168649
0.8075 0.08875 0.999999105896151
0.8075 0.09 0.999990048573451
0.8075 0.09125 0.999873201200928
0.8075 0.0925 0.998195963370747
0.8075 0.09375 0.976248801517088
0.8075 0.095 0.829884833358742
0.8075 0.09625 0.527978585332419
0.8075 0.0975 0.279702959984659
0.8075 0.09875 0.141020438093938
0.8075 0.1 0.0708800996839039
0.8075 0.10125 0.0358713859503472
0.8075 0.1025 0.0182881754898954
0.8075 0.10375 0.00937981931918126
0.8075 0.105 0.00483292673483813
0.8075 0.10625 0.0024988980322087
0.8075 0.1075 0.00129562418219466
0.8075 0.10875 0.000673251148157772
0.8075 0.11 0.000350503446563396
0.8075 0.11125 0.000182778229070285
0.8075 0.1125 9.54568154661821e-05
0.8075 0.11375 4.99223675126097e-05
0.8075 0.115 2.61432281857206e-05
0.8075 0.11625 1.37081477458031e-05
0.8075 0.1175 7.19680932095523e-06
0.8075 0.11875 3.78297356583954e-06
0.8075 0.12 1.99091192989498e-06
0.8075 0.12125 1.04903880214794e-06
0.8075 0.1225 5.53411935986908e-07
0.8075 0.12375 2.92294490105069e-07
0.8075 0.125 1.54563247150639e-07
0.8075 0.12625 8.18284250552695e-08
0.8075 0.1275 4.33724275833626e-08
0.8075 0.12875 2.3016238247388e-08
0.8075 0.13 1.22282902303381e-08
0.8075 0.13125 6.50440798393491e-09
0.8075 0.1325 3.46386088054589e-09
0.8075 0.13375 1.84681683314934e-09
0.8075 0.135 9.85821053260807e-10
0.8075 0.13625 5.26845727786091e-10
0.8075 0.1375 2.81890361673236e-10
0.8075 0.13875 1.51004088054646e-10
0.8075 0.14 8.09858708119079e-11
0.8075 0.14125 4.34852800004931e-11
0.8075 0.1425 2.33769669622119e-11
0.8075 0.14375 1.25819330294776e-11
0.8075 0.145 6.7798540274145e-12
0.8075 0.14625 3.65769556164414e-12
0.8075 0.1475 1.97564762760579e-12
0.8075 0.14875 1.06838217315623e-12
0.8075 0.15 5.78441567912349e-13
0.8075 0.15125 3.13551283622452e-13
0.8075 0.1525 1.70166636520367e-13
0.8075 0.15375 9.24607712387434e-14
0.8075 0.155 5.02988898382173e-14
0.8075 0.15625 2.73953976029001e-14
0.8075 0.1575 1.4938798440859e-14
0.8075 0.15875 8.15592289964961e-15
0.8075 0.16 4.45810685013405e-15
0.8075 0.16125 2.43976662557377e-15
0.8075 0.1625 1.33680198940783e-15
0.8075 0.16375 7.33343414329976e-16
0.8075 0.165 4.02781722991454e-16
0.8075 0.16625 2.21490288368685e-16
0.8075 0.1675 1.2194464146625e-16
0.8075 0.16875 6.72193603294392e-17
0.8075 0.17 3.70979720654613e-17
0.8075 0.17125 2.04989029622796e-17
0.8075 0.1725 1.134060529071e-17
0.8075 0.17375 6.28156014486973e-18
0.8075 0.175 3.48357353581332e-18
0.8075 0.17625 1.93423443855607e-18
0.8075 0.1775 1.07527710650154e-18
0.8075 0.17875 5.98493352174839e-19
0.8075 0.18 3.33523457282473e-19
0.8075 0.18125 1.86089569454974e-19
0.8075 0.1825 1.03955324266987e-19
0.8075 0.18375 5.81434719815606e-20
0.8075 0.185 3.25600569137766e-20
0.8075 0.18625 1.82557534868096e-20
0.8075 0.1875 1.02481440315655e-20
0.8075 0.18875 5.75999303092567e-21
0.8075 0.19 3.24138334493302e-21
0.8075 0.19125 1.8262950780714e-21
0.8075 0.1925 1.03025331403097e-21
0.8075 0.19375 5.81902211191598e-22
0.8075 0.195 3.29070763361191e-22
0.8075 0.19625 1.86321200231218e-22
0.8075 0.1975 1.05625627388454e-22
0.8075 0.19875 5.99529759563245e-23
0.8075 0.2 3.40711629581266e-23
0.8075 0.20125 1.93864496377595e-23
0.8075 0.2025 1.10444743356722e-23
0.8075 0.20375 6.29981200094473e-24
0.8075 0.205 3.59787618291736e-24
0.8075 0.20625 2.05731706192242e-24
0.8075 0.2075 1.1778579782919e-24
0.8075 0.20875 6.75183156621e-25
0.8075 0.21 3.87514108290074e-25
0.8075 0.21125 2.22684992961224e-25
0.8075 0.2125 1.2812449025297e-25
0.8075 0.21375 7.38093472487388e-26
0.8075 0.215 4.25724679711833e-26
0.8075 0.21625 2.45858237463227e-26
0.8075 0.2175 1.42160645980029e-26
0.8075 0.21875 8.23024766766582e-27
0.8075 0.22 4.77073732953903e-27
0.8075 0.22125 2.76883690245107e-27
0.8075 0.2225 1.60897272966383e-27
0.8075 0.22375 9.36137393928001e-28
0.8075 0.225 5.45343643614853e-28
0.8075 0.22625 3.18083256739263e-28
0.8075 0.2275 1.85759649976142e-28
0.8075 0.22875 1.08618074058548e-28
0.8075 0.23 6.35906198388246e-29
0.8075 0.23125 3.72755758540229e-29
0.8075 0.2325 2.18774194227233e-29
0.8075 0.23375 1.28560729290746e-29
0.8075 0.235 7.56416734368026e-30
0.8075 0.23625 4.45609609843508e-30
0.8075 0.2375 2.62838287172401e-30
0.8075 0.23875 1.55225618721121e-30
0.8075 0.24 9.17865151109784e-31
0.8075 0.24125 5.43419328481522e-31
0.8075 0.2425 3.22130612055399e-31
0.8075 0.24375 1.91191956008748e-31
0.8075 0.245 1.13618201989195e-31
0.8075 0.24625 6.76031371050957e-32
0.8075 0.2475 4.02741498548481e-32
0.8075 0.24875 2.40229562357738e-32
0.8075 0.25 1.43471944983407e-32
0.81 0.00125 1
0.81 0.0025 1
0.81 0.00375 1
0.81 0.005 1
0.81 0.00625 1
0.81 0.0075 1
0.81 0.00875 1
0.81 0.01 1
0.81 0.01125 1
0.81 0.0125 1
0.81 0.01375 1
0.81 0.015 1
0.81 0.01625 1
0.81 0.0175 1
0.81 0.01875 1
0.81 0.02 1
0.81 0.02125 1
0.81 0.0225 1
0.81 0.02375 1
0.81 0.025 1
0.81 0.02625 1
0.81 0.0275 1
0.81 0.02875 1
0.81 0.03 1
0.81 0.03125 1
0.81 0.0325 1
0.81 0.03375 1
0.81 0.035 1
0.81 0.03625 1
0.81 0.0375 1
0.81 0.03875 1
0.81 0.04 1
0.81 0.04125 1
0.81 0.0425 1
0.81 0.04375 1
0.81 0.045 1
0.81 0.04625 1
0.81 0.0475 1
0.81 0.04875 1
0.81 0.05 1
0.81 0.05125 1
0.81 0.0525 1
0.81 0.05375 1
0.81 0.055 1
0.81 0.05625 1
